TIMESTAMP,RECORD,BATT_daily_min_V,RAIN_daily_in,RAIN_cmltv_in,AIRTEMP_daily_max_F,AIRTEMP_F_TMx,AIRTEMP_daily_min_F,AIRTEMP_F_TMn,AIRTEMP_daily_avg_F,RLTVHMDTY_daily_max_%,RH_TMx,RLTVHMDTY_daily_min_%,RH_TMn,RLTVHMDTY_daily_avg_%,WNDSP_daily_max_mph,WNDSP_mph_TMx,WNDSP_daily_min_mph,WNDSP_mph_TMn,WNDSP_daily_avg_mph,WND_DIR_daily_dgr,WND_DIR_daily_crdn,SolarFlux_daily_lnglys,SolarRad_daily_mj,ETos_daily_in,ETrs_daily_in,CornGDD_daily
1/11/2023 23:59,1144,12.27,0.01,0.02,30.75,1/11/2023 16:56,19.65,1/11/2023 23:57,27.11,96.7,1/11/2023 2:56,85.6,1/11/2023 21:49,92.4,13.86,1/11/2023 21:19,0,1/11/2023 1:25,3.801,247.9,W,59.52651,6.674459,0.009,0.011,0
1/12/2023 23:59,1145,12.21,0,0.02,19.9,1/12/2023 0:04,2.406,1/12/2023 23:32,14.09,94.5,1/12/2023 19:11,77.58,1/12/2023 11:27,85.7,14.31,1/12/2023 8:41,0,1/12/2023 17:12,4.836,296.1,NW,116.2105,6.903192,0.01,0.013,0
1/13/2023 23:59,1146,12.14,0,0.02,14.82,1/13/2023 15:22,3.55,1/13/2023 8:21,7.835,91.6,1/13/2023 11:18,73.26,1/13/2023 15:22,85.8,16.4,1/13/2023 23:58,0,1/13/2023 0:03,3.918,171.6,SSE,177.8592,7.019653,0.01,0.011,0
1/14/2023 23:59,1147,12.31,0,0.02,30.02,1/14/2023 23:57,8.48,1/14/2023 0:03,18.27,90.2,1/14/2023 8:10,80,1/14/2023 1:54,85.1,21.02,1/14/2023 23:32,2.758,1/14/2023 4:20,9.28,150.9,SSE,117.4281,7.025104,0.012,0.016,0
1/15/2023 23:59,1148,12.33,0.1,0.12,35.7,1/15/2023 13:25,26.14,1/15/2023 23:54,30.34,95.7,1/15/2023 23:57,75.48,1/15/2023 15:25,85.8,20.27,1/15/2023 1:05,1.193,1/15/2023 20:11,7.928,155.6,SSE,154.5514,6.978621,0.019,0.026,0
1/16/2023 23:59,1149,12.35,0.1,0.22,33.39,1/16/2023 14:39,25.81,1/16/2023 0:05,30.83,98.6,1/16/2023 8:49,92.9,1/16/2023 14:01,95.7,11.33,1/16/2023 23:08,1.118,1/16/2023 21:45,4.729,80.5,NE,56.71756,7.028336,0.006,0.007,0
1/17/2023 23:59,1150,12.25,0.01,0.23,32.56,1/16/2023 23:59,24.49,1/17/2023 23:52,29.16,98.5,1/17/2023 4:03,84.7,1/17/2023 15:35,92,13.42,1/17/2023 10:39,0,1/17/2023 18:07,4.872,299.5,NNW,84.22375,7.16315,0.011,0.014,0
1/18/2023 23:59,1151,12.22,0,0.23,27.88,1/18/2023 15:28,22.28,1/18/2023 2:18,25.5,96.5,1/18/2023 23:51,82.5,1/18/2023 16:03,89.2,12.6,1/18/2023 18:46,0,1/18/2023 0:27,4.519,116.6,NE,83.73483,7.30745,0.011,0.014,0
1/19/2023 23:59,1152,12.18,0,0.23,27.13,1/19/2023 2:55,24,1/19/2023 23:58,25.85,96.6,1/19/2023 0:11,85.3,1/19/2023 14:24,91.3,14.91,1/19/2023 12:28,0.522,1/19/2023 22:13,5.925,136,N,82.22296,7.401165,0.01,0.013,0
1/20/2023 23:59,1153,12.12,0,0.23,24.34,1/20/2023 0:06,14.06,1/20/2023 7:46,19.54,96.1,1/20/2023 22:29,86.3,1/20/2023 15:28,90.5,14.09,1/20/2023 17:09,0,1/20/2023 15:22,5.828,281.8,WNW,104.0512,7.58533,0.01,0.012,0
1/21/2023 23:59,1154,12.1,0,0.23,22.37,1/21/2023 2:28,14.06,1/21/2023 23:54,19.52,97.1,1/21/2023 3:21,80.4,1/21/2023 16:43,92.8,14.38,1/21/2023 3:36,0.596,1/21/2023 21:31,6.471,240.3,WSW,146.9525,7.67299,0.01,0.013,0
1/22/2023 23:59,1155,12.27,0,0.23,20.18,1/22/2023 15:25,7.003,1/22/2023 18:42,12.06,96.2,1/22/2023 15:13,86.4,1/22/2023 17:42,91.8,9.02,1/22/2023 23:29,0,1/22/2023 1:32,2.148,214.9,SW,151.3273,7.838958,0.008,0.008,0
1/23/2023 23:59,1156,12.29,0.01,0.24,32.23,1/23/2023 16:25,7.33,1/23/2023 2:39,21.62,96.7,1/23/2023 10:33,76.97,1/23/2023 22:45,89.5,17.96,1/23/2023 16:28,0.149,1/23/2023 8:44,6.158,255.6,W,97.3856,7.798736,0.012,0.014,0
1/24/2023 23:59,1157,12.22,0,0.24,25.65,1/24/2023 17:13,12.26,1/24/2023 8:36,20.41,96.5,1/24/2023 9:25,77.62,1/24/2023 0:05,89.4,14.01,1/24/2023 14:05,0,1/24/2023 4:35,4.144,182.4,S,87.6718,8.0186,0.01,0.013,0
1/25/2023 23:59,1158,12.18,0,0.24,23.92,1/25/2023 0:04,-2.688,1/25/2023 23:52,16.68,94.9,1/25/2023 2:08,64.82,1/25/2023 15:09,81.8,18.04,1/25/2023 13:32,0,1/24/2023 23:59,5.542,242.1,NNW,182.141,8.180905,0.017,0.022,0
1/26/2023 23:59,1159,12.25,0,0.24,18.08,1/26/2023 23:53,-11.05,1/26/2023 3:03,6.912,89.4,1/26/2023 21:58,74.18,1/26/2023 14:33,82.6,26.38,1/26/2023 22:50,0,1/26/2023 1:14,7.426,232.2,SW,157.1622,8.379184,0.012,0.015,0
1/27/2023 23:59,1160,12.33,0,0.24,28.84,1/27/2023 4:34,-3.674,1/27/2023 23:58,12.55,96.6,1/27/2023 4:13,61.81,1/27/2023 15:34,78.37,23.78,1/27/2023 0:39,0.075,1/27/2023 23:36,8.99,281.9,WNW,221.5862,8.514154,0.017,0.023,0
1/28/2023 23:59,1161,12.22,0,0.24,1.319,1/28/2023 14:27,-17.95,1/28/2023 23:45,-7.705,86,1/28/2023 2:28,45.56,1/28/2023 13:09,71.15,8.79,1/28/2023 15:16,0,1/28/2023 1:02,2.599,297.7,WNW,216.4578,8.780224,0.009,0.012,0
1/29/2023 23:59,1162,12.1,0,0.24,-0.169,1/29/2023 15:06,-21.72,1/29/2023 1:19,-10.45,84.4,1/29/2023 1:29,63.39,1/29/2023 15:05,75.69,14.24,1/29/2023 18:11,0,1/28/2023 23:59,4.996,274.7,W,216.8553,8.908624,0.009,0.011,0
1/30/2023 23:59,1163,12.09,0,0.24,-3.999,1/30/2023 15:17,-20.41,1/30/2023 7:41,-11.92,83.2,1/30/2023 1:48,55.9,1/30/2023 16:58,71.24,17.14,1/30/2023 12:44,0.671,1/30/2023 7:56,6.114,251,WSW,245.3547,9.075958,0.009,0.012,0
1/31/2023 23:59,1164,12.12,0,0.24,4.863,1/31/2023 16:22,-15.16,1/31/2023 0:25,-4.793,86.3,1/31/2023 23:30,62.89,1/31/2023 13:30,73.91,14.09,1/31/2023 14:03,0,1/31/2023 20:54,5.053,222.7,SW,246.2381,9.170132,0.012,0.015,0
2/1/2023 23:59,1165,12.14,0,0.24,16.93,2/1/2023 16:01,-17.87,2/1/2023 4:58,1.169,89.2,2/1/2023 21:07,58.1,2/1/2023 17:31,77.19,15.5,2/1/2023 12:57,0,1/31/2023 23:59,3.92,195.5,SSW,172.7569,9.237568,0.012,0.016,0
2/2/2023 23:59,1166,12.27,0,0.24,14.47,2/2/2023 1:54,-23.28,2/2/2023 23:47,-3.299,85.8,2/2/2023 1:25,48.91,2/2/2023 7:19,64.1,22.73,2/2/2023 5:34,0,2/2/2023 0:58,6.949,294.6,NW,267.1252,9.521668,0.013,0.018,0
2/3/2023 23:59,1167,12.09,0,0.24,-0.755,2/3/2023 23:56,-25.9,2/3/2023 1:49,-10,80.5,2/3/2023 1:11,49.65,2/3/2023 16:36,64.15,21.24,2/3/2023 21:07,0,2/2/2023 23:59,7.271,181.3,SSE,139.9354,9.685551,0.009,0.013,0
2/4/2023 23:59,1168,12.19,0,0.24,28.38,2/4/2023 16:13,-2.78,2/4/2023 5:20,10.66,97.3,2/4/2023 20:28,61.92,2/4/2023 17:18,77.23,15.35,2/4/2023 0:55,0,2/4/2023 10:39,4.011,196.7,S,191.6851,9.634054,0.017,0.021,0
2/5/2023 23:59,1169,12.36,0,0.24,24.51,2/5/2023 15:46,7,2/5/2023 21:53,15.97,96.7,2/5/2023 0:45,58.72,2/5/2023 15:11,79.91,9.17,2/5/2023 9:24,0,2/5/2023 0:29,2.504,253.8,WNW,240.7181,9.760013,0.022,0.025,0
2/6/2023 23:59,1170,12.38,0.01,0.25,34.04,2/6/2023 14:09,9.62,2/6/2023 0:46,25.21,96,2/6/2023 18:47,73.07,2/6/2023 13:41,87,23.18,2/6/2023 11:09,0,2/6/2023 0:31,8.09,181.2,S,110.4629,9.742954,0.017,0.023,0
2/7/2023 23:59,1171,12.34,0.04,0.29,34.62,2/7/2023 15:50,17.51,2/7/2023 7:50,26.85,94.7,2/7/2023 23:59,61.07,2/7/2023 15:03,77.58,16.77,2/7/2023 3:10,0,2/7/2023 15:48,5.968,261.8,W,275.9662,9.99402,0.034,0.042,0
2/8/2023 23:59,1172,12.38,0,0.29,43.36,2/8/2023 12:56,15.13,2/8/2023 4:43,27.9,98.6,2/8/2023 3:32,57.07,2/8/2023 14:56,83.1,18.11,2/8/2023 15:41,0,2/8/2023 8:21,3.913,173.3,SSE,278.0244,10.02374,0.039,0.049,0
2/9/2023 23:59,1173,12.38,0,0.29,34.71,2/9/2023 13:13,3.631,2/9/2023 23:58,21.41,97.7,2/9/2023 0:05,32.26,2/9/2023 16:07,71.74,28.7,2/9/2023 11:03,0,2/8/2023 23:59,6.211,272.4,NW,231.7728,10.29611,0.034,0.046,0
2/10/2023 23:59,1174,12.24,0,0.29,31.26,2/10/2023 16:04,-4.416,2/10/2023 7:25,14.65,90.2,2/10/2023 6:59,58.62,2/10/2023 14:08,73.93,15.95,2/10/2023 18:38,0,2/10/2023 1:37,5.075,212.6,SSW,277.4348,10.57199,0.03,0.037,0
2/11/2023 23:59,1175,12.34,0,0.29,41.86,2/11/2023 15:48,16.54,2/11/2023 7:26,29.6,91.8,2/11/2023 7:06,55.2,2/11/2023 15:47,73.44,12.82,2/11/2023 3:27,0,2/11/2023 6:27,4.265,226.4,SW,291.3304,10.56191,0.043,0.053,0
2/12/2023 23:59,1176,12.36,0,0.29,39.64,2/12/2023 15:16,16.86,2/12/2023 8:22,29.83,98.4,2/12/2023 7:56,61.67,2/12/2023 12:06,82.1,14.16,2/12/2023 21:15,0,2/12/2023 0:00,3.575,244.2,WSW,292.078,10.71928,0.038,0.045,0
2/13/2023 23:59,1177,12.31,0,0.29,41.52,2/13/2023 14:52,14.97,2/13/2023 5:33,28.91,98.6,2/13/2023 5:49,46.98,2/13/2023 14:21,76.66,19.75,2/13/2023 16:28,0,2/13/2023 5:05,6.137,212.7,SSW,294.2905,10.95438,0.048,0.064,0
2/14/2023 23:59,1178,12.35,0.44,0.73,40.29,2/14/2023 11:43,27.2,2/14/2023 0:32,33.95,99.2,2/14/2023 19:17,72.16,2/14/2023 11:43,88.8,17.14,2/14/2023 23:57,0,2/14/2023 9:09,6.085,127,ESE,83.3214,10.96765,0.018,0.024,0
2/15/2023 23:59,1179,12.31,0.03,0.76,33.54,2/15/2023 0:07,-0.07,2/15/2023 23:00,15.65,97.3,2/15/2023 1:58,60.77,2/15/2023 15:48,79.9,29.59,2/15/2023 5:05,0,2/15/2023 22:07,8.5,294.4,NW,259.5391,11.54607,0.022,0.028,0
2/16/2023 23:59,1180,12.14,0,0.76,15.3,2/16/2023 16:24,-5.649,2/16/2023 6:07,3.872,89.9,2/16/2023 23:38,43.25,2/16/2023 16:00,71.1,11.4,2/16/2023 15:14,0,2/15/2023 23:59,1.946,218.9,NNW,326.0085,11.8434,0.022,0.026,0
2/17/2023 23:59,1181,12.15,0,0.76,24.09,2/17/2023 16:32,-7.621,2/17/2023 2:06,11.1,91.5,2/17/2023 23:59,56.87,2/17/2023 14:02,75.13,27.13,2/17/2023 14:01,0,2/16/2023 23:59,7.818,205.5,SSW,302.1088,11.92952,0.027,0.038,0
2/18/2023 23:59,1182,12.27,0,0.76,36.66,2/18/2023 16:25,7.16,2/18/2023 7:12,24.51,98.1,2/18/2023 2:58,68.75,2/18/2023 16:33,85.9,17.81,2/18/2023 13:54,0,2/18/2023 1:00,3.685,175.9,S,296.6248,11.85339,0.033,0.04,0
2/19/2023 23:59,1183,12.37,0,0.76,28.69,2/19/2023 6:41,7.817,2/19/2023 20:36,19.04,98.8,2/19/2023 2:28,54.3,2/19/2023 14:37,75.16,16.62,2/19/2023 8:40,0,2/18/2023 23:59,5.401,268.5,WNW,291.0948,12.27342,0.028,0.037,0
2/20/2023 23:59,1184,12.29,0,0.76,25.66,2/20/2023 14:31,5.686,2/20/2023 23:58,14.1,96.3,2/20/2023 14:21,64.19,2/20/2023 4:04,83.6,25.56,2/20/2023 15:22,0.671,2/20/2023 1:53,8.5,200.7,SSW,141.4573,12.35959,0.015,0.018,0
2/21/2023 23:59,1185,12.16,0,0.76,9.55,2/21/2023 16:44,-9.41,2/21/2023 8:00,2.562,85.7,2/21/2023 22:25,53.89,2/21/2023 14:44,78.21,12.3,2/21/2023 0:30,0,2/21/2023 5:43,3.934,159.5,N,208.8427,12.84854,0.015,0.018,0
2/22/2023 23:59,1186,12.19,0,0.76,13.31,2/22/2023 15:47,-0.807,2/22/2023 7:41,7.071,83.9,2/21/2023 23:59,40.77,2/22/2023 15:53,58.94,22.81,2/22/2023 21:33,1.342,2/22/2023 5:54,10.47,39.76,NE,250.015,13.08318,0.027,0.038,0
2/23/2023 23:59,1187,12.21,0,0.76,7.894,2/23/2023 0:08,-7.452,2/23/2023 23:56,2.814,84.7,2/23/2023 7:27,77.09,2/23/2023 4:00,81.8,22.73,2/23/2023 3:12,0,2/23/2023 18:26,7.77,117.2,N,219.1927,13.23008,0.013,0.015,0
2/24/2023 23:59,1188,12.06,0.01,0.77,6.457,2/24/2023 14:34,-19.34,2/24/2023 6:42,-3.445,85.2,2/24/2023 20:58,65.73,2/24/2023 18:06,77.83,12.3,2/24/2023 21:05,0,2/24/2023 0:02,3.264,217.1,SW,312.4822,13.48204,0.018,0.02,0
2/25/2023 23:59,1189,12.18,0,0.77,17.28,2/25/2023 15:10,-5.89,2/25/2023 7:01,5.977,85.7,2/25/2023 7:26,61.42,2/25/2023 17:07,77.46,15.2,2/25/2023 13:40,1.193,2/25/2023 23:47,7.22,219,SW,341.9409,13.59653,0.023,0.028,0
2/26/2023 23:59,1190,12.19,0.01,0.78,28.35,2/26/2023 23:58,-6.961,2/26/2023 6:25,13.68,91.1,2/26/2023 2:54,34.11,2/26/2023 13:53,60.41,20.42,2/26/2023 16:16,0,2/26/2023 1:25,6.495,157.3,SE,352.8981,13.83191,0.046,0.062,0
2/27/2023 23:59,1191,12.37,0.01,0.79,34.27,2/27/2023 16:25,18.08,2/27/2023 23:58,28.13,98.1,2/27/2023 8:26,52.12,2/26/2023 23:59,86.2,16.77,2/27/2023 0:16,0,2/27/2023 9:27,5.399,185.5,NNE,146.5605,13.60222,0.022,0.026,0
2/28/2023 23:59,1192,12.29,0,0.79,32.63,2/28/2023 16:42,6.097,2/28/2023 6:47,23.46,95.5,2/28/2023 5:58,40.3,2/28/2023 14:43,66.76,12,2/28/2023 23:40,0,2/28/2023 4:48,2.907,215.4,WNW,310.8658,14.09191,0.04,0.047,0
3/1/2023 23:59,1193,12.33,0,0.79,28.26,3/1/2023 0:01,3.555,3/1/2023 23:15,20.57,97,3/1/2023 6:38,70.99,3/1/2023 0:00,90.5,23.18,3/1/2023 4:35,0,3/1/2023 21:41,8.96,85.2,NE,161.9372,14.21604,0.014,0.016,0
3/2/2023 23:59,1194,12.16,0.03,0.82,25.25,3/2/2023 16:27,-6.546,3/2/2023 7:48,11.85,93.7,3/2/2023 23:57,68.47,3/2/2023 16:02,83.8,21.91,3/2/2023 20:51,0,3/1/2023 23:59,5.581,184.7,S,317.664,14.51929,0.027,0.031,0
3/3/2023 23:59,1195,12.3,0.01,0.83,35.86,3/3/2023 16:39,15.04,3/3/2023 23:54,26.3,97.7,3/3/2023 9:33,64.4,3/3/2023 16:59,87.5,16.4,3/3/2023 5:32,0,3/3/2023 22:08,6.741,221.1,SW,318.6688,14.5008,0.037,0.043,0
3/4/2023 23:59,1196,12.28,0,0.83,34.05,3/4/2023 15:18,5.194,3/4/2023 6:15,20.28,97.9,3/4/2023 0:21,57.07,3/4/2023 16:40,81.5,11.93,3/4/2023 13:51,0,3/4/2023 0:14,3.118,258.3,W,334.7103,14.8384,0.038,0.045,0
3/5/2023 23:59,1197,12.23,0,0.83,38.25,3/5/2023 15:23,3.464,3/5/2023 7:04,23.31,94.7,3/5/2023 1:21,35.58,3/5/2023 15:31,66.74,15.13,3/5/2023 16:35,0,3/5/2023 0:03,3.601,103.2,E,297.6836,15.18515,0.049,0.065,0
3/6/2023 23:59,1198,12.33,0,0.83,37.74,3/6/2023 14:18,17.26,3/6/2023 23:59,30.15,92.2,3/6/2023 3:56,49.95,3/6/2023 17:20,68.2,23.48,3/6/2023 10:16,0.894,3/6/2023 22:30,6.898,70.7,NNE,384.8799,15.27492,0.062,0.081,0
3/7/2023 23:59,1199,12.24,0,0.83,31.73,3/7/2023 17:12,6.423,3/7/2023 5:05,21.33,76.54,3/7/2023 21:55,50.68,3/7/2023 10:54,62.36,11.93,3/7/2023 16:14,0,3/7/2023 4:05,4.174,86.8,NNE,294.3919,15.68424,0.038,0.048,0
3/8/2023 23:59,1200,12.31,0.02,0.85,31.42,3/8/2023 15:33,27.94,3/8/2023 9:37,29.59,97.4,3/8/2023 5:00,72.34,3/7/2023 23:59,88.5,15.58,3/8/2023 8:51,1.043,3/8/2023 17:39,5.685,108,ESE,189.4241,15.60049,0.026,0.031,0
3/9/2023 23:59,1201,12.31,0,0.85,34.68,3/9/2023 14:32,27.12,3/9/2023 23:58,30.64,98.1,3/9/2023 19:57,65.09,3/9/2023 14:35,86.4,17.59,3/9/2023 14:47,1.863,3/9/2023 22:58,6.795,75.8,ENE,242.0138,15.86511,0.037,0.047,0
3/10/2023 23:59,1202,12.29,0.07,0.92,30.75,3/10/2023 14:00,21.12,3/10/2023 7:20,25.88,95.9,3/10/2023 2:23,59.26,3/10/2023 14:50,78.35,18.26,3/10/2023 23:29,1.342,3/10/2023 6:51,7.317,80.6,E,342.7854,16.25037,0.045,0.057,0
3/11/2023 23:59,1203,12.28,0,0.92,27.29,3/11/2023 23:02,20.46,3/11/2023 6:57,23.89,98.3,3/11/2023 23:02,76.17,3/11/2023 1:15,91.9,22.43,3/11/2023 17:43,0.745,3/11/2023 23:57,11.37,118.4,ESE,138.1798,16.38981,0.015,0.017,0
3/12/2023 23:59,1204,12.27,0.03,0.95,26.08,3/12/2023 11:32,15.37,3/12/2023 23:55,23.12,97.4,3/12/2023 9:09,89,3/12/2023 22:42,95.6,19.53,3/12/2023 15:13,0,3/12/2023 0:02,6.186,130.5,N,284.7815,16.60045,0.024,0.026,0
3/13/2023 23:59,1205,12.24,0.06,1.01,26.59,3/13/2023 16:28,-2.942,3/13/2023 23:58,14.45,93.6,3/13/2023 21:00,46.14,3/13/2023 16:27,79.82,9.99,3/13/2023 11:24,0,3/13/2023 7:01,2.447,226.7,NNW,457.3184,17.06546,0.046,0.051,0
3/14/2023 23:59,1206,12.17,0,1.01,30.02,3/14/2023 16:24,-5.896,3/14/2023 4:40,15.56,89.9,3/14/2023 8:17,54.02,3/14/2023 15:29,73.72,27.28,3/14/2023 15:20,0,3/13/2023 23:59,9.27,158.3,SSE,449.7604,17.29229,0.048,0.062,0
3/15/2023 23:59,1207,12.29,0,1.01,38.73,3/15/2023 16:46,17.42,3/15/2023 6:15,31.07,96.3,3/15/2023 6:25,64.81,3/15/2023 14:04,78.96,16.47,3/15/2023 13:33,0,3/15/2023 4:52,6.07,124.8,SE,288.9855,17.24253,0.046,0.058,0
3/16/2023 23:59,1208,12.34,0,1.01,36.83,3/16/2023 0:01,8.96,3/16/2023 23:57,25.1,96.3,3/16/2023 4:15,59.2,3/16/2023 17:18,82.8,28.32,3/16/2023 13:20,1.565,3/16/2023 2:51,9.58,206.2,NNW,198.7607,17.58861,0.025,0.031,0
3/17/2023 23:59,1209,12.16,0,1.01,9.21,3/17/2023 0:00,0.833,3/17/2023 6:11,4.869,80.4,3/17/2023 23:20,65,3/17/2023 11:20,73.45,25.34,3/17/2023 11:27,2.012,3/17/2023 23:44,9.57,296.1,WNW,434.7753,18.29629,0.025,0.031,0
3/18/2023 23:59,1210,12.18,0.01,1.02,24.25,3/18/2023 14:38,1.986,3/18/2023 23:08,12.82,83.3,3/18/2023 23:35,34.85,3/18/2023 14:22,62.81,21.47,3/18/2023 8:13,0.671,3/18/2023 13:57,7.923,291.7,NW,469.4341,18.46467,0.051,0.066,0
3/19/2023 23:59,1211,12.18,0.01,1.03,33.48,3/19/2023 15:34,-6.388,3/19/2023 4:41,16.42,90.9,3/19/2023 21:31,38.47,3/19/2023 11:48,66.48,19.23,3/19/2023 12:44,0,3/19/2023 2:47,6.035,229,WSW,483.9316,18.56117,0.062,0.081,0
3/20/2023 23:59,1212,12.24,0,1.03,31.68,3/20/2023 16:26,7.245,3/20/2023 6:15,20,86.8,3/20/2023 6:21,33.36,3/20/2023 16:10,60.17,16.1,3/20/2023 11:05,0,3/20/2023 1:52,4.057,101.4,NNE,482.8151,18.81314,0.06,0.075,0
3/21/2023 23:59,1213,12.24,0,1.03,30.84,3/21/2023 13:46,12.99,3/21/2023 5:13,23.32,99.5,3/21/2023 23:58,63.75,3/21/2023 0:02,80.9,19.9,3/21/2023 16:55,2.609,3/21/2023 4:26,9.71,94.2,E,319.4871,18.80816,0.038,0.048,0
3/22/2023 23:59,1214,12.31,0.06,1.09,33.52,3/22/2023 2:44,11.93,3/22/2023 22:42,26.47,100,3/22/2023 1:21,73.9,3/22/2023 15:02,86.4,21.54,3/22/2023 4:37,0,3/22/2023 21:47,8.4,267.8,W,304.4183,18.95775,0.036,0.043,0
3/23/2023 23:59,1215,12.21,0.07,1.16,30.43,3/23/2023 16:12,-0.888,3/23/2023 6:47,15.69,96.6,3/23/2023 1:10,48.45,3/23/2023 15:01,76.88,9.69,3/23/2023 14:09,0,3/23/2023 0:10,2.555,262.3,W,507.4796,19.43101,0.055,0.064,0
3/24/2023 23:59,1216,12.15,0,1.16,35.71,3/24/2023 14:52,-5.477,3/24/2023 6:28,20.03,93.3,3/24/2023 8:50,41.77,3/24/2023 12:34,67.39,13.71,3/24/2023 13:04,0,3/24/2023 0:01,2.37,169.5,S,497.9221,19.64207,0.063,0.075,0
3/25/2023 23:59,1217,12.3,0,1.16,39.25,3/25/2023 14:15,19.73,3/25/2023 23:58,30.93,84.9,3/25/2023 23:37,39.7,3/25/2023 11:52,64.29,16.02,3/25/2023 15:00,0,3/25/2023 0:17,4.616,222.3,NW,437.7641,19.74208,0.07,0.088,0
3/26/2023 23:59,1218,12.23,0,1.16,32.64,3/26/2023 16:22,8.24,3/26/2023 4:23,21.31,92,3/26/2023 4:28,39.37,3/26/2023 15:09,65.3,13.94,3/26/2023 15:36,0,3/26/2023 4:01,4.204,294.5,WNW,526.5377,20.14071,0.068,0.083,0
3/27/2023 23:59,1219,12.2,0,1.16,28.78,3/27/2023 13:29,4.204,3/27/2023 23:56,16.5,92.8,3/27/2023 6:18,54.15,3/27/2023 11:46,72.93,16.92,3/27/2023 16:20,0,3/26/2023 23:59,4.681,279.5,W,421.519,20.31026,0.048,0.059,0
3/28/2023 23:59,1220,12.14,0,1.16,20.62,3/28/2023 15:11,-4.247,3/28/2023 5:28,8.65,89.3,3/28/2023 23:46,47.91,3/28/2023 10:06,78.02,15.88,3/28/2023 12:36,0,3/28/2023 1:01,5.241,248.9,W,336.0934,20.67801,0.029,0.035,0
