TIMESTAMP,RAIN_daily_in,RAIN_cmltv_in,AIRTEMP_daily_max_F,AIRTEMP_F_TMx,AIRTEMP_daily_min_F,AIRTEMP_F_TMn,AIRTEMP_daily_avg_F,RLTVHMDTY_daily_max_%,RH_TMx,RLTVHMDTY_daily_min_%,RH_TMn,RLTVHMDTY_daily_avg_%,WNDSP_daily_max_mph,WNDSP_mph_TMx,WNDSP_daily_min_mph,WNDSP_mph_TMn,WNDSP_daily_avg_mph,WND_DIR_daily_dgr,WND_DIR_daily_crdn,SolarFlux_daily_lnglys,SolarRad_daily_mj,ETos_daily_in,ETrs_daily_in,CornGDD_daily
2/22/2022 23:59,0,0.39,4.911,2/22/2022 17:23,-1.35,2/22/2022 9:00,1.249,81.6,2/22/2022 20:07,74.6,2/22/2022 15:49,78.27,23.18,2/22/2022 19:22,2.683,2/22/2022 16:52,9.28,203.1,N,176.5474,13.33106,0.012,0.016,0
2/23/2022 23:59,0,0.39,3.423,2/23/2022 16:13,-16.02,2/23/2022 7:20,-5.954,79.85,2/23/2022 0:00,58.62,2/23/2022 17:08,69.06,15.65,2/23/2022 2:38,0,2/23/2022 17:37,5.767,300.3,WNW,363.4325,13.60549,0.017,0.021,0
2/24/2022 23:59,0,0.39,8.03,2/24/2022 17:20,-21.18,2/24/2022 7:24,-2.585,78.27,2/24/2022 6:21,40.42,2/24/2022 16:23,60.09,12.3,2/24/2022 15:39,0,2/23/2022 23:59,2.827,227.6,NNW,234.4622,13.81719,0.017,0.021,0
2/25/2022 23:59,0.02,0.41,13.21,2/25/2022 15:35,-11.92,2/25/2022 7:00,1.985,84.1,2/25/2022 23:39,37.56,2/25/2022 13:18,61.49,13.12,2/25/2022 13:25,0,2/25/2022 0:09,2.681,244.4,W,370.27,14.00321,0.028,0.034,0
2/26/2022 23:59,0,0.41,32.23,2/26/2022 16:04,-7.82,2/26/2022 5:08,15.85,87.9,2/26/2022 5:34,46.97,2/26/2022 14:28,67.37,20.94,2/26/2022 14:22,0,2/26/2022 1:13,5.682,229.3,WSW,374.3628,13.97061,0.048,0.063,0
2/27/2022 23:59,0,0.41,31.4,2/27/2022 14:49,2.013,2/27/2022 7:17,18.78,94.2,2/27/2022 2:55,56.24,2/27/2022 15:02,76.35,10.96,2/27/2022 16:09,0,2/27/2022 1:13,2.716,147.6,SE,341.2877,14.11587,0.039,0.045,0
2/28/2022 23:59,0,0.41,39.53,2/28/2022 13:40,10.38,2/28/2022 6:30,26.58,94.5,2/28/2022 6:18,53.55,2/28/2022 13:41,75.36,14.16,2/28/2022 14:48,0,2/28/2022 0:56,4.049,227.8,W,360.4375,14.22927,0.051,0.061,0
3/1/2022 23:59,0,0.41,33.47,3/1/2022 15:48,23,3/1/2022 4:12,27.57,87,3/1/2022 5:02,58.84,3/1/2022 15:45,75.06,12.75,3/1/2022 0:55,0,3/1/2022 6:10,3.31,231.3,NNW,345.856,14.44215,0.043,0.049,0
3/2/2022 23:59,0,0.41,28.3,3/2/2022 0:23,9.31,3/2/2022 23:27,23.97,92.3,3/2/2022 6:26,38.69,3/2/2022 18:20,66.6,14.16,3/2/2022 14:45,0,3/2/2022 0:05,4.039,167.7,N,248.9508,14.75822,0.032,0.041,0
3/3/2022 23:59,0,0.41,20.76,3/3/2022 14:16,2.587,3/3/2022 7:35,12.5,71.09,3/3/2022 7:37,34,3/3/2022 15:09,54.14,8.57,3/3/2022 0:08,0,3/3/2022 0:53,2.1,178.9,NNE,334.9739,15.25835,0.03,0.036,0
3/4/2022 23:59,0,0.41,30.92,3/4/2022 23:51,15.21,3/4/2022 0:08,23.89,65.4,3/4/2022 1:36,39.72,3/4/2022 17:56,49.82,22.06,3/4/2022 15:42,0,3/4/2022 0:19,8.25,105.3,ESE,232.4979,15.29336,0.049,0.07,0
3/5/2022 23:59,0,0.41,31.23,3/5/2022 3:13,26.36,3/5/2022 8:47,29.43,97.4,3/5/2022 10:01,50.01,3/5/2022 0:00,84.8,16.25,3/5/2022 23:20,0.298,3/5/2022 19:03,6.177,114.6,NNE,135.6359,15.17019,0.023,0.027,0
3/6/2022 23:59,0.01,0.42,28.87,3/6/2022 14:56,17.18,3/6/2022 23:56,24.74,87.8,3/6/2022 0:15,67.9,3/6/2022 15:16,76.35,21.76,3/6/2022 4:51,2.758,3/6/2022 22:39,11.87,305.1,NW,314.6507,15.57383,0.04,0.052,0
3/7/2022 23:59,0,0.42,26.9,3/7/2022 14:13,1.601,3/7/2022 7:01,15.78,94.2,3/7/2022 22:51,40.62,3/7/2022 14:36,72.95,15.65,3/7/2022 13:51,0,3/7/2022 19:53,5.273,268.6,W,427.0071,16.02074,0.044,0.055,0
3/8/2022 23:59,0,0.42,32.15,3/8/2022 12:08,12.75,3/8/2022 0:22,23.94,94.5,3/8/2022 0:53,47.78,3/8/2022 13:50,70.74,25.56,3/8/2022 15:47,0,3/8/2022 0:23,8.4,244.6,WSW,292.7619,16.05678,0.045,0.06,0
3/9/2022 23:59,0,0.42,19.01,3/9/2022 0:01,-0.537,3/9/2022 23:56,9.56,85.6,3/9/2022 23:59,45.71,3/9/2022 16:57,64.19,25.86,3/9/2022 14:07,0,3/9/2022 19:56,10.52,294.1,WNW,441.779,16.63773,0.032,0.043,0
3/10/2022 23:59,0,0.42,21.8,3/10/2022 23:56,-7.424,3/10/2022 5:32,9.16,88.1,3/10/2022 0:52,44.3,3/10/2022 12:01,66.07,18.71,3/10/2022 22:51,0,3/9/2022 23:59,3.816,230.1,WSW,403.8633,16.82398,0.036,0.044,0
3/11/2022 23:59,0,0.42,21.81,3/11/2022 0:04,-4.634,3/11/2022 23:23,3.564,77.69,3/11/2022 2:22,55.62,3/11/2022 16:16,63.96,28.17,3/11/2022 14:44,2.981,3/10/2022 23:59,13.6,289.5,WNW,444.9826,17.16357,0.026,0.035,0
3/12/2022 23:59,0,0.42,28.78,3/12/2022 23:53,-13.97,3/12/2022 6:46,6.903,82.5,3/12/2022 7:20,43.68,3/12/2022 13:22,63.96,19.08,3/12/2022 15:24,0,3/12/2022 2:12,5.088,191.4,S,423.4535,17.36798,0.035,0.045,0
3/13/2022 23:59,0,0.42,34.68,3/13/2022 15:49,20.29,3/13/2022 2:44,29.35,92.4,3/13/2022 4:44,55.76,3/13/2022 15:19,71.9,19.97,3/13/2022 10:46,0,3/13/2022 0:26,6.183,280,WNW,422.7315,17.08745,0.055,0.069,0
3/14/2022 23:59,0.06,0.48,36.26,3/14/2022 16:31,18.16,3/14/2022 23:58,27.97,96.7,3/14/2022 4:34,40.17,3/14/2022 15:52,65.75,11.33,3/14/2022 11:27,0,3/14/2022 0:02,2.513,133.5,NNE,381.8521,17.50452,0.051,0.06,0
3/15/2022 23:59,0,0.48,47.34,3/15/2022 14:19,13.9,3/15/2022 5:01,32.21,90.6,3/15/2022 3:28,54.69,3/15/2022 12:56,77.15,15.73,3/15/2022 10:21,0,3/15/2022 0:13,3.901,152.2,SSE,435.5612,17.36533,0.072,0.087,0
3/16/2022 23:59,0,0.48,50.46,3/16/2022 15:23,33.17,3/16/2022 3:31,39.96,89.3,3/16/2022 23:57,54.47,3/16/2022 13:58,75.15,17.89,3/16/2022 23:27,0,3/16/2022 0:03,3.808,208.8,SSW,320.1354,17.51125,0.059,0.071,0.23
3/17/2022 23:59,0,0.48,42.88,3/17/2022 17:08,28.99,3/17/2022 23:58,36.19,94.2,3/17/2022 1:48,60.47,3/17/2022 17:08,81.6,23.33,3/17/2022 0:31,0.969,3/17/2022 18:07,6.676,309.1,NW,439.2529,17.79861,0.066,0.079,0
3/18/2022 23:59,0,0.48,39.94,3/18/2022 17:03,23.24,3/18/2022 23:56,32.54,98.7,3/18/2022 4:56,59.08,3/18/2022 16:47,79.84,11.4,3/18/2022 12:18,0,3/18/2022 2:24,3.261,160,N,369.0966,18.12449,0.054,0.064,0
3/19/2022 23:59,0,0.48,49.86,3/19/2022 13:20,18.24,3/19/2022 5:52,33.43,98.7,3/19/2022 7:47,38.73,3/19/2022 13:24,78.2,13.49,3/19/2022 16:33,0,3/19/2022 1:37,2.356,246.8,W,453.7431,18.30648,0.076,0.088,0
3/20/2022 23:59,0,0.48,54.39,3/20/2022 14:55,24.39,3/20/2022 5:22,40.1,99.1,3/20/2022 6:30,38.67,3/20/2022 14:24,70.85,19.75,3/20/2022 23:45,0,3/19/2022 23:59,4.456,171.7,ESE,446.4034,18.43446,0.097,0.118,2.195
3/21/2022 23:59,0,0.48,57.08,3/21/2022 13:59,40.71,3/21/2022 23:39,47.17,86.6,3/21/2022 23:40,50.32,3/21/2022 0:45,64.48,23.18,3/21/2022 0:43,0,3/21/2022 23:20,11.45,102.8,ESE,341.0488,18.51513,0.102,0.14,3.54
3/22/2022 23:59,0.72,1.2,41.26,3/22/2022 0:01,32.18,3/22/2022 19:03,34.38,100,3/22/2022 18:31,85.3,3/22/2022 0:00,97.9,13.49,3/22/2022 21:15,0,3/22/2022 1:59,4.858,138.5,N,68.73126,18.88277,0.009,0.01,0
3/23/2022 23:59,0.18,1.38,36.5,3/23/2022 16:35,31.93,3/23/2022 6:18,33.74,95.5,3/23/2022 0:24,75.91,3/23/2022 16:51,87.2,19.97,3/23/2022 16:29,1.193,3/23/2022 18:24,8.25,149.6,N,201.2849,19.20667,0.034,0.043,0
3/24/2022 23:59,0,1.38,45.61,3/24/2022 16:04,33.24,3/24/2022 6:09,37.83,93.8,3/24/2022 23:57,55.79,3/24/2022 15:52,78.18,12.52,3/24/2022 0:39,0,3/24/2022 12:01,4.336,237.4,NW,346.1574,19.40075,0.063,0.075,0
3/25/2022 23:59,0,1.38,41.07,3/25/2022 1:42,20.37,3/25/2022 23:57,32.63,94,3/25/2022 0:07,49.28,3/25/2022 18:37,68.6,37.34,3/25/2022 11:59,0,3/24/2022 23:59,17.49,304.1,NW,234.2328,19.83914,0.056,0.082,0
3/26/2022 23:59,0,1.38,28.54,3/26/2022 15:01,15.53,3/26/2022 23:58,21.39,67.45,3/26/2022 2:18,33,3/26/2022 15:26,48.95,24.97,3/26/2022 2:04,2.012,3/26/2022 23:48,10.7,309.9,NW,518.3773,20.52966,0.072,0.098,0
3/27/2022 23:59,0,1.38,27.05,3/27/2022 16:38,8.64,3/27/2022 6:14,17.73,81.6,3/27/2022 23:11,26.04,3/27/2022 16:54,50.55,16.02,3/27/2022 0:22,0,3/27/2022 9:03,4.122,259.9,NW,520.1552,20.86831,0.058,0.072,0
3/28/2022 23:59,0,1.38,36.57,3/28/2022 14:34,17.34,3/28/2022 5:59,27.67,77.52,3/28/2022 0:53,22.6,3/28/2022 15:13,38.97,16.4,3/28/2022 11:17,0,3/27/2022 23:59,7.407,125.8,SE,402.926,21.01905,0.083,0.115,0
3/29/2022 23:59,0,1.38,44.19,3/29/2022 13:33,31.61,3/29/2022 23:07,36.18,86.9,3/29/2022 22:52,33.82,3/29/2022 13:30,47.46,27.13,3/29/2022 14:10,1.043,3/29/2022 22:21,10.8,121.2,ESE,201.1759,20.94049,0.089,0.133,0
3/30/2022 23:59,0.1,1.48,35.26,3/30/2022 14:53,29.88,3/30/2022 6:35,31.98,98.5,3/30/2022 6:28,72.94,3/30/2022 14:51,86.9,21.32,3/30/2022 17:51,0.149,3/30/2022 8:55,7.33,174,N,159.7309,20.81768,0.031,0.038,0
3/31/2022 23:59,0,1.48,37.81,3/31/2022 16:18,24.96,3/31/2022 23:57,30.51,90.7,3/31/2022 23:29,47.37,3/31/2022 16:23,69.48,25.49,3/31/2022 14:45,0,3/31/2022 18:32,6.78,264.2,NNW,384.0442,21.30903,0.061,0.079,0
4/1/2022 23:59,0.02,1.5,45.76,4/1/2022 14:35,20.86,4/1/2022 6:09,33.07,99.3,4/1/2022 21:13,35.77,4/1/2022 12:52,76.31,14.83,4/1/2022 13:20,0,4/1/2022 0:03,3.303,232.1,SW,408.6883,21.44851,0.077,0.095,0
4/2/2022 23:59,0.01,1.51,43.47,4/2/2022 11:57,30.21,4/2/2022 5:41,35.63,99.9,4/2/2022 7:41,53.06,4/2/2022 12:21,76.84,22.36,4/2/2022 9:57,0,4/1/2022 23:59,6.093,269.4,NW,318.2101,21.50184,0.065,0.086,0
