TIMESTAMP,RECORD,BATT_daily_min_V,RAIN_daily_in,RAIN_cmltv_in,AIRTEMP_daily_max_F,AIRTEMP_F_TMx,AIRTEMP_daily_min_F,AIRTEMP_F_TMn,AIRTEMP_daily_avg_F,RLTVHMDTY_daily_max_%,RH_TMx,RLTVHMDTY_daily_min_%,RH_TMn,RLTVHMDTY_daily_avg_%,WNDSP_daily_max_mph,WNDSP_mph_TMx,WNDSP_daily_min_mph,WNDSP_mph_TMn,WNDSP_daily_avg_mph,WND_DIR_daily_dgr,WND_DIR_daily_crdn,SolarFlux_daily_lnglys,SolarRad_daily_mj,ETos_daily_in,ETrs_daily_in,CornGDD_daily
1/13/2023 23:59,1016,12.25,0,0,11.56,1/13/2023 15:23,-8.22,1/13/2023 8:14,2.359,88,1/13/2023 10:36,73.01,1/13/2023 15:27,82.7,19.08,1/13/2023 23:06,0,1/13/2023 3:05,4.97,193.5,S,195.7953,7.168839,0.01,0.012,0
1/14/2023 23:59,1017,12.31,0,0,27.29,1/14/2023 23:46,6.809,1/14/2023 0:16,17.44,92.9,1/14/2023 22:39,82.6,1/14/2023 0:01,87.5,23.18,1/14/2023 17:27,6.484,1/14/2023 2:59,13.15,161.7,SSE,129.4584,7.148445,0.011,0.015,0
1/15/2023 23:59,1018,12.39,0,0,34.76,1/15/2023 11:59,24.28,1/15/2023 23:16,29.29,95.6,1/15/2023 23:22,79.47,1/15/2023 13:18,88.3,18.41,1/15/2023 0:29,2.981,1/15/2023 22:16,8.33,163.1,SSE,169.8592,7.093195,0.019,0.025,0
1/16/2023 23:59,1019,12.42,0,0,32.92,1/16/2023 21:46,26.52,1/16/2023 0:02,30.5,97.3,1/16/2023 18:31,92.2,1/16/2023 0:24,94.7,17.81,1/16/2023 23:22,2.236,1/16/2023 5:49,7.825,63.25,NE,81.65613,7.16221,0.008,0.01,0
1/17/2023 23:59,1020,12.37,0,0,32.31,1/16/2023 23:59,17.22,1/17/2023 23:57,23.56,95.2,1/17/2023 3:33,86.9,1/17/2023 22:36,90.6,17.37,1/17/2023 6:09,3.578,1/17/2023 22:30,11.19,323.1,NNW,111.9133,7.361247,0.011,0.015,0
1/18/2023 23:59,1021,12.33,0,0,27.27,1/18/2023 15:18,17.22,1/17/2023 23:59,22.72,96,1/18/2023 23:15,85.7,1/18/2023 16:05,89.1,14.91,1/18/2023 18:39,0.745,1/18/2023 11:32,6.065,123.1,NNE,105.5765,7.443227,0.012,0.015,0
1/19/2023 23:59,1022,12.36,0,0,26.6,1/19/2023 15:39,20.54,1/19/2023 23:52,24.67,96.1,1/19/2023 0:14,89.3,1/19/2023 15:17,93,17.14,1/19/2023 8:24,4.77,1/19/2023 17:43,10.4,151.3,N,94.99047,7.524752,0.01,0.013,0
1/20/2023 23:59,1023,12.31,0,0,21.83,1/20/2023 23:45,14.32,1/20/2023 4:39,18.63,95.3,1/20/2023 19:32,85.1,1/20/2023 3:37,92.2,15.13,1/20/2023 4:10,1.714,1/20/2023 12:45,7.86,292.3,WNW,117.7609,7.701868,0.01,0.012,0
1/21/2023 23:59,1024,12.32,0,0,22.17,1/21/2023 1:22,10.38,1/21/2023 19:10,18.19,94.8,1/21/2023 1:05,87.9,1/21/2023 18:55,92.6,11.93,1/21/2023 2:20,0.671,1/21/2023 14:18,4.326,239.5,WSW,151.2315,7.792823,0.011,0.013,0
1/22/2023 23:59,1025,12.31,0,0,26.01,1/22/2023 11:24,-0.201,1/22/2023 23:32,9.55,97.3,1/22/2023 11:19,83.4,1/22/2023 23:30,88.3,6.335,1/22/2023 15:44,0,1/22/2023 2:32,1.898,199.6,SSW,192.6514,7.932151,0.015,0.016,0
1/23/2023 23:59,1026,12.33,0,0,31.54,1/23/2023 15:13,1.275,1/22/2023 23:59,21.06,97.9,1/23/2023 13:24,74.92,1/23/2023 23:02,89.3,23.93,1/23/2023 15:45,2.46,1/23/2023 4:10,9.47,272.8,W,123.4939,7.908782,0.012,0.015,0
1/24/2023 23:59,1027,12.32,0,0,27.12,1/24/2023 15:37,6.463,1/24/2023 7:04,19.89,95.8,1/24/2023 6:02,78.4,1/23/2023 23:59,87.6,14.53,1/24/2023 11:39,0,1/24/2023 4:38,5.734,203.6,SSW,109.5121,8.138323,0.01,0.014,0
1/25/2023 23:59,1028,12.34,0,0,24.21,1/25/2023 3:12,-4.753,1/25/2023 23:43,12.84,94.9,1/25/2023 0:52,74.15,1/25/2023 15:24,84.5,21.02,1/25/2023 14:21,0,1/24/2023 23:59,11.66,275.8,NNW,194.2766,8.349624,0.014,0.018,0
1/26/2023 23:59,1029,12.23,0,0,21.41,1/26/2023 23:55,-6.864,1/26/2023 1:09,8.62,91.9,1/26/2023 23:52,77.27,1/26/2023 12:19,84.2,25.94,1/26/2023 20:27,1.118,1/26/2023 9:32,9.86,244.7,WSW,157.6074,8.48928,0.013,0.016,0
1/27/2023 23:59,1030,12.33,0,0,32.71,1/27/2023 3:40,-6.195,1/27/2023 23:57,12.44,97.5,1/27/2023 3:04,68.9,1/27/2023 14:47,81,38.76,1/27/2023 7:24,3.429,1/27/2023 1:32,16.5,297.1,NW,230.9047,8.649913,0.016,0.022,0
1/28/2023 23:59,1031,12.17,0,0,-2.182,1/28/2023 14:30,-15.38,1/28/2023 7:01,-8.65,82.3,1/28/2023 1:36,61.61,1/28/2023 17:39,73.34,16.62,1/28/2023 15:24,0.596,1/28/2023 4:44,7.726,297.5,NW,211.851,8.9051,0.009,0.012,0
1/29/2023 23:59,1032,12.11,0,0,-0.904,1/29/2023 14:50,-18.4,1/29/2023 6:08,-8.53,83.4,1/29/2023 6:39,63.33,1/29/2023 14:42,75.61,13.57,1/29/2023 13:59,0,1/29/2023 5:51,6.319,257.6,W,249.2634,9.037879,0.011,0.013,0
1/30/2023 23:59,1033,12.09,0,0,-4.572,1/30/2023 15:08,-20.56,1/30/2023 7:29,-13.04,81.2,1/30/2023 0:16,56.45,1/30/2023 15:17,72.63,15.8,1/30/2023 12:48,2.161,1/30/2023 0:32,6.26,238.6,WSW,259.9451,9.208639,0.009,0.012,0
1/31/2023 23:59,1034,12.11,0,0,4.054,1/31/2023 14:50,-16.24,1/31/2023 0:58,-6.37,86.6,1/31/2023 21:49,65.96,1/31/2023 14:54,75.5,12.45,1/31/2023 13:18,0,1/31/2023 19:23,5.516,221.5,SW,234.5214,9.30313,0.01,0.013,0
2/1/2023 23:59,1035,12.17,0,0,17.45,2/1/2023 14:44,-12.26,2/1/2023 4:55,3.879,90.7,2/1/2023 21:40,58.71,2/1/2023 14:17,78.71,15.28,2/1/2023 12:38,0,2/1/2023 0:01,4.945,212.2,SSW,216.8341,9.350348,0.016,0.021,0
2/2/2023 23:59,1036,12.3,0,0,13.81,2/2/2023 2:47,-22.75,2/2/2023 23:03,-5.483,89.6,2/2/2023 1:33,60.53,2/2/2023 12:10,71.36,29.81,2/2/2023 4:04,0,2/2/2023 22:46,13.1,303.7,NW,270.0832,9.650739,0.01,0.014,0
2/3/2023 23:59,1037,12.1,0,0,-0.521,2/3/2023 23:49,-26.1,2/3/2023 1:40,-9.4,78.88,2/3/2023 0:25,57.8,2/3/2023 15:56,68.57,24.22,2/3/2023 16:43,0,2/2/2023 23:59,10.02,165.6,SSE,172.2912,9.805581,0.009,0.013,0
2/4/2023 23:59,1038,12.2,0,0,30.08,2/4/2023 15:46,-3.754,2/4/2023 3:02,13.48,96.6,2/4/2023 22:28,66.43,2/4/2023 10:01,78.92,15.73,2/4/2023 3:40,0,2/4/2023 9:09,5.569,225.3,SW,186.3177,9.721759,0.02,0.025,0
2/5/2023 23:59,1039,12.36,0,0,28.97,2/5/2023 15:20,5.689,2/5/2023 22:19,16.14,94.8,2/5/2023 21:41,53.76,2/5/2023 15:17,80.3,13.86,2/5/2023 8:59,0,2/5/2023 15:00,5.649,237.5,NW,242.3163,9.886027,0.023,0.028,0
2/6/2023 23:59,1040,12.33,0,0,31.71,2/6/2023 16:08,8.27,2/6/2023 0:24,24.91,94.4,2/6/2023 20:40,81.2,2/6/2023 13:08,89.1,27.13,2/6/2023 10:02,1.714,2/6/2023 0:21,12.17,188.9,S,120.0432,9.860537,0.015,0.021,0
2/7/2023 23:59,1041,12.35,0,0,32.78,2/7/2023 16:02,16.67,2/7/2023 7:51,26.15,91.5,2/7/2023 23:27,67.88,2/7/2023 15:59,79.67,25.19,2/7/2023 2:24,0,2/7/2023 19:51,9.04,259.7,W,284.0699,10.10426,0.034,0.043,0
2/8/2023 23:59,1042,12.34,0.01,0.01,44.59,2/8/2023 12:36,17.48,2/8/2023 6:16,28.36,97.3,2/8/2023 23:26,55.88,2/8/2023 12:37,84.3,12.45,2/8/2023 15:39,0,2/8/2023 11:48,5.06,203.7,SSW,279.4025,10.14215,0.039,0.048,0
2/9/2023 23:59,1043,12.31,0,0.01,32.05,2/9/2023 12:01,6.378,2/9/2023 22:56,19.74,97.6,2/9/2023 3:24,50.61,2/9/2023 15:45,78.06,32.87,2/9/2023 10:55,0,2/9/2023 0:02,14.16,291.5,NW,256.5082,10.42929,0.029,0.041,0
2/10/2023 23:59,1044,12.21,0,0.01,31.84,2/10/2023 16:11,-2.849,2/10/2023 7:12,15.69,92,2/10/2023 8:10,56.06,2/10/2023 15:36,75.28,19.16,2/10/2023 16:25,1.118,2/10/2023 6:37,7.62,222.7,SW,288.6443,10.68408,0.032,0.041,0
2/11/2023 23:59,1045,12.3,0,0.01,40.18,2/11/2023 15:29,16.88,2/11/2023 1:48,28.37,88,2/11/2023 23:44,58.51,2/11/2023 15:25,75.2,15.65,2/11/2023 5:01,0,2/11/2023 17:06,7.076,226.9,SW,288.3513,10.71634,0.041,0.052,0
2/12/2023 23:59,1046,12.33,0,0.01,37.51,2/12/2023 13:07,17.38,2/12/2023 7:17,29.03,97.5,2/12/2023 7:24,58.71,2/12/2023 10:36,83,21.76,2/12/2023 4:10,0,2/12/2023 1:09,5.442,242,WSW,300.7865,10.85546,0.038,0.046,0
2/13/2023 23:59,1047,12.29,0,0.01,40.3,2/13/2023 13:06,15.59,2/13/2023 6:23,28.12,95.8,2/13/2023 5:03,50.54,2/13/2023 13:16,80.7,17.22,2/13/2023 13:28,1.118,2/13/2023 5:55,7.902,204.7,SSW,308.4735,11.06065,0.046,0.061,0
2/14/2023 23:59,1048,12.31,0.25,0.26,39.61,2/14/2023 13:21,23.08,2/14/2023 0:17,31.65,98.7,2/14/2023 18:51,73.73,2/14/2023 13:22,90.1,24.45,2/14/2023 23:17,0,2/14/2023 13:14,7.671,144.6,SE,86.89704,11.10952,0.016,0.021,0
2/15/2023 23:59,1049,12.27,0.02,0.28,33.43,2/15/2023 0:01,-1.556,2/15/2023 23:46,9.56,96.7,2/15/2023 1:22,78.85,2/15/2023 18:49,85.6,38.16,2/15/2023 5:38,1.789,2/15/2023 23:57,17.67,312,NW,302.0661,11.73291,0.015,0.018,0
2/16/2023 23:59,1050,12.13,0,0.28,11.03,2/16/2023 15:50,-8.31,2/16/2023 23:56,1.428,87.7,2/16/2023 9:07,65.21,2/16/2023 15:49,78.61,12.37,2/16/2023 12:57,0,2/16/2023 0:26,3.669,191.9,N,329.8927,11.94399,0.019,0.022,0
2/17/2023 23:59,1051,12.16,0,0.28,26.73,2/17/2023 23:49,-11.57,2/17/2023 3:43,11.52,93.3,2/17/2023 23:06,62.84,2/17/2023 12:55,75.8,24.15,2/17/2023 13:28,0,2/17/2023 0:06,9.63,210.6,SSW,306.2143,12.03926,0.028,0.038,0
2/18/2023 23:59,1052,12.31,0.01,0.29,36.4,2/18/2023 12:02,15.25,2/18/2023 8:20,25.79,97.1,2/18/2023 8:31,70.93,2/18/2023 12:41,87.5,16.7,2/18/2023 13:09,0,2/18/2023 6:01,5.742,189.2,S,323.074,11.96024,0.038,0.046,0
2/19/2023 23:59,1053,12.36,0,0.29,26.77,2/19/2023 6:12,4.362,2/19/2023 23:58,16.72,97.4,2/19/2023 0:25,52.88,2/19/2023 16:02,77.51,24.37,2/19/2023 8:33,0,2/19/2023 21:39,9.29,268.2,WNW,306.4314,12.45727,0.024,0.032,0
2/20/2023 23:59,1054,12.22,0,0.29,26.94,2/20/2023 13:06,1.852,2/20/2023 23:57,13.47,95.3,2/20/2023 13:05,67.49,2/20/2023 3:31,82.6,32.27,2/20/2023 20:56,1.193,2/20/2023 0:00,13.21,218.2,SW,189.5579,12.47292,0.019,0.024,0
2/21/2023 23:59,1055,12.13,0,0.29,8.01,2/21/2023 18:39,-11.36,2/21/2023 7:25,1.027,84.3,2/21/2023 20:24,66.41,2/21/2023 13:41,80.1,25.79,2/21/2023 0:06,0,2/21/2023 6:55,7.144,144.9,NNE,211.0559,12.97301,0.013,0.016,0
2/22/2023 23:59,1056,12.24,0,0.29,10.73,2/22/2023 15:44,-1.259,2/22/2023 6:49,5.614,83.8,2/22/2023 23:58,52.31,2/22/2023 15:24,66.88,25.56,2/22/2023 19:40,8.42,2/22/2023 4:01,16.03,36.22,NE,244.2767,13.19704,0.022,0.032,0
2/23/2023 23:59,1057,12.28,0,0.29,6.809,2/22/2023 23:59,-13.3,2/23/2023 23:48,1.005,84.9,2/23/2023 0:43,73.93,2/23/2023 15:23,79.83,26.16,2/23/2023 0:49,0,2/23/2023 22:25,12.56,126,N,264.7908,13.38372,0.014,0.018,0
2/24/2023 23:59,1058,12.14,0,0.29,6.429,2/24/2023 13:37,-20.18,2/24/2023 8:08,-5.697,83.4,2/24/2023 10:46,54.68,2/24/2023 13:38,74.39,15.28,2/24/2023 23:55,0,2/24/2023 1:54,4.529,215.1,SSW,299.793,13.6586,0.017,0.02,0
2/25/2023 23:59,1059,12.2,0,0.29,16.32,2/25/2023 16:28,-10.72,2/25/2023 5:50,4.351,89.7,2/25/2023 23:33,58.76,2/25/2023 17:15,76.54,16.7,2/25/2023 12:58,1.118,2/25/2023 5:17,6.98,213.9,SW,374.6401,13.74532,0.025,0.032,0
2/26/2023 23:59,1060,12.2,0,0.29,27.46,2/26/2023 23:57,-7.808,2/26/2023 6:05,12.51,91,2/26/2023 0:32,45.06,2/26/2023 13:21,67.19,22.58,2/26/2023 19:02,0,2/26/2023 2:10,8.4,145.3,SE,364.8492,13.93429,0.039,0.052,0
2/27/2023 23:59,1061,12.41,0.03,0.32,33.38,2/27/2023 16:32,21.48,2/27/2023 22:16,28.27,97.7,2/27/2023 8:13,56.73,2/27/2023 23:01,81.7,25.49,2/27/2023 23:04,0.522,2/27/2023 8:59,8.65,202.9,NNW,232.4891,13.7302,0.032,0.038,0
2/28/2023 23:59,1062,12.36,0,0.32,31.66,2/28/2023 13:47,7.066,2/28/2023 6:55,23.26,94.4,2/28/2023 7:09,52.99,2/28/2023 14:42,68.62,21.39,2/28/2023 1:21,0,2/28/2023 5:08,5.361,171.5,SSW,308.9532,14.207,0.041,0.049,0
3/1/2023 23:59,1063,12.36,0,0.32,27.46,2/28/2023 23:59,1.077,3/1/2023 23:57,19.26,95.6,3/1/2023 6:18,64.69,2/28/2023 23:59,89.2,29.66,3/1/2023 7:31,1.043,3/1/2023 21:24,13.22,75.07,NE,211.2946,14.37263,0.017,0.022,0
3/2/2023 23:59,1064,12.23,0.02,0.34,24.11,3/2/2023 14:05,-2.892,3/2/2023 6:52,12.71,93.9,3/2/2023 23:57,74.63,3/2/2023 14:15,84.6,23.11,3/2/2023 19:58,0,3/2/2023 0:48,7.209,182.1,S,322.0901,14.66274,0.027,0.033,0
3/3/2023 23:59,1065,12.32,0.04,0.38,34.39,3/3/2023 15:54,18.26,3/3/2023 23:58,26.39,96.7,3/3/2023 10:04,68.59,3/3/2023 16:22,87.6,16.84,3/3/2023 3:41,0,3/3/2023 22:37,7.819,214,SW,380.3727,14.63404,0.043,0.05,0
3/4/2023 23:59,1066,12.3,0,0.38,33.38,3/4/2023 17:11,7.539,3/4/2023 3:58,21.61,97.1,3/4/2023 4:48,48.26,3/4/2023 17:11,81.7,14.01,3/4/2023 13:08,0,3/4/2023 0:08,4.491,247.4,WSW,359.1852,14.98013,0.041,0.05,0
3/5/2023 23:59,1067,12.25,0,0.38,34.47,3/5/2023 16:13,4.818,3/5/2023 6:35,22.56,96.2,3/5/2023 2:57,48.06,3/5/2023 12:44,73.76,14.24,3/5/2023 12:50,0,3/5/2023 0:40,4.554,132.1,ESE,292.8879,15.26282,0.042,0.054,0
3/6/2023 23:59,1068,12.34,0.01,0.39,33.9,3/6/2023 14:15,12.01,3/6/2023 23:40,26.81,95.9,3/6/2023 2:38,53.52,3/6/2023 23:55,73.88,19.16,3/6/2023 11:58,3.354,3/6/2023 18:53,10.31,37.14,NNE,386.8476,15.42452,0.053,0.069,0
3/7/2023 23:59,1069,12.26,0,0.39,28.82,3/7/2023 18:02,6.111,3/7/2023 3:01,19.09,78.5,3/7/2023 23:11,54.54,3/7/2023 0:20,68.07,12.15,3/7/2023 19:17,1.789,3/7/2023 23:45,6.756,46.64,NE,318.2015,15.81266,0.036,0.045,0
3/8/2023 23:59,1070,12.33,0.02,0.41,34.65,3/8/2023 15:38,27.2,3/7/2023 23:59,29.43,95.7,3/8/2023 4:35,73.74,3/8/2023 15:39,87.3,17.52,3/8/2023 5:58,0,3/8/2023 15:37,6.562,115.2,ESE,258.8229,15.74852,0.034,0.039,0
3/9/2023 23:59,1071,12.34,0,0.41,31.58,3/9/2023 15:50,27.37,3/9/2023 23:53,29.5,98.1,3/9/2023 1:59,83,3/9/2023 14:11,92.2,21.24,3/9/2023 14:04,2.609,3/9/2023 20:07,8.36,71.76,ENE,267.9686,15.95304,0.029,0.035,0
3/10/2023 23:59,1072,12.32,0.03,0.44,28.58,3/10/2023 16:06,14.29,3/10/2023 7:20,24.68,97.4,3/10/2023 7:32,67.76,3/10/2023 16:05,82.3,19.97,3/10/2023 19:06,1.267,3/10/2023 7:05,8.71,94.3,E,414.1184,16.36952,0.046,0.055,0
3/11/2023 23:59,1073,12.29,0,0.44,30.27,3/11/2023 19:31,21.14,3/11/2023 3:53,24.98,97,3/11/2023 21:07,79.93,3/10/2023 23:59,88.6,25.56,3/11/2023 8:09,0,3/11/2023 22:15,13.52,134.1,SE,179.2079,16.52712,0.02,0.025,0
3/12/2023 23:59,1074,12.29,0.01,0.45,26.38,3/12/2023 12:48,10.85,3/12/2023 7:21,22.77,94.8,3/12/2023 4:00,75.01,3/12/2023 21:30,85.7,22.06,3/12/2023 12:54,2.46,3/12/2023 0:46,11.06,107.8,N,349.8601,16.81618,0.033,0.04,0
3/13/2023 23:59,1075,12.25,0,0.45,24.97,3/13/2023 15:32,-1.255,3/13/2023 23:51,14.06,94.5,3/13/2023 5:32,52.73,3/13/2023 15:56,75.72,17.14,3/13/2023 0:53,0,3/13/2023 15:25,4.552,130.8,N,472.0239,17.26344,0.045,0.052,0
3/14/2023 23:59,1076,12.18,0,0.45,24.19,3/14/2023 16:22,-4.386,3/14/2023 1:52,13.8,92.3,3/14/2023 0:10,73.02,3/14/2023 15:39,82.7,28.62,3/14/2023 17:01,0,3/14/2023 0:34,12.24,167.1,SSE,465.4259,17.41359,0.034,0.043,0
3/15/2023 23:59,1077,12.26,0.01,0.46,37.46,3/15/2023 16:28,14.32,3/15/2023 4:11,28.32,94.7,3/15/2023 7:39,72.92,3/15/2023 14:24,85,19.3,3/15/2023 15:19,0,3/15/2023 7:26,6.82,133.2,SE,328.0518,17.3559,0.043,0.053,0
3/16/2023 23:59,1078,12.35,0,0.46,35.11,3/16/2023 0:26,5.861,3/16/2023 23:56,23.28,97.1,3/16/2023 4:14,68.74,3/16/2023 23:39,85.1,36.3,3/16/2023 17:34,4.77,3/16/2023 1:09,19.75,208.8,NNW,267.0391,17.7469,0.024,0.032,0
3/17/2023 23:59,1079,12.2,0,0.46,6.722,3/17/2023 0:02,-0.318,3/17/2023 6:45,2.852,83.5,3/17/2023 23:55,68,3/17/2023 12:52,75.96,32.79,3/17/2023 16:00,10.66,3/17/2023 23:55,18.69,290.1,WNW,466.171,18.43976,0.021,0.027,0
3/18/2023 23:59,1080,12.18,0,0.46,16.19,3/18/2023 14:26,3.142,3/18/2023 22:17,8.59,85.2,3/18/2023 3:35,54.23,3/18/2023 15:51,72.57,27.88,3/18/2023 14:32,2.832,3/18/2023 22:16,13.92,293.7,WNW,491.5985,18.57728,0.034,0.045,0
3/19/2023 23:59,1081,12.18,0.02,0.48,30.62,3/19/2023 12:33,-0.065,3/19/2023 4:12,15.68,91.4,3/19/2023 21:49,41.6,3/19/2023 12:20,69.86,20.65,3/19/2023 11:56,0.745,3/19/2023 19:56,8.75,222.4,WSW,497.5514,18.65159,0.057,0.074,0
3/20/2023 23:59,1082,12.23,0,0.48,28.57,3/20/2023 15:15,3.231,3/20/2023 7:07,16.73,86.4,3/20/2023 3:01,41.27,3/20/2023 18:52,65.86,14.61,3/20/2023 10:11,0,3/20/2023 19:00,5.61,59.79,NE,484.8986,18.89016,0.055,0.068,0
3/21/2023 23:59,1083,12.23,0,0.48,32.23,3/21/2023 23:55,8.01,3/21/2023 3:56,21.44,98.2,3/21/2023 23:55,58.34,3/21/2023 0:03,82.9,22.88,3/21/2023 16:04,1.043,3/21/2023 2:53,10.24,95,E,306.3459,18.92699,0.031,0.039,0
3/22/2023 23:59,1084,12.31,0.05,0.53,33.77,3/22/2023 1:15,8.08,3/22/2023 23:45,24.6,99.3,3/22/2023 1:15,77.98,3/22/2023 21:42,88,21.99,3/22/2023 13:59,0,3/22/2023 23:57,11.45,276.8,W,334.9266,19.10288,0.033,0.041,0
3/23/2023 23:59,1085,12.24,0.01,0.54,34.84,3/23/2023 12:46,0.174,3/23/2023 23:47,15.96,95.8,3/23/2023 0:17,44.62,3/23/2023 12:14,77.71,12.15,3/23/2023 14:16,0,3/22/2023 23:59,3.324,244.8,WSW,488.2503,19.51802,0.058,0.067,0
3/24/2023 23:59,1086,12.16,0,0.54,32.18,3/24/2023 16:02,-8.62,3/24/2023 5:43,17.59,94.3,3/24/2023 8:18,52.91,3/24/2023 11:36,71.3,15.58,3/24/2023 12:02,0,3/23/2023 23:59,4.065,158,SE,475.7733,19.73712,0.056,0.068,0
3/25/2023 23:59,1087,12.32,0,0.54,36.65,3/25/2023 13:36,15.51,3/25/2023 23:56,28.62,85.7,3/25/2023 21:33,47.28,3/25/2023 13:34,71.59,20.42,3/25/2023 17:57,0,3/24/2023 23:59,8.38,180.8,NNW,432.2423,19.81903,0.067,0.085,0
3/26/2023 23:59,1088,12.25,0,0.54,29.13,3/26/2023 13:44,2.585,3/26/2023 6:40,17.09,86.9,3/26/2023 4:27,43.81,3/26/2023 14:20,69.14,16.99,3/26/2023 15:09,1.043,3/26/2023 23:57,7.894,311.6,NW,542.3216,20.29657,0.063,0.079,0
3/27/2023 23:59,1089,12.22,0,0.54,25.35,3/27/2023 12:31,2.8,3/27/2023 23:57,14.65,94.1,3/27/2023 6:47,56.99,3/27/2023 18:34,75.8,17.89,3/27/2023 16:30,0,3/27/2023 0:47,6.728,287.5,NW,463.9875,20.43247,0.047,0.057,0
3/28/2023 23:59,1090,12.16,0,0.54,21.27,3/28/2023 13:53,-5.829,3/28/2023 6:28,8.01,89,3/28/2023 23:14,53.16,3/28/2023 9:32,77.5,20.94,3/28/2023 15:06,0,3/28/2023 2:17,7.77,244.1,WSW,390.0003,20.77689,0.031,0.039,0
