TIMESTAMP,RAIN_daily_in,RAIN_cmltv_in,AIRTEMP_daily_max_F,AIRTEMP_F_TMx,AIRTEMP_daily_min_F,AIRTEMP_F_TMn,AIRTEMP_daily_avg_F,RLTVHMDTY_daily_max_%,RH_TMx,RLTVHMDTY_daily_min_%,RH_TMn,RLTVHMDTY_daily_avg_%,WNDSP_daily_max_mph,WNDSP_mph_TMx,WNDSP_daily_min_mph,WNDSP_mph_TMn,WNDSP_daily_avg_mph,WND_DIR_daily_dgr,WND_DIR_daily_crdn,SolarFlux_daily_lnglys,SolarRad_daily_mj,ETos_daily_in,ETrs_daily_in,CornGDD_daily
1/26/2022 23:59,0,0.18,32.2,1/26/2022 22:13,-20.13,1/26/2022 0:37,7.63,91,1/26/2022 22:00,66.38,1/26/2022 9:02,76.77,23.7,1/26/2022 11:14,0,1/25/2022 23:59,8.31,212.3,SSW,167.4389,8.554553,0.015,0.02,0
1/27/2022 23:59,0,0.18,27.96,1/27/2022 0:03,-11.01,1/27/2022 23:58,12.87,89.7,1/27/2022 5:12,44.74,1/27/2022 15:56,70.8,22.21,1/27/2022 8:43,0,1/27/2022 22:16,8.25,301.7,NW,237.046,8.730205,0.022,0.031,0
1/28/2022 23:59,0,0.18,16.23,1/28/2022 15:25,-21.69,1/28/2022 4:20,-2.193,86.7,1/28/2022 21:29,57.67,1/28/2022 13:38,74.32,11.18,1/28/2022 13:51,0,1/27/2022 23:59,2.074,216.8,SW,200.4261,8.871164,0.012,0.015,0
1/29/2022 23:59,0,0.18,24.11,1/29/2022 14:42,-4.254,1/29/2022 2:11,11.13,89.2,1/29/2022 2:48,65.46,1/29/2022 12:03,77.45,23.4,1/29/2022 17:04,0,1/29/2022 0:00,6.396,236.3,WNW,205.3523,8.909834,0.02,0.026,0
1/30/2022 23:59,0,0.18,16.55,1/30/2022 15:46,1.729,1/30/2022 7:36,11.13,90.1,1/30/2022 7:56,65.76,1/30/2022 13:46,78.44,13.71,1/30/2022 4:54,0,1/30/2022 6:38,4.42,225.6,SW,199.0376,9.099777,0.016,0.019,0
1/31/2022 23:59,0,0.18,22.87,1/31/2022 18:09,6.154,1/31/2022 3:11,14.52,90.4,1/31/2022 1:40,74.69,1/31/2022 14:41,83.8,17.14,1/31/2022 21:08,0,1/31/2022 22:31,6.651,144.1,SE,162.8701,9.189018,0.014,0.019,0
2/1/2022 23:59,0,0.18,28.27,2/1/2022 2:45,-2.942,2/1/2022 23:57,10.07,93.8,2/1/2022 0:44,65.43,2/1/2022 14:12,75.48,41.44,2/1/2022 8:38,0,2/1/2022 0:00,14.28,286.4,WNW,196.6065,9.426128,0.017,0.023,0
2/2/2022 23:59,0,0.18,-2.569,2/2/2022 15:54,-21.28,2/2/2022 23:25,-8.34,79.71,2/2/2022 23:06,54.72,2/2/2022 16:15,68.47,18.11,2/2/2022 13:22,0,2/2/2022 21:16,6.165,307.1,NW,262.0352,9.699697,0.011,0.014,0
2/3/2022 23:59,0,0.18,-1.736,2/3/2022 15:46,-34.61,2/3/2022 7:43,-14.81,77.56,2/3/2022 1:05,45.63,2/3/2022 15:15,64.04,12.15,2/3/2022 23:09,0,2/2/2022 23:59,2.388,215.4,S,268.0084,9.8714,0.011,0.013,0
2/4/2022 23:59,0,0.18,1.536,2/4/2022 13:39,-8.75,2/4/2022 20:22,-3.362,81.8,2/4/2022 7:44,62.65,2/4/2022 15:39,71.76,20.05,2/4/2022 11:11,0,2/4/2022 5:33,6.281,247.3,WNW,263.7396,9.967966,0.012,0.015,0
2/5/2022 23:59,0,0.18,20.97,2/5/2022 19:51,-6.87,2/4/2022 23:59,8.16,91,2/5/2022 20:48,63.73,2/5/2022 13:39,74.01,23.7,2/5/2022 10:44,0,2/5/2022 17:21,8.06,193.6,S,143.1283,10.04681,0.015,0.02,0
2/6/2022 23:59,0,0.18,18.53,2/6/2022 0:00,-9.73,2/6/2022 23:58,7.601,84.9,2/6/2022 22:34,64.82,2/6/2022 15:37,75.47,23.25,2/6/2022 15:03,0,2/5/2022 23:59,7.842,299.3,NW,190.8132,10.23052,0.014,0.02,0
2/7/2022 23:59,0,0.18,19.43,2/7/2022 15:48,-12.85,2/7/2022 1:18,5.791,85.4,2/7/2022 23:55,61.6,2/7/2022 15:49,74.88,12.6,2/7/2022 20:32,0,2/6/2022 23:59,4.622,163.3,SSE,208.4392,10.35537,0.017,0.022,0
2/8/2022 23:59,0,0.18,39.68,2/8/2022 13:36,10.09,2/8/2022 2:01,27.15,92.6,2/8/2022 22:29,64.75,2/8/2022 13:39,82.5,25.12,2/8/2022 15:11,0,2/8/2022 5:20,8.69,242.9,W,248.0073,10.19678,0.037,0.049,0
2/9/2022 23:59,0,0.18,33.95,2/8/2022 23:59,12.14,2/9/2022 23:54,24.62,90,2/9/2022 0:34,71.68,2/9/2022 13:56,79.59,27.95,2/9/2022 6:29,3.279,2/9/2022 10:59,12.74,309.6,NW,140.2221,10.49584,0.023,0.032,0
2/10/2022 23:59,0.08,0.26,38.37,2/10/2022 19:13,4.518,2/10/2022 5:45,21.52,95.3,2/10/2022 15:37,77.42,2/10/2022 11:31,85.3,31.08,2/10/2022 13:33,0,2/10/2022 4:49,9.14,245.2,WSW,98.34409,10.67724,0.015,0.019,0
2/11/2022 23:59,0.02,0.28,36.41,2/11/2022 0:04,-12.27,2/11/2022 23:57,10.21,96,2/11/2022 3:20,57.43,2/11/2022 16:11,73.42,31.38,2/11/2022 14:53,2.832,2/11/2022 22:20,12.62,310.2,NW,263.7463,11.09757,0.02,0.028,0
2/12/2022 23:59,0,0.28,1.144,2/12/2022 16:29,-22.5,2/12/2022 7:10,-9.37,84.5,2/12/2022 23:04,45.48,2/12/2022 15:16,69.33,9.47,2/12/2022 0:27,0,2/12/2022 6:09,2.725,263.6,W,223.4421,11.39047,0.01,0.013,0
2/13/2022 23:59,0,0.28,5.904,2/13/2022 23:57,-23.73,2/13/2022 7:54,-5.49,86.3,2/13/2022 23:54,56.47,2/13/2022 12:25,76.33,17.22,2/13/2022 19:55,0,2/13/2022 4:51,5.628,210.1,S,228.2338,11.54578,0.011,0.014,0
2/14/2022 23:59,0,0.28,9.34,2/14/2022 13:34,-8.18,2/14/2022 6:45,1.252,88.8,2/14/2022 13:13,76.44,2/14/2022 16:52,82.4,8.27,2/13/2022 23:59,0,2/14/2022 2:54,2.087,201.4,NNW,305.1941,11.63423,0.015,0.016,0
2/15/2022 23:59,0,0.28,22.55,2/15/2022 20:11,-6.298,2/15/2022 0:52,13.54,88,2/15/2022 23:23,65.26,2/15/2022 6:00,73.06,22.21,2/15/2022 12:37,0,2/14/2022 23:59,7.416,131.4,ESE,206.3362,11.71169,0.021,0.03,0
2/16/2022 23:59,0.01,0.29,20.74,2/16/2022 2:26,-1.633,2/16/2022 23:55,13.26,87.1,2/16/2022 0:11,55.72,2/16/2022 15:10,71.54,22.14,2/16/2022 19:52,0,2/15/2022 23:59,9.25,309.9,NW,298.9662,11.94274,0.028,0.036,0
2/17/2022 23:59,0,0.29,1.146,2/17/2022 17:12,-13.75,2/17/2022 7:19,-6.189,76.86,2/17/2022 7:04,47.04,2/17/2022 17:15,62.86,18.04,2/17/2022 0:23,0,2/17/2022 6:38,4.151,240.3,NW,329.7,12.33396,0.014,0.017,0
2/18/2022 23:59,0,0.29,27.53,2/18/2022 10:40,-2.366,2/18/2022 23:31,6.257,89.3,2/18/2022 9:53,57.16,2/18/2022 1:35,74.68,37.64,2/18/2022 13:20,1.267,2/18/2022 5:38,14.85,247,W,220.4124,12.26114,0.018,0.024,0
2/19/2022 23:59,0,0.29,27.71,2/19/2022 23:08,-11.62,2/19/2022 7:14,7.243,82.1,2/19/2022 5:19,46.05,2/19/2022 23:06,67.05,26.24,2/19/2022 15:03,0,2/19/2022 4:57,9.64,217.1,SSW,230.9794,12.60218,0.023,0.031,0
2/20/2022 23:59,0,0.29,34.93,2/20/2022 8:16,12.71,2/20/2022 23:53,24.91,85.9,2/20/2022 9:01,48.82,2/20/2022 0:03,61.8,24.82,2/20/2022 0:51,0.745,2/20/2022 17:49,9.25,204.4,NW,303.3454,12.53538,0.044,0.057,0
2/21/2022 23:59,0,0.29,12.95,2/21/2022 0:02,-0.725,2/21/2022 23:58,6.873,86.8,2/21/2022 6:06,62.23,2/21/2022 0:06,80.7,24.45,2/21/2022 14:43,2.236,2/21/2022 7:22,10.59,43.6,NE,139.2261,12.94385,0.012,0.016,0
2/22/2022 23:59,0,0.29,4.251,2/22/2022 16:02,-6.131,2/22/2022 23:58,-1.49,78.87,2/22/2022 0:19,69.84,2/22/2022 16:34,74.9,25.56,2/22/2022 19:22,3.279,2/22/2022 6:28,10.84,203.7,N,215.8873,13.26764,0.013,0.018,0
2/23/2022 23:59,0,0.29,0.565,2/23/2022 15:27,-16.94,2/23/2022 7:43,-9.24,73.5,2/23/2022 23:33,43.29,2/23/2022 17:17,62.1,14.46,2/23/2022 0:31,0,2/23/2022 19:14,4.809,299.5,NW,364.9951,13.56166,0.016,0.02,0
2/24/2022 23:59,0,0.29,6.966,2/24/2022 15:18,-27,2/24/2022 7:31,-6.305,79.52,2/24/2022 1:31,39.53,2/24/2022 15:19,60.64,11.25,2/24/2022 16:48,0,2/23/2022 23:59,1.894,226.9,NNW,298.9328,13.74792,0.017,0.02,0
2/25/2022 23:59,0,0.29,11.07,2/25/2022 14:44,-19.97,2/25/2022 7:10,-0.378,81.8,2/25/2022 23:55,41.47,2/25/2022 14:23,63.24,13.19,2/25/2022 15:37,0,2/25/2022 1:05,3.08,237.6,SW,369.2755,13.91897,0.026,0.032,0
2/26/2022 23:59,0,0.29,29.02,2/26/2022 14:55,-1.626,2/26/2022 0:30,14.83,88.9,2/26/2022 23:49,50.25,2/26/2022 14:12,71.21,22.58,2/26/2022 17:17,0,2/26/2022 0:27,7.054,246.5,WSW,376.8515,13.89344,0.044,0.058,0
2/27/2022 23:59,0.01,0.3,29.91,2/27/2022 15:01,-1.871,2/27/2022 7:30,17.77,93.5,2/27/2022 9:19,60.58,2/27/2022 14:56,77.09,11.93,2/27/2022 15:18,0,2/27/2022 0:09,2.596,175.1,SSE,320.2609,14.01764,0.035,0.041,0
2/28/2022 23:59,0,0.3,38.77,2/28/2022 14:34,6.895,2/28/2022 7:24,24.5,91.8,2/28/2022 8:15,59.16,2/28/2022 11:26,77.8,16.47,2/28/2022 15:35,0,2/27/2022 23:59,4.168,242.2,W,354.882,14.12684,0.05,0.06,0
3/1/2022 23:59,0,0.3,33.96,3/1/2022 15:13,21.24,3/1/2022 4:18,26.3,87.2,3/1/2022 5:47,51.72,3/1/2022 15:14,73.16,9.47,3/1/2022 0:06,0,3/1/2022 3:50,2.689,227,NNW,350.1517,14.41039,0.041,0.047,0
3/2/2022 23:59,0,0.3,28.46,3/2/2022 0:02,11.65,3/2/2022 23:53,22.56,91.1,3/2/2022 6:33,38.23,3/2/2022 16:56,67.54,16.25,3/2/2022 16:32,0,3/1/2022 23:59,4.323,147.3,N,305.0654,14.70258,0.035,0.044,0
3/3/2022 23:59,0,0.3,21.3,3/3/2022 15:50,0.261,3/3/2022 7:03,11.02,75.02,3/3/2022 7:04,29.2,3/3/2022 15:29,55.03,7.006,3/3/2022 5:38,0,3/3/2022 0:57,1.784,173.4,N,347.8879,15.19944,0.028,0.031,0
3/4/2022 23:59,0,0.3,29.68,3/4/2022 21:53,16.65,3/3/2022 23:59,23.77,55.75,3/4/2022 0:35,33.8,3/4/2022 18:55,45.02,23.48,3/4/2022 14:01,0,3/4/2022 0:22,7.947,102.3,ESE,200.903,15.25744,0.049,0.071,0
3/5/2022 23:59,0,0.3,29.37,3/5/2022 15:26,24.76,3/5/2022 9:29,27.56,95.5,3/5/2022 10:52,44.51,3/4/2022 23:59,74.57,20.2,3/5/2022 17:33,0,3/5/2022 6:20,5.583,104.3,NNE,131.2006,15.15944,0.025,0.031,0
3/6/2022 23:59,0,0.3,28.05,3/6/2022 0:00,14.6,3/6/2022 23:56,22.26,86.1,3/6/2022 8:38,68.19,3/6/2022 0:00,77.77,23.18,3/6/2022 16:31,2.161,3/6/2022 23:07,10.84,307.1,NW,286.4716,15.53093,0.034,0.044,0
3/7/2022 23:59,0,0.3,24.5,3/7/2022 15:46,5.505,3/7/2022 7:17,16.33,92.2,3/7/2022 22:06,50.32,3/7/2022 14:25,76.19,15.35,3/7/2022 17:46,0,3/7/2022 19:57,5.423,271.3,W,420.5537,15.92303,0.042,0.052,0
3/8/2022 23:59,0,0.3,29.68,3/8/2022 11:41,14.85,3/8/2022 23:33,23.13,85.6,3/8/2022 0:06,51.21,3/8/2022 14:30,72.07,26.91,3/8/2022 14:17,1.64,3/8/2022 8:27,10.49,260.4,W,314.5775,16.01612,0.045,0.06,0
3/9/2022 23:59,0,0.3,16.32,3/9/2022 0:15,-2.52,3/9/2022 21:24,7.162,85.2,3/9/2022 21:43,45.2,3/9/2022 12:31,65.99,26.91,3/9/2022 11:39,0,3/9/2022 19:05,9.03,296,WNW,427.3371,16.59347,0.03,0.04,0
3/10/2022 23:59,0,0.3,20.18,3/10/2022 22:45,-8.09,3/10/2022 6:44,7.929,88.2,3/10/2022 1:46,50.88,3/10/2022 11:52,67.96,28.4,3/10/2022 23:43,0,3/10/2022 0:40,6.023,227.6,SW,405.8783,16.76186,0.033,0.04,0
3/11/2022 23:59,0,0.3,13.03,3/10/2022 23:59,-8.58,3/11/2022 23:24,0.556,79.79,3/11/2022 0:03,56.87,3/11/2022 15:20,67.6,27.35,3/11/2022 0:30,0.671,3/11/2022 23:48,12.55,292.3,WNW,432.1541,17.09724,0.022,0.029,0
3/12/2022 23:59,0,0.3,27.46,3/12/2022 22:58,-18.89,3/12/2022 6:51,6.562,86.4,3/12/2022 20:59,48.76,3/12/2022 13:44,66.08,20.35,3/12/2022 15:20,0,3/12/2022 1:55,5.728,201.8,SSW,402.9265,17.27258,0.033,0.042,0
3/13/2022 23:59,0,0.3,31.74,3/13/2022 14:27,23.53,3/13/2022 23:54,27.42,90,3/13/2022 7:13,55.69,3/13/2022 14:34,72.58,18.78,3/13/2022 11:43,0,3/13/2022 19:14,6.121,284.9,WNW,386.4158,17.08657,0.049,0.061,0
3/14/2022 23:59,0,0.3,36.81,3/14/2022 16:21,19.85,3/14/2022 23:18,25.95,82.4,3/14/2022 7:17,39.43,3/14/2022 15:38,63.51,9.02,3/14/2022 8:14,0,3/14/2022 0:02,2.197,163.6,N,386.311,17.47342,0.051,0.058,0
3/15/2022 23:59,0,0.3,46.56,3/15/2022 15:19,17.88,3/15/2022 2:56,34.44,88,3/15/2022 20:17,59.35,3/15/2022 14:54,75.52,16.47,3/15/2022 9:31,0,3/14/2022 23:59,5.364,174.3,S,429.0039,17.27533,0.07,0.087,0
3/16/2022 23:59,0.01,0.31,51.66,3/16/2022 14:15,35.11,3/16/2022 23:58,41.24,91.4,3/16/2022 23:55,51.25,3/16/2022 16:25,71.74,19.08,3/16/2022 23:04,0,3/16/2022 4:14,4.347,215.6,SW,331.3222,17.42781,0.067,0.082,0.83
3/17/2022 23:59,0,0.31,42.8,3/17/2022 15:15,32.55,3/17/2022 8:06,37.05,94.1,3/17/2022 0:45,59.04,3/17/2022 16:08,78.4,19.9,3/17/2022 0:02,0,3/17/2022 21:40,6.268,301.4,NW,424.4921,17.74669,0.069,0.084,0
3/18/2022 23:59,0,0.31,39.95,3/18/2022 16:44,22.55,3/18/2022 23:34,33.82,94,3/18/2022 23:43,56.78,3/18/2022 16:45,77.15,10.73,3/18/2022 10:07,0,3/18/2022 0:40,2.458,180.7,N,350.7819,18.0592,0.052,0.059,0
3/19/2022 23:59,0,0.31,46.49,3/19/2022 14:45,17.55,3/19/2022 5:14,32.45,95.4,3/19/2022 7:25,47.97,3/19/2022 12:41,76.82,11.18,3/19/2022 16:20,0,3/18/2022 23:59,2.328,244.2,W,462.4384,18.25691,0.077,0.09,0
3/20/2022 23:59,0,0.31,50.85,3/20/2022 14:29,20.59,3/20/2022 5:50,37.94,95.8,3/20/2022 7:19,39.59,3/20/2022 14:29,69.66,16.99,3/20/2022 23:58,0,3/19/2022 23:59,4.544,144.5,ESE,446.6139,18.42333,0.093,0.115,0.425
3/21/2022 23:59,0,0.31,55.25,3/21/2022 14:59,37.22,3/21/2022 23:52,45.25,85.4,3/21/2022 23:29,50.36,3/21/2022 1:33,63.52,21.84,3/21/2022 14:53,0,3/21/2022 19:56,8.26,103.7,E,337.4833,18.51448,0.092,0.124,2.625
3/22/2022 23:59,0.73,1.04,37.52,3/21/2022 23:59,32.37,3/22/2022 22:54,33.42,98.3,3/22/2022 10:06,83.9,3/22/2022 0:01,95.5,16.32,3/22/2022 22:34,0,3/22/2022 2:02,5.464,191.2,N,117.8585,18.8509,0.016,0.018,0
3/23/2022 23:59,0.01,1.05,35.59,3/23/2022 16:48,31.72,3/23/2022 7:07,33.55,94.5,3/23/2022 3:57,73.61,3/23/2022 15:20,84.4,22.73,3/23/2022 9:37,2.087,3/23/2022 21:57,9.13,147.8,N,200.6162,19.17998,0.036,0.047,0
3/24/2022 23:59,0.02,1.07,46.18,3/24/2022 15:36,31.23,3/24/2022 7:01,37.05,90.7,3/24/2022 22:08,46.87,3/24/2022 15:34,77.53,16.55,3/24/2022 23:47,0,3/24/2022 11:24,4.731,217.9,NW,413.6286,19.39453,0.072,0.083,0
3/25/2022 23:59,0,1.07,41.07,3/25/2022 0:17,18.53,3/25/2022 23:56,30.73,89.3,3/25/2022 0:59,47.6,3/25/2022 16:33,67.89,39.58,3/25/2022 10:31,4.397,3/25/2022 19:07,17.31,309.9,NW,275.3459,19.8382,0.056,0.081,0
3/26/2022 23:59,0,1.07,25.56,3/26/2022 15:16,12.62,3/26/2022 23:57,18.7,71.1,3/26/2022 5:49,34.1,3/26/2022 14:33,54.03,26.01,3/26/2022 6:15,2.236,3/26/2022 15:00,11.54,304.3,NNW,516.9966,20.50947,0.065,0.088,0
3/27/2022 23:59,0,1.07,25.67,3/27/2022 17:15,6.233,3/27/2022 6:24,15.72,86.5,3/27/2022 23:40,27.76,3/27/2022 14:29,52.17,13.71,3/27/2022 1:50,0,3/27/2022 10:05,4.071,216.9,NNW,506.9228,20.84082,0.053,0.065,0
3/28/2022 23:59,0,1.07,35.66,3/28/2022 15:18,13.44,3/28/2022 2:45,25.7,89,3/28/2022 2:42,26.79,3/28/2022 14:47,45.52,19.38,3/28/2022 17:43,0,3/27/2022 23:59,7.663,134.6,SE,382.7964,20.93823,0.077,0.108,0
3/29/2022 23:59,0.04,1.11,43.61,3/29/2022 13:33,29.84,3/29/2022 2:44,35.25,85.7,3/29/2022 23:37,37.41,3/29/2022 13:34,51.51,23.7,3/29/2022 12:45,0.969,3/29/2022 22:13,9.72,124,SE,242.2075,20.83202,0.084,0.123,0
3/30/2022 23:59,0.14,1.25,33.93,3/30/2022 13:15,27.95,3/30/2022 23:58,30.62,95.4,3/30/2022 5:17,77.74,3/30/2022 19:53,86.6,21.84,3/30/2022 15:03,0,3/30/2022 3:22,8.61,183,N,226.9683,20.78133,0.036,0.044,0
3/31/2022 23:59,0,1.25,34.75,3/31/2022 16:48,22.79,3/31/2022 23:31,28.19,85.4,3/31/2022 23:49,53.82,3/31/2022 17:01,72.53,21.61,3/31/2022 7:45,0,3/31/2022 22:20,8.23,269.4,NNW,382.8287,21.27576,0.057,0.073,0
4/1/2022 23:59,0,1.25,41.81,4/1/2022 14:14,17.63,4/1/2022 6:02,30.71,97.7,4/1/2022 23:39,44.06,4/1/2022 11:52,79.05,17.89,4/1/2022 15:24,0,4/1/2022 0:05,4.548,211.4,SW,316.5191,21.36082,0.056,0.071,0
4/2/2022 23:59,0,1.25,39.01,4/2/2022 10:07,30.82,4/2/2022 5:49,34.14,98.6,4/2/2022 6:17,59.29,4/2/2022 15:18,77.63,21.24,4/2/2022 10:53,0,4/2/2022 0:23,6.649,274.3,WNW,263.5363,21.52165,0.051,0.069,0
