TIMESTAMP,RAIN_daily_in,RAIN_cmltv_in,AIRTEMP_daily_max_F,AIRTEMP_F_TMx,AIRTEMP_daily_min_F,AIRTEMP_F_TMn,AIRTEMP_daily_avg_F,RLTVHMDTY_daily_max_%,RH_TMx,RLTVHMDTY_daily_min_%,RH_TMn,RLTVHMDTY_daily_avg_%,WNDSP_daily_max_mph,WNDSP_mph_TMx,WNDSP_daily_min_mph,WNDSP_mph_TMn,WNDSP_daily_avg_mph,WND_DIR_daily_dgr,WND_DIR_daily_crdn,SolarFlux_daily_lnglys,SolarRad_daily_mj,ETos_daily_in,ETrs_daily_in,CornGDD_daily
1/26/2022 23:59,0,0.18,32.41,1/26/2022 23:11,-26.37,1/26/2022 3:12,2.972,87.1,1/26/2022 23:02,68.54,1/26/2022 11:19,77.74,25.27,1/26/2022 12:15,0,1/26/2022 0:22,7.891,198.3,SSW,160.2603,8.621506,0.012,0.017,0
1/27/2022 23:59,0,0.18,31.75,1/27/2022 0:01,-5.201,1/27/2022 21:11,15.84,81,1/27/2022 5:52,39.27,1/27/2022 15:16,62.78,21.54,1/27/2022 9:31,0,1/27/2022 19:14,6.618,244,NNW,224.1298,8.746361,0.025,0.035,0
1/28/2022 23:59,0,0.18,12.26,1/28/2022 15:03,-20.96,1/28/2022 5:47,-3.473,87.6,1/28/2022 23:33,56.03,1/28/2022 15:00,75,11.33,1/28/2022 15:37,0,1/28/2022 0:30,2.703,216,SW,188.2066,8.938008,0.009,0.012,0
1/29/2022 23:59,0,0.18,24.34,1/29/2022 16:26,-7.329,1/29/2022 3:48,10.52,90.2,1/29/2022 4:05,58.38,1/29/2022 15:56,74.2,21.47,1/29/2022 21:46,0,1/28/2022 23:59,4.786,225.4,W,211.9515,8.978004,0.019,0.023,0
1/30/2022 23:59,0,0.18,17.39,1/30/2022 14:03,6.461,1/30/2022 23:01,12.63,91.8,1/30/2022 23:09,63.42,1/30/2022 12:06,76,16.1,1/30/2022 2:32,0,1/30/2022 8:02,3.953,191.2,ESE,193.8529,9.123653,0.016,0.02,0
1/31/2022 23:59,0,0.18,24.02,1/31/2022 18:21,4.489,1/31/2022 7:51,14.75,90.6,1/31/2022 1:58,72.8,1/31/2022 15:47,83.3,16.4,1/31/2022 18:14,0,1/31/2022 5:32,6.577,151,SSE,167.6062,9.209606,0.015,0.02,0
2/1/2022 23:59,0,0.18,27.64,2/1/2022 4:24,-2.496,2/1/2022 23:56,11.15,95.3,2/1/2022 1:36,59.92,2/1/2022 14:30,73.36,31.08,2/1/2022 6:38,0,2/1/2022 0:12,11.06,275.7,W,217.0844,9.444827,0.019,0.027,0
2/2/2022 23:59,0,0.18,0.082,2/2/2022 14:12,-14.31,2/2/2022 23:58,-5.532,76.75,2/2/2022 4:32,49.55,2/2/2022 15:33,64.94,17.59,2/2/2022 14:42,0,2/2/2022 3:43,4.961,295.7,NW,254.0662,9.723253,0.012,0.016,0
2/3/2022 23:59,0,0.18,-2.046,2/3/2022 15:45,-28.01,2/3/2022 7:51,-13.04,82.4,2/3/2022 3:06,43.63,2/3/2022 14:46,66.44,7.379,2/3/2022 23:28,0,2/3/2022 0:08,1.218,169.3,SE,261.0416,9.901935,0.009,0.01,0
2/4/2022 23:59,0,0.18,6.578,2/4/2022 15:37,-8.16,2/4/2022 22:36,-1.909,82.6,2/4/2022 8:36,53.2,2/4/2022 15:56,67.55,15.73,2/4/2022 11:07,0,2/4/2022 6:51,5.041,235.7,W,258.3326,9.992473,0.015,0.018,0
2/5/2022 23:59,0,0.18,19.4,2/5/2022 21:21,-7.089,2/5/2022 0:35,7.622,93.4,2/5/2022 22:47,63.08,2/5/2022 14:07,74.06,26.01,2/5/2022 12:31,0,2/5/2022 0:27,8.58,186.4,S,149.9468,10.07503,0.013,0.019,0
2/6/2022 23:59,0,0.18,19.73,2/6/2022 0:07,-2.989,2/6/2022 23:58,10.97,88.8,2/6/2022 1:00,58.66,2/6/2022 16:06,74.2,20.35,2/6/2022 11:54,0,2/6/2022 0:09,5.938,296.4,WNW,181.2322,10.23224,0.015,0.02,0
2/7/2022 23:59,0,0.18,15.78,2/7/2022 15:35,-12.43,2/7/2022 5:32,3.873,86.4,2/7/2022 1:47,60.29,2/7/2022 15:14,75.72,13.42,2/7/2022 16:14,0,2/6/2022 23:59,4.327,170.7,SSE,180.285,10.40957,0.014,0.018,0
2/8/2022 23:59,0,0.18,41.22,2/8/2022 13:27,7.036,2/8/2022 7:02,24.59,91.3,2/8/2022 23:33,59.48,2/8/2022 13:11,78.99,27.2,2/8/2022 15:51,0,2/8/2022 6:22,7.176,226.8,WSW,247.4869,10.30877,0.038,0.05,0
2/9/2022 23:59,0,0.18,34.71,2/9/2022 0:46,14.26,2/9/2022 23:57,27.27,88.4,2/8/2022 23:59,59.98,2/9/2022 12:40,75.11,27.13,2/9/2022 7:28,1.565,2/9/2022 9:25,10.44,298.5,NW,144.1779,10.51902,0.028,0.039,0
2/10/2022 23:59,0.12,0.3,38.58,2/10/2022 20:10,7.031,2/10/2022 7:22,20.81,96.3,2/10/2022 17:03,73.74,2/9/2022 23:59,83.4,25.64,2/10/2022 13:26,0,2/10/2022 6:30,9.31,240,WSW,119.0524,10.77412,0.015,0.019,0
2/11/2022 23:59,0,0.3,37.51,2/11/2022 0:00,-7.504,2/11/2022 23:59,15.19,90.1,2/11/2022 5:19,53.66,2/11/2022 16:29,69.23,27.06,2/11/2022 14:22,1.64,2/11/2022 23:39,11.34,270,NNW,238.8317,11.0919,0.025,0.034,0
2/12/2022 23:59,0,0.3,-0.912,2/12/2022 18:42,-18.5,2/12/2022 7:49,-8.12,84.1,2/12/2022 22:16,52.4,2/12/2022 14:56,69.14,9.47,2/12/2022 0:02,0,2/12/2022 1:02,2.752,256.4,W,217.7354,11.42363,0.009,0.011,0
2/13/2022 23:59,0,0.3,4.432,2/13/2022 23:54,-19.48,2/13/2022 7:36,-4.213,83,2/13/2022 18:03,55.26,2/13/2022 12:09,73.9,18.93,2/13/2022 20:50,0,2/13/2022 2:52,5.795,204.3,S,246.0519,11.57699,0.013,0.017,0
2/14/2022 23:59,0,0.3,13,2/14/2022 15:38,-4.379,2/14/2022 7:48,3.283,88.1,2/14/2022 23:49,51.63,2/14/2022 15:39,73.9,10.81,2/14/2022 10:41,0,2/14/2022 3:33,2.528,167.8,N,301.3683,11.69018,0.017,0.02,0
2/15/2022 23:59,0.01,0.31,24.18,2/15/2022 19:51,-6.271,2/15/2022 1:12,14.06,86.1,2/15/2022 2:26,62.81,2/15/2022 4:33,71.32,21.24,2/15/2022 12:14,0,2/14/2022 23:59,6.879,119.1,ESE,200.7016,11.74424,0.022,0.031,0
2/16/2022 23:59,0,0.31,21.63,2/16/2022 4:57,0.213,2/16/2022 23:57,16.73,83.8,2/16/2022 0:46,50.23,2/16/2022 16:38,67.58,18.93,2/16/2022 20:11,0,2/16/2022 0:11,6.835,297,NW,277.9908,11.94694,0.029,0.039,0
2/17/2022 23:59,0,0.31,4.435,2/17/2022 16:31,-14.31,2/17/2022 7:36,-5.285,80.7,2/17/2022 22:55,42.63,2/17/2022 16:33,62.85,16.77,2/17/2022 0:34,0,2/17/2022 6:44,3.786,223.9,NNW,318.7939,12.35852,0.015,0.018,0
2/18/2022 23:59,0,0.31,30.09,2/18/2022 11:22,-8.24,2/17/2022 23:59,6.194,84.7,2/18/2022 10:30,55.05,2/18/2022 15:46,66.94,40.1,2/18/2022 11:22,0,2/17/2022 23:59,13.78,242.4,WSW,221.986,12.29098,0.023,0.033,0
2/19/2022 23:59,0,0.31,27.39,2/19/2022 23:55,-12.43,2/19/2022 6:42,6.356,82.6,2/19/2022 6:52,43.36,2/19/2022 23:12,65.73,25.64,2/19/2022 23:33,0,2/19/2022 3:09,9.21,220.9,SW,238.6048,12.64372,0.022,0.029,0
2/20/2022 23:59,0,0.31,36.53,2/20/2022 10:19,15.08,2/20/2022 23:57,26.68,70.2,2/20/2022 10:31,46,2/20/2022 0:06,59.14,20.87,2/20/2022 23:11,0,2/20/2022 7:28,8.79,160.5,NNW,277.4773,12.49507,0.049,0.065,0
2/21/2022 23:59,0,0.31,15.36,2/20/2022 23:59,1.28,2/21/2022 23:57,8.68,87.2,2/21/2022 6:36,59.99,2/21/2022 0:03,80.5,28.1,2/21/2022 15:00,5.59,2/21/2022 2:42,13.38,40.03,NE,116.7726,12.93201,0.013,0.017,0
2/22/2022 23:59,0,0.31,4.438,2/22/2022 16:54,-2.249,2/22/2022 9:04,0.525,79.8,2/22/2022 3:16,67.93,2/22/2022 15:58,74.84,23.78,2/22/2022 7:48,1.565,2/22/2022 15:41,11.18,150.4,N,170.9579,13.28319,0.013,0.017,0
2/23/2022 23:59,0,0.31,6.35,2/23/2022 15:58,-13.17,2/23/2022 7:18,-3.837,74.82,2/23/2022 0:37,38.33,2/23/2022 15:58,57.47,13.57,2/23/2022 0:01,0,2/23/2022 8:04,3.966,279.9,NW,357.067,13.5712,0.02,0.025,0
2/24/2022 23:59,0,0.31,7.574,2/24/2022 14:34,-18.99,2/24/2022 7:19,-1.912,76.19,2/24/2022 7:06,36.55,2/24/2022 14:51,54.57,12.67,2/24/2022 16:27,0,2/23/2022 23:59,3.221,95.7,NNE,266.9911,13.77382,0.019,0.024,0
2/25/2022 23:59,0.03,0.34,11.27,2/25/2022 14:38,-11.28,2/25/2022 7:17,2.2,87.1,2/25/2022 23:30,37.78,2/25/2022 13:51,58.93,15.13,2/25/2022 16:24,0,2/25/2022 0:33,3.75,218.2,SW,362.9475,13.94585,0.028,0.035,0
2/26/2022 23:59,0,0.34,31.6,2/26/2022 15:29,-15.38,2/26/2022 5:00,11.88,88,2/26/2022 6:59,47.13,2/26/2022 15:31,68.32,23.78,2/26/2022 12:42,0,2/26/2022 0:50,6.636,233.1,WSW,366.6934,13.91916,0.045,0.061,0
2/27/2022 23:59,0,0.34,29.36,2/27/2022 16:26,-1.67,2/27/2022 7:18,17.44,93.9,2/27/2022 1:31,60.79,2/27/2022 14:23,77.04,12.22,2/27/2022 15:55,0,2/27/2022 0:16,2.732,154.7,SE,334.5974,14.0633,0.034,0.041,0
2/28/2022 23:59,0,0.34,38.67,2/28/2022 16:10,8.69,2/28/2022 7:29,25.99,93.9,2/28/2022 6:33,56.06,2/28/2022 13:31,74.13,13.27,2/28/2022 18:26,0,2/28/2022 0:08,3.544,207.4,WSW,353.4817,14.18132,0.047,0.057,0
3/1/2022 23:59,0,0.34,34.75,3/1/2022 15:44,22.89,3/1/2022 6:39,27.68,82.5,3/1/2022 6:41,52.7,3/1/2022 15:50,71.77,10.14,3/1/2022 2:04,0,3/1/2022 4:53,2.883,206.1,NNW,335.3886,14.39853,0.042,0.048,0
3/2/2022 23:59,0.01,0.35,29.28,3/2/2022 1:43,13.44,3/2/2022 22:56,23.56,93,3/2/2022 6:05,35.91,3/2/2022 18:01,62.86,15.88,3/2/2022 14:18,0,3/2/2022 0:16,5.363,117.7,N,292.993,14.73123,0.037,0.05,0
3/3/2022 23:59,0,0.35,22.93,3/3/2022 15:07,2.512,3/3/2022 7:17,11.49,78.26,3/3/2022 23:03,30.63,3/3/2022 15:06,56.35,8.87,3/3/2022 1:37,0,3/3/2022 4:43,1.941,175.8,NNE,339.213,15.19627,0.031,0.036,0
3/4/2022 23:59,0,0.35,29.86,3/4/2022 16:59,11.56,3/3/2022 23:59,23.02,70.27,3/3/2022 23:59,31.52,3/4/2022 18:21,46.86,22.58,3/4/2022 14:19,0,3/4/2022 0:23,7.14,82.4,E,205.2375,15.28615,0.048,0.07,0
3/5/2022 23:59,0,0.35,29.85,3/5/2022 3:13,25.2,3/5/2022 7:37,27.9,95.1,3/5/2022 10:11,53.26,3/5/2022 1:01,81.4,17.29,3/5/2022 20:58,1.491,3/5/2022 21:52,7.033,62.38,NNE,117.3551,15.14084,0.022,0.026,0
3/6/2022 23:59,0,0.35,29.28,3/6/2022 15:47,17.8,3/6/2022 23:59,24.56,83.1,3/6/2022 9:22,63.28,3/6/2022 16:08,73.92,20.27,3/6/2022 5:34,0.671,3/6/2022 18:26,9.24,300.9,NW,309.767,15.53503,0.041,0.053,0
3/7/2022 23:59,0,0.35,26.49,3/7/2022 14:57,8.01,3/7/2022 6:58,17.24,93.2,3/7/2022 23:14,39.54,3/7/2022 14:16,69.17,18.78,3/7/2022 13:56,0,3/7/2022 3:13,5.316,273,WNW,416.9044,15.97789,0.046,0.059,0
3/8/2022 23:59,0,0.35,31.84,3/8/2022 12:12,10.24,3/8/2022 0:17,22.9,92.9,3/8/2022 1:08,48.21,3/8/2022 13:56,70.96,24.67,3/8/2022 15:12,2.534,3/8/2022 0:00,9.3,248.6,WSW,316.3188,16.02507,0.047,0.064,0
3/9/2022 23:59,0,0.35,18.81,3/8/2022 23:59,-7.101,3/9/2022 23:27,7.996,87.1,3/9/2022 23:37,41.72,3/9/2022 14:14,63.31,21.47,3/9/2022 9:29,0,3/9/2022 18:46,7.797,287.5,WNW,434.1862,16.60211,0.033,0.044,0
3/10/2022 23:59,0,0.35,20.71,3/10/2022 23:55,-11.28,3/10/2022 5:21,6.853,88.5,3/10/2022 1:32,44.23,3/10/2022 11:09,67.14,26.83,3/10/2022 23:40,0,3/10/2022 0:50,5.617,218,SW,397.2549,16.78013,0.034,0.043,0
3/11/2022 23:59,0,0.35,20.72,3/11/2022 0:02,-5.539,3/11/2022 23:55,2.97,76.82,3/11/2022 0:27,49.4,3/11/2022 15:02,62.03,27.35,3/11/2022 15:23,1.342,3/11/2022 23:53,11.83,289.2,WNW,436.3179,17.12158,0.027,0.035,0
3/12/2022 23:59,0,0.35,26.88,3/12/2022 23:44,-19.73,3/12/2022 6:25,4.721,90.2,3/12/2022 21:35,48.01,3/12/2022 13:48,67.77,19.38,3/12/2022 14:43,0,3/12/2022 0:48,5.897,192.3,S,406.2216,17.30871,0.03,0.039,0
3/13/2022 23:59,0,0.35,34.3,3/13/2022 14:39,19.69,3/13/2022 1:46,28.72,90,3/13/2022 5:57,52.25,3/13/2022 16:25,69.43,18.63,3/13/2022 13:14,0,3/13/2022 1:11,5.756,280.8,WNW,407.6732,17.07641,0.055,0.069,0
3/14/2022 23:59,0,0.35,39.05,3/14/2022 14:30,19.6,3/14/2022 23:04,28.05,84.4,3/14/2022 7:58,35.66,3/14/2022 14:31,61.64,12.6,3/14/2022 7:11,0,3/14/2022 0:57,3.005,123.4,NE,370.0754,17.46186,0.052,0.062,0
3/15/2022 23:59,0,0.35,46.01,3/15/2022 13:25,11.79,3/15/2022 5:47,31.12,93.8,3/15/2022 5:32,56.56,3/15/2022 13:27,78.36,18.19,3/15/2022 11:08,0,3/14/2022 23:59,4.639,169.1,S,433.4653,17.32347,0.067,0.082,0
3/16/2022 23:59,0.01,0.36,49.05,3/16/2022 15:07,33.51,3/16/2022 6:59,39.85,87.9,3/16/2022 7:01,57.97,3/16/2022 14:30,74.98,16.84,3/16/2022 23:39,0,3/16/2022 5:36,4.13,203.2,SSW,305.5012,17.44878,0.057,0.07,0
3/17/2022 23:59,0,0.36,44.77,3/17/2022 15:33,32.84,3/17/2022 23:57,37.62,90.2,3/17/2022 2:00,54.74,3/17/2022 16:12,75.2,16.47,3/17/2022 1:34,0,3/17/2022 1:24,5.161,296.1,NW,436.1357,17.7728,0.071,0.086,0
3/18/2022 23:59,0,0.36,40.06,3/18/2022 16:25,21.49,3/18/2022 23:52,32.97,94.9,3/18/2022 23:58,57.65,3/18/2022 16:51,77.54,13.79,3/18/2022 13:29,0,3/18/2022 18:32,4.099,94.1,NE,381.1619,18.08119,0.056,0.068,0
3/19/2022 23:59,0,0.36,48.73,3/19/2022 14:42,17.21,3/19/2022 6:09,32.66,96.4,3/19/2022 7:11,44.96,3/19/2022 13:27,76.18,12.89,3/19/2022 15:59,0,3/19/2022 0:04,2.214,225.6,SW,455.3994,18.27096,0.077,0.09,0
3/20/2022 23:59,0,0.36,54.33,3/20/2022 15:10,20.51,3/20/2022 6:37,39.22,97.2,3/20/2022 8:03,36.55,3/20/2022 14:50,68.59,15.95,3/20/2022 23:41,0,3/20/2022 0:14,3.712,130.9,ESE,443.5316,18.4058,0.096,0.117,2.165
3/21/2022 23:59,0,0.36,58.12,3/21/2022 14:44,37.29,3/21/2022 23:44,46.69,86.5,3/21/2022 23:47,46.53,3/21/2022 14:45,61.58,23.18,3/21/2022 0:45,0,3/21/2022 22:35,8.72,91.9,E,357.2907,18.51629,0.105,0.143,4.06
3/22/2022 23:59,0.71,1.07,37.67,3/22/2022 0:18,31.86,3/22/2022 19:33,33.56,98.6,3/22/2022 20:23,85.4,3/22/2022 0:14,96.2,15.43,3/22/2022 23:12,1.193,3/22/2022 1:16,6.351,76.27,N,81.74379,18.86516,0.012,0.014,0
3/23/2022 23:59,0.13,1.2,35.77,3/23/2022 16:46,31.45,3/23/2022 6:33,33.18,95.1,3/22/2022 23:59,75.99,3/23/2022 16:44,85.9,24,3/23/2022 12:46,2.907,3/23/2022 17:50,10.55,71.39,N,204.3405,19.18066,0.034,0.044,0
3/24/2022 23:59,0.01,1.21,47.32,3/24/2022 16:06,32.6,3/24/2022 7:15,37.56,91.5,3/24/2022 23:58,43.46,3/24/2022 14:53,74.92,13.34,3/23/2022 23:59,0,3/24/2022 11:17,5.011,189.4,NW,398.6129,19.39491,0.075,0.089,0
3/25/2022 23:59,0.01,1.22,40.47,3/25/2022 1:44,18.84,3/25/2022 23:59,31.87,92.5,3/25/2022 0:18,47.08,3/25/2022 15:49,66.23,33.76,3/25/2022 16:24,2.683,3/25/2022 22:41,13.61,303.3,NW,252.3069,19.84806,0.057,0.082,0
3/26/2022 23:59,0,1.22,28.95,3/26/2022 15:02,14.18,3/26/2022 23:58,20.44,67.3,3/26/2022 1:13,26.23,3/26/2022 14:35,45.98,25.34,3/26/2022 1:26,1.342,3/26/2022 5:25,9.82,276.5,NNW,510.3857,20.54384,0.072,0.097,0
3/27/2022 23:59,0,1.22,27.22,3/27/2022 15:51,6.946,3/27/2022 6:15,16.7,78.77,3/27/2022 23:59,21.88,3/27/2022 17:16,47.88,14.38,3/27/2022 0:31,0,3/27/2022 8:46,4.06,196,NNW,514.8774,20.87119,0.057,0.07,0
3/28/2022 23:59,0,1.22,36.94,3/28/2022 14:45,14.26,3/28/2022 5:17,26.49,79.02,3/27/2022 23:59,23.87,3/28/2022 13:54,41.16,17.89,3/28/2022 10:40,0,3/28/2022 0:07,6.674,115.1,ESE,420.6111,20.97544,0.083,0.116,0
3/29/2022 23:59,0,1.22,44.82,3/29/2022 13:23,30.88,3/29/2022 23:15,35.72,83.4,3/29/2022 22:31,32.27,3/29/2022 13:23,45.86,24.97,3/29/2022 12:47,1.863,3/29/2022 22:30,9.55,123.3,SE,197.9608,20.91495,0.085,0.126,0
3/30/2022 23:59,0.05,1.27,34.76,3/30/2022 14:35,29.31,3/30/2022 23:54,31.38,94.4,3/30/2022 7:54,74.05,3/30/2022 14:22,85.6,23.48,3/30/2022 17:30,0.969,3/30/2022 4:59,8.59,111.4,N,118.1272,20.79889,0.027,0.035,0
3/31/2022 23:59,0,1.27,36.61,3/31/2022 16:35,21.98,3/31/2022 22:47,29.48,91.4,3/31/2022 23:53,47.73,3/31/2022 15:32,68.07,23.03,3/31/2022 7:19,0,3/31/2022 19:13,7.488,196.6,NNW,377.1588,21.29784,0.061,0.08,0
4/1/2022 23:59,0,1.27,46.16,4/1/2022 14:43,17.63,4/1/2022 5:50,32.07,96.5,4/1/2022 7:14,35.01,4/1/2022 14:19,75.66,18.48,4/1/2022 15:50,0,3/31/2022 23:59,4.943,216.3,SW,402.9213,21.4,0.079,0.101,0
4/2/2022 23:59,0,1.27,44.02,4/2/2022 11:18,30.55,4/2/2022 3:17,35.18,98,4/2/2022 6:50,49.76,4/2/2022 11:56,74.08,21.24,4/2/2022 12:00,0,4/2/2022 0:00,5.234,270,WNW,271.1731,21.52452,0.06,0.08,0
