TIMESTAMP,RECORD,BATT_daily_min_V,RAIN_daily_in,RAIN_cmltv_in,AIRTEMP_daily_max_F,AIRTEMP_F_TMx,AIRTEMP_daily_min_F,AIRTEMP_F_TMn,AIRTEMP_daily_avg_F,RLTVHMDTY_daily_max_%,RH_TMx,RLTVHMDTY_daily_min_%,RH_TMn,RLTVHMDTY_daily_avg_%,WNDSP_daily_max_mph,WNDSP_mph_TMx,WNDSP_daily_min_mph,WNDSP_mph_TMn,WNDSP_daily_avg_mph,WND_DIR_daily_dgr,WND_DIR_daily_crdn,SolarFlux_daily_lnglys,SolarRad_daily_mj,ETos_daily_in,ETrs_daily_in,CornGDD_daily
1/11/2023 23:59,679,12.39,0,0.04,31.52,1/11/2023 21:31,26.13,1/11/2023 1:04,29.17,96.2,1/11/2023 15:24,86,1/11/2023 21:27,93.4,18.48,1/11/2023 23:14,0,1/10/2023 23:59,4.635,209.6,N,58.07215,7.116585,0.008,0.01,0
1/12/2023 23:59,680,12.32,0,0.04,27.39,1/11/2023 23:59,16.19,1/12/2023 23:57,19.94,91.3,1/12/2023 0:16,76.72,1/12/2023 16:08,82.6,21.54,1/12/2023 14:12,4.845,1/12/2023 23:44,12.63,317.4,NW,109.3097,7.340481,0.015,0.021,0
1/13/2023 23:59,681,12.26,0,0.04,16.39,1/13/2023 0:03,9.78,1/13/2023 20:43,13.96,92.9,1/13/2023 8:45,84.7,1/12/2023 23:59,90,13.34,1/13/2023 0:19,0,1/13/2023 5:36,4.408,163.3,S,98.10786,7.434808,0.008,0.009,0
1/14/2023 23:59,682,12.22,0,0.04,32.41,1/14/2023 23:52,9.86,1/14/2023 1:40,22.19,90.8,1/14/2023 7:21,68.2,1/14/2023 12:50,81,19.6,1/14/2023 23:11,0.969,1/14/2023 1:36,7.067,151,SSE,138.0784,7.468665,0.019,0.026,0
1/15/2023 23:59,683,12.47,0.01,0.05,38.58,1/15/2023 13:39,26.88,1/15/2023 21:14,33.23,92.9,1/15/2023 21:36,65.63,1/15/2023 13:18,76.49,19.53,1/15/2023 1:11,0,1/15/2023 22:52,7.2,152.7,SSE,174.2827,7.446912,0.03,0.041,0
1/16/2023 23:59,684,12.53,0.17,0.22,34.73,1/16/2023 4:51,29.67,1/16/2023 0:00,33.22,97.5,1/16/2023 16:49,86.4,1/16/2023 4:30,94.5,12.67,1/16/2023 23:44,1.043,1/16/2023 1:07,6.709,104.4,NE,41.89063,7.468067,0.006,0.007,0
1/17/2023 23:59,685,12.43,0.04,0.26,34.07,1/17/2023 14:05,30.24,1/17/2023 23:58,32.77,97.4,1/17/2023 1:26,83.2,1/17/2023 21:51,89.8,17.22,1/17/2023 16:03,2.534,1/17/2023 22:06,9.6,314.2,NW,76.71636,7.588754,0.014,0.019,0
1/18/2023 23:59,686,12.37,0,0.26,31.44,1/18/2023 14:30,26.95,1/18/2023 6:50,29.71,91.4,1/18/2023 9:03,81.9,1/18/2023 11:57,86.4,18.11,1/18/2023 23:55,2.012,1/18/2023 7:25,7.403,155.4,NNE,94.89853,7.737616,0.017,0.021,0
1/19/2023 23:59,687,12.33,0.05,0.31,30.05,1/19/2023 11:05,26.13,1/19/2023 21:53,28.06,97.8,1/19/2023 10:56,82.3,1/19/2023 23:12,92,19.9,1/19/2023 1:04,4.547,1/19/2023 9:07,10.11,224.7,N,103.3708,7.81316,0.011,0.013,0
1/20/2023 23:59,688,12.29,0,0.31,27.33,1/20/2023 1:54,18.49,1/20/2023 19:35,22.18,92.8,1/20/2023 19:45,78.76,1/20/2023 10:00,86,18.04,1/20/2023 1:49,0,1/20/2023 21:35,7.893,284.8,WNW,144.3386,8.056371,0.015,0.019,0
1/21/2023 23:59,689,12.34,0,0.31,21.91,1/21/2023 15:13,17.5,1/21/2023 22:38,19.58,95,1/21/2023 1:40,87,1/21/2023 15:11,92.7,11.63,1/21/2023 5:59,0,1/21/2023 15:09,4.731,226.3,SW,113.2924,8.14352,0.009,0.011,0
1/22/2023 23:59,690,12.26,0,0.31,19.43,1/22/2023 12:25,14.46,1/22/2023 23:54,17.04,93.9,1/22/2023 0:24,91.1,1/22/2023 23:58,92.6,9.99,1/22/2023 22:12,0,1/22/2023 0:04,2.838,237.2,W,97.41027,8.279432,0.009,0.01,0
1/23/2023 23:59,691,12.21,0,0.31,32.66,1/23/2023 18:59,7.811,1/23/2023 7:50,21.3,96.5,1/23/2023 13:46,75.88,1/23/2023 22:46,88.1,18.78,1/23/2023 19:12,0,1/23/2023 9:54,6.337,236.9,WSW,123.9898,8.329473,0.013,0.016,0
1/24/2023 23:59,692,12.23,0,0.31,28.15,1/24/2023 0:00,6.351,1/24/2023 8:14,21.33,96.4,1/24/2023 23:39,70.71,1/24/2023 11:44,85.6,12.45,1/24/2023 1:16,0,1/24/2023 5:53,4.101,183.3,SSW,152.329,8.505292,0.016,0.019,0
1/25/2023 23:59,693,12.39,0,0.31,25.6,1/25/2023 9:29,9.29,1/25/2023 23:56,21.6,95.4,1/24/2023 23:59,68.5,1/25/2023 18:56,83.4,23.7,1/25/2023 15:26,0,1/25/2023 0:46,10.47,303.9,NW,102.8594,8.580499,0.015,0.02,0
1/26/2023 23:59,694,12.25,0,0.31,17.52,1/26/2023 23:58,-2.118,1/26/2023 7:46,8.35,87.7,1/26/2023 23:31,58.24,1/26/2023 13:36,77.7,17.96,1/26/2023 22:45,0,1/26/2023 11:21,7.615,255.4,W,204.1373,8.905727,0.016,0.02,0
1/27/2023 23:59,695,12.48,0,0.31,34.31,1/27/2023 6:38,2.889,1/27/2023 23:54,17.97,95.6,1/27/2023 5:34,59.5,1/27/2023 17:13,76.15,34.06,1/27/2023 9:10,1.416,1/27/2023 5:11,12.92,266.9,W,197.7265,8.950748,0.021,0.03,0
1/28/2023 23:59,696,12.45,0,0.31,3.733,1/28/2023 1:43,-4.169,1/28/2023 7:57,-0.087,77.88,1/28/2023 0:52,61.01,1/28/2023 14:28,68.53,15.28,1/28/2023 1:40,2.534,1/28/2023 11:59,7.393,280.4,NNW,179.6692,9.246907,0.012,0.015,0
1/29/2023 23:59,697,12.36,0,0.31,2.101,1/29/2023 16:11,-13.19,1/29/2023 7:35,-3.287,79.24,1/29/2023 7:48,56.88,1/29/2023 16:11,67.1,15.58,1/29/2023 2:27,0,1/29/2023 7:11,7.086,284.6,WNW,224.1513,9.398475,0.012,0.016,0
1/30/2023 23:59,698,12.3,0,0.31,-1.235,1/30/2023 15:54,-17.45,1/30/2023 7:22,-7.62,81.7,1/30/2023 5:21,39.67,1/30/2023 14:37,66.42,19.45,1/30/2023 11:16,0,1/30/2023 5:05,5.836,251.3,WSW,238.9366,9.577172,0.011,0.016,0
1/31/2023 23:59,699,12.27,0,0.31,5.712,1/31/2023 15:31,-13.76,1/31/2023 4:10,-4.189,83.7,1/31/2023 23:11,56.23,1/31/2023 14:02,69.79,10.96,1/31/2023 14:04,0,1/31/2023 3:16,4.244,195.3,SSW,209.486,9.678197,0.011,0.014,0
2/1/2023 23:59,700,12.31,0,0.31,17.96,2/1/2023 13:27,-11.06,2/1/2023 5:44,4.409,89,2/1/2023 23:59,50.77,2/1/2023 13:19,72.98,13.42,2/1/2023 14:22,0,1/31/2023 23:59,2.769,177.5,SSW,223.6074,9.743797,0.017,0.021,0
2/2/2023 23:59,701,12.45,0.01,0.32,14.41,2/2/2023 6:14,-12.94,2/2/2023 23:52,2.545,90.5,2/2/2023 0:52,46.14,2/2/2023 10:21,65.54,28.55,2/2/2023 7:23,0,2/2/2023 0:19,11.41,290.8,WNW,253.0009,9.974562,0.017,0.024,0
2/3/2023 23:59,702,12.28,0,0.32,1.848,2/3/2023 21:23,-17.29,2/3/2023 3:36,-7.297,71.18,2/3/2023 1:11,46.85,2/3/2023 16:49,59.38,15.73,2/3/2023 22:10,0,2/3/2023 6:33,6.534,185.1,SE,154.8197,10.18026,0.01,0.014,0
2/4/2023 23:59,703,12.35,0,0.32,24.13,2/4/2023 14:46,0.921,2/4/2023 0:12,13.03,92.9,2/4/2023 22:51,60.23,2/4/2023 12:21,71.78,12.37,2/4/2023 0:20,0,2/4/2023 3:58,3.346,185,S,196.9204,10.11941,0.02,0.026,0
2/5/2023 23:59,704,12.49,0,0.32,26.19,2/5/2023 15:54,6.338,2/5/2023 23:41,18.42,94.6,2/5/2023 1:46,64.02,2/5/2023 15:59,81.1,15.8,2/5/2023 9:44,0,2/4/2023 23:59,4.917,260.1,NW,247.2493,10.20118,0.022,0.026,0
2/6/2023 23:59,705,12.53,0.03,0.35,37.52,2/6/2023 14:11,5.11,2/6/2023 0:14,25.88,98.1,2/6/2023 21:51,64.3,2/6/2023 13:43,86,17.37,2/6/2023 13:50,0,2/5/2023 23:59,5.065,158.8,SSE,178.318,10.22373,0.025,0.033,0
2/7/2023 23:59,706,12.55,0.12,0.47,35.13,2/7/2023 15:54,20.87,2/7/2023 21:27,28.91,94.1,2/7/2023 21:41,58.19,2/7/2023 15:11,78.39,21.84,2/7/2023 6:28,0,2/7/2023 17:46,7.66,247.3,WSW,264.335,10.46044,0.033,0.043,0
2/8/2023 23:59,707,12.56,0.14,0.61,42.13,2/8/2023 15:58,15.86,2/8/2023 1:26,29.72,96.3,2/8/2023 1:55,56.47,2/8/2023 15:21,78.54,16.25,2/8/2023 14:08,0,2/7/2023 23:59,3.816,172.1,S,266.7874,10.53187,0.038,0.048,0
2/9/2023 23:59,708,12.55,0,0.61,35.29,2/9/2023 12:24,12.08,2/9/2023 23:54,24.53,96.7,2/9/2023 10:30,44.56,2/9/2023 17:45,76.86,29.22,2/9/2023 16:15,0,2/8/2023 23:59,9.97,296.2,NW,206.2964,10.6825,0.03,0.04,0
2/10/2023 23:59,709,12.45,0,0.61,27.31,2/10/2023 15:27,1.49,2/10/2023 7:07,16.51,78.63,2/10/2023 18:53,51.08,2/10/2023 11:02,66.17,16.17,2/10/2023 23:22,0,2/10/2023 7:04,6.047,226,SW,282.4811,11.10464,0.032,0.04,0
2/11/2023 23:59,710,12.53,0,0.61,37.92,2/11/2023 15:12,17.83,2/11/2023 23:58,28.42,94.8,2/11/2023 22:21,58.13,2/11/2023 14:32,72.64,14.61,2/11/2023 12:28,0,2/11/2023 20:57,5.567,200.9,SSW,278.9922,11.09023,0.039,0.051,0
2/12/2023 23:59,711,12.5,0,0.61,41.65,2/12/2023 14:30,8.14,2/12/2023 5:49,25.75,96,2/12/2023 11:17,54.55,2/12/2023 14:30,82.2,13.64,2/12/2023 23:49,0,2/11/2023 23:59,3.222,215.1,W,274.2939,11.21381,0.035,0.041,0
2/13/2023 23:59,712,12.53,0,0.61,40.57,2/13/2023 16:41,21.36,2/13/2023 6:48,31.73,89.9,2/13/2023 6:51,50.69,2/13/2023 12:05,72.37,14.38,2/13/2023 13:45,0,2/13/2023 6:29,5.273,202.5,SSW,286.7843,11.43079,0.046,0.059,0
2/14/2023 23:59,713,12.56,0.77,1.38,40.81,2/14/2023 5:17,31.47,2/14/2023 0:23,36.93,98.6,2/14/2023 23:09,63.33,2/14/2023 4:30,85.7,22.88,2/14/2023 6:32,0,2/14/2023 20:17,6.553,154.4,SE,60.34372,11.4033,0.018,0.023,0
2/15/2023 23:59,714,12.53,0.13,1.51,35.68,2/15/2023 1:35,10.11,2/15/2023 23:37,22.69,98.6,2/15/2023 0:04,71.71,2/15/2023 21:27,80.9,31.08,2/15/2023 7:45,2.758,2/15/2023 23:23,14.42,306.8,NW,279.6802,11.96113,0.026,0.035,0
2/16/2023 23:59,715,12.47,0,1.51,15.65,2/16/2023 16:02,1.818,2/16/2023 23:29,8.92,79.61,2/16/2023 23:33,52.59,2/16/2023 15:52,68.36,18.26,2/16/2023 13:16,0,2/16/2023 19:13,6.773,270,NNW,303.5355,12.2837,0.025,0.034,0
2/17/2023 23:59,716,12.39,0,1.51,25.68,2/17/2023 21:31,-3.085,2/17/2023 6:18,13.57,87.3,2/17/2023 2:00,51.9,2/17/2023 12:43,72.19,20.5,2/17/2023 13:35,0,2/16/2023 23:59,5.759,202.9,SSW,307.6527,12.43101,0.028,0.038,0
2/18/2023 23:59,717,12.51,0,1.51,38.27,2/18/2023 15:39,13.23,2/18/2023 7:04,27.08,95.4,2/18/2023 4:42,63.71,2/18/2023 16:19,81.9,12.97,2/18/2023 12:54,0,2/18/2023 3:30,3.522,168.7,SSE,314.0991,12.31543,0.037,0.044,0
2/19/2023 23:59,718,12.56,0,1.51,31.27,2/19/2023 10:54,9.29,2/19/2023 23:52,22.89,96.5,2/19/2023 4:17,50.9,2/19/2023 16:39,79.83,18.71,2/19/2023 7:52,0,2/19/2023 0:00,6.597,264.8,WNW,243.9374,12.56461,0.03,0.04,0
2/20/2023 23:59,719,12.43,0.07,1.58,33.25,2/20/2023 15:22,4.689,2/20/2023 2:55,16.94,91.8,2/20/2023 10:31,71.27,2/20/2023 16:35,83.2,33.54,2/20/2023 19:37,0,2/19/2023 23:59,8.75,200.3,SW,142.2897,12.74465,0.021,0.026,0
2/21/2023 23:59,720,12.36,0,1.58,11.95,2/21/2023 23:38,-0.725,2/21/2023 7:37,7.226,87.6,2/21/2023 20:21,62.9,2/21/2023 13:39,78.82,22.66,2/21/2023 1:11,0,2/21/2023 10:10,7.128,171.7,N,194.8028,13.2816,0.017,0.02,0
2/22/2023 23:59,721,12.43,0.01,1.59,20.18,2/22/2023 15:49,7.976,2/22/2023 8:11,14.27,88.4,2/22/2023 19:20,66.65,2/22/2023 13:33,79.02,31.75,2/22/2023 16:26,8.27,2/22/2023 0:56,16.64,41.23,NE,206.0152,13.37442,0.023,0.032,0
2/23/2023 23:59,722,12.49,0,1.59,16.61,2/22/2023 23:59,-5.96,2/23/2023 23:58,8.04,89.5,2/23/2023 1:54,67.12,2/23/2023 16:13,79.85,29.89,2/23/2023 2:07,0,2/23/2023 20:45,11.83,168.9,N,244.3246,13.66754,0.016,0.021,0
2/24/2023 23:59,723,12.32,0.04,1.63,9.4,2/24/2023 16:48,-17.3,2/24/2023 7:26,-0.395,84.3,2/24/2023 23:18,52.42,2/24/2023 16:02,74.15,7.751,2/24/2023 15:04,0,2/24/2023 3:24,2.307,216.1,W,273.6502,13.96387,0.017,0.02,0
2/25/2023 23:59,724,12.38,0,1.63,21.17,2/25/2023 17:16,-3.6,2/25/2023 6:59,9.44,86.5,2/25/2023 2:56,63.04,2/25/2023 17:44,75.63,15.88,2/25/2023 15:36,0,2/25/2023 0:04,5.171,210.2,SSW,345.6737,14.02747,0.027,0.034,0
2/26/2023 23:59,725,12.42,0,1.63,31.09,2/26/2023 16:08,-8.35,2/26/2023 5:08,13.86,88.9,2/26/2023 1:40,39.83,2/26/2023 16:05,65.27,15.13,2/26/2023 13:40,0,2/26/2023 1:40,4.805,122.7,ESE,356.2045,14.24432,0.041,0.053,0
2/27/2023 23:59,726,12.61,0,1.63,34.56,2/27/2023 17:48,24.32,2/27/2023 23:24,30.61,94.4,2/27/2023 12:44,57.27,2/27/2023 0:10,83.5,19.9,2/27/2023 17:49,1.193,2/27/2023 19:55,7.515,183.5,N,139.8413,14.03074,0.023,0.029,0
2/28/2023 23:59,727,12.51,0,1.63,35.72,2/28/2023 13:12,12.66,2/28/2023 7:03,27.58,89.6,2/28/2023 7:09,41.92,2/28/2023 13:12,66.61,12.37,2/28/2023 3:42,0,2/28/2023 6:30,3.625,159,SSW,312.4624,14.48637,0.047,0.056,0
3/1/2023 23:59,728,12.6,0.1,1.73,31.76,3/1/2023 0:04,13.15,3/1/2023 23:58,27.5,97.8,3/1/2023 10:44,70.77,2/28/2023 23:59,88,23.7,3/1/2023 16:45,1.193,3/1/2023 6:00,11.32,95.6,NE,118.3264,14.49092,0.018,0.023,0
3/2/2023 23:59,729,12.4,0.03,1.76,25.28,3/2/2023 15:49,-2.771,3/2/2023 7:12,14.2,92.1,3/2/2023 19:16,69.93,3/2/2023 13:37,83.5,14.09,3/2/2023 22:21,0,3/2/2023 1:25,2.402,177.2,S,294.8399,14.99393,0.027,0.031,0
3/3/2023 23:59,730,12.55,0,1.76,38.62,3/3/2023 15:18,24.48,3/3/2023 6:21,29.68,96.5,3/3/2023 8:25,64.46,3/3/2023 15:19,82.3,11.25,3/3/2023 2:46,0,3/3/2023 5:11,3.967,211.3,SSW,334.5028,14.94417,0.045,0.053,0
3/4/2023 23:59,731,12.57,0,1.76,35.05,3/4/2023 14:27,10.37,3/4/2023 6:25,25.37,95.5,3/4/2023 4:15,62.17,3/4/2023 17:34,78.79,18.04,3/4/2023 14:31,0,3/4/2023 1:00,3.352,227.9,WSW,307.1297,15.23767,0.038,0.045,0
3/5/2023 23:59,732,12.49,0,1.76,38.51,3/5/2023 13:56,1.981,3/5/2023 6:32,23.32,98.6,3/5/2023 23:08,42.78,3/5/2023 13:54,78.4,24.67,3/5/2023 18:06,0,3/4/2023 23:59,5.676,106.9,E,242.1093,15.55592,0.041,0.054,0
3/6/2023 23:59,733,12.59,0.08,1.84,35.95,3/6/2023 16:17,19.72,3/6/2023 21:07,30.9,98.6,3/6/2023 0:06,72.43,3/6/2023 16:15,87.6,23.25,3/6/2023 11:15,0,3/6/2023 19:19,10.95,60.35,NNE,219.9064,15.54757,0.03,0.04,0
3/7/2023 23:59,734,12.56,0,1.84,37.78,3/7/2023 14:39,16.1,3/7/2023 1:35,29.6,95.4,3/7/2023 0:13,51.33,3/7/2023 15:50,70.26,14.31,3/7/2023 16:49,0,3/7/2023 0:18,4.411,167.6,NE,323.4249,15.91506,0.053,0.067,0
3/8/2023 23:59,735,12.6,0.05,1.89,33.73,3/8/2023 2:07,28.84,3/8/2023 20:24,31.18,97,3/8/2023 21:04,51.4,3/8/2023 7:09,78.94,13.49,3/8/2023 11:13,0,3/7/2023 23:59,5.244,98.6,E,173.7002,16.06533,0.03,0.038,0
3/9/2023 23:59,736,12.58,0,1.89,33,3/9/2023 12:14,28.02,3/9/2023 23:53,30.39,97,3/9/2023 22:34,74.81,3/9/2023 10:15,90.9,18.71,3/9/2023 15:24,0,3/9/2023 1:41,7.05,64.28,ENE,208.2335,16.24472,0.027,0.033,0
3/10/2023 23:59,737,12.56,0.07,1.96,30.79,3/10/2023 14:49,24.4,3/10/2023 7:35,27.6,96.1,3/10/2023 0:35,62.8,3/10/2023 14:21,81.1,15.73,3/10/2023 23:52,2.311,3/10/2023 12:07,7.978,54.12,NE,263.8539,16.62029,0.038,0.048,0
3/11/2023 23:59,738,12.55,0.04,2,30.75,3/11/2023 23:56,24.89,3/11/2023 3:46,27.56,97.1,3/11/2023 23:56,76.63,3/11/2023 0:05,88.7,19.68,3/11/2023 10:06,2.087,3/11/2023 19:53,9.42,113.4,ESE,175.0811,16.74774,0.023,0.028,0
3/12/2023 23:59,739,12.56,0.03,2.03,31.1,3/12/2023 0:32,18.82,3/12/2023 23:58,26.3,97.3,3/12/2023 0:20,74.02,3/12/2023 21:29,87.8,29.66,3/12/2023 18:11,0,3/12/2023 4:45,9.62,212,WNW,283.887,16.98139,0.031,0.037,0
3/13/2023 23:59,740,12.5,0,2.03,25.69,3/13/2023 16:01,-0.402,3/13/2023 23:36,15.96,89.3,3/13/2023 22:24,52.43,3/13/2023 16:34,74.12,17.96,3/13/2023 0:00,0,3/13/2023 18:36,5.775,287.8,NW,449.9076,17.52725,0.045,0.054,0
3/14/2023 23:59,741,12.38,0.01,2.04,31.86,3/14/2023 15:04,-10.57,3/14/2023 6:21,16.19,90.2,3/14/2023 8:48,52.27,3/14/2023 15:58,70.84,19.75,3/14/2023 17:23,0,3/13/2023 23:59,5.6,161.7,SSE,445.6269,17.69493,0.053,0.067,0
3/15/2023 23:59,742,12.57,0,2.04,42.78,3/15/2023 12:49,26.63,3/15/2023 0:30,35.75,88.2,3/15/2023 23:58,60.24,3/15/2023 12:50,71.72,15.13,3/15/2023 15:27,0,3/15/2023 23:14,5.842,150.8,SSE,316.077,17.58044,0.059,0.076,0
3/16/2023 23:59,743,12.61,0.19,2.23,40.39,3/16/2023 2:13,12.08,3/16/2023 23:57,28.74,98,3/16/2023 12:58,80.6,3/16/2023 2:34,92.9,33.09,3/16/2023 16:25,0,3/16/2023 0:27,13.23,284.8,NW,123.7472,17.79688,0.012,0.015,0
3/17/2023 23:59,744,12.43,0,2.23,12.36,3/17/2023 0:02,4.201,3/17/2023 6:49,7.737,88.7,3/16/2023 23:59,60.26,3/17/2023 14:47,73.33,30.11,3/17/2023 13:19,7.528,3/17/2023 23:08,16.52,293.7,WNW,459.7423,18.66471,0.029,0.038,0
3/18/2023 23:59,745,12.44,0,2.23,23.37,3/18/2023 14:48,7.149,3/17/2023 23:59,14.2,77.13,3/18/2023 1:52,46.16,3/18/2023 14:28,64.67,26.61,3/18/2023 3:40,5.665,3/18/2023 23:48,14.2,306.2,NW,439.2633,18.81084,0.045,0.061,0
3/19/2023 23:59,746,12.44,0,2.23,36.53,3/19/2023 17:19,2.226,3/19/2023 6:07,18.88,93.4,3/19/2023 23:42,45.35,3/19/2023 14:01,66.03,23.48,3/19/2023 15:06,0,3/19/2023 3:15,6.019,220.3,SW,483.5981,18.94789,0.057,0.075,0
3/20/2023 23:59,747,12.49,0,2.23,33.76,3/20/2023 15:12,9.37,3/20/2023 6:09,22.32,93.2,3/20/2023 2:50,47.11,3/20/2023 15:12,71.19,16.62,3/20/2023 9:42,0,3/19/2023 23:59,6.326,109.4,NNE,474.3857,19.0079,0.06,0.075,0
3/21/2023 23:59,748,12.53,0.17,2.4,36.37,3/21/2023 23:58,16.92,3/21/2023 3:54,27.4,95.7,3/21/2023 23:58,66.37,3/21/2023 0:07,77.45,19.23,3/21/2023 20:12,0,3/21/2023 22:17,9.03,86.2,E,264.1397,19.09412,0.04,0.051,0
3/22/2023 23:59,749,12.59,0.01,2.41,37.76,3/22/2023 1:41,23.83,3/22/2023 22:46,30.23,97.1,3/22/2023 3:54,73.51,3/22/2023 15:14,83.6,22.96,3/22/2023 5:57,1.565,3/22/2023 0:39,8.87,257.2,W,248.6788,19.28412,0.036,0.046,0
3/23/2023 23:59,750,12.54,0,2.41,32.2,3/23/2023 13:57,15.12,3/23/2023 23:58,24.31,85.8,3/23/2023 23:53,40.47,3/23/2023 15:23,68.42,13.86,3/23/2023 1:46,0,3/23/2023 13:31,5.004,290.2,NW,487.03,19.77781,0.062,0.074,0
3/24/2023 23:59,751,12.48,0,2.41,39.57,3/24/2023 14:20,4.849,3/24/2023 6:12,24.53,92.7,3/24/2023 2:42,36.98,3/24/2023 14:23,69.49,10.51,3/24/2023 12:40,0,3/23/2023 23:59,1.793,138,NNE,509.8082,19.95325,0.068,0.078,0
3/25/2023 23:59,752,12.58,0,2.41,39.99,3/25/2023 16:13,27.77,3/25/2023 23:50,33,81.8,3/25/2023 23:29,44.56,3/25/2023 13:30,63.26,14.61,3/25/2023 13:30,0,3/25/2023 1:08,5.858,270.6,NW,411.6258,20.06506,0.07,0.09,0
3/26/2023 23:59,753,12.55,0,2.41,35.23,3/26/2023 15:51,17.99,3/26/2023 6:28,27.08,86.4,3/26/2023 4:11,50.2,3/26/2023 17:09,70.03,13.79,3/26/2023 13:10,2.236,3/26/2023 6:06,6.942,310.4,NW,518.142,20.32888,0.07,0.086,0
3/27/2023 23:59,754,12.52,0,2.41,33,3/27/2023 15:39,16.27,3/27/2023 5:23,24.79,75.08,3/27/2023 5:25,40.98,3/27/2023 14:05,63.8,18.26,3/27/2023 22:14,0,3/27/2023 5:44,6.717,307,NW,480.1599,20.696,0.068,0.086,0
3/28/2023 23:59,755,12.48,0,2.41,28.89,3/28/2023 16:09,6.492,3/28/2023 6:15,18.25,80.1,3/28/2023 21:54,38.43,3/28/2023 10:28,65.36,20.65,3/28/2023 15:58,0,3/28/2023 6:05,7.719,262.9,W,381.4945,21.02125,0.049,0.063,0
3/29/2023 23:59,756,12.44,0,2.41,23.97,3/29/2023 13:24,3.046,3/29/2023 6:05,13.8,84.9,3/29/2023 6:13,38.95,3/29/2023 13:14,63.77,19.75,3/29/2023 1:15,0,3/29/2023 9:23,5.178,263.8,WNW,540.7768,21.40439,0.056,0.067,0
