TIMESTAMP,RECORD,BATT_daily_min_V,RAIN_daily_in,RAIN_cmltv_in,AIRTEMP_daily_max_F,AIRTEMP_F_TMx,AIRTEMP_daily_min_F,AIRTEMP_F_TMn,AIRTEMP_daily_avg_F,RLTVHMDTY_daily_max_%,RH_TMx,RLTVHMDTY_daily_min_%,RH_TMn,RLTVHMDTY_daily_avg_%,WNDSP_daily_max_mph,WNDSP_mph_TMx,WNDSP_daily_min_mph,WNDSP_mph_TMn,WNDSP_daily_avg_mph,WND_DIR_daily_dgr,WND_DIR_daily_crdn,SolarFlux_daily_lnglys,SolarRad_daily_mj,ETos_daily_in,ETrs_daily_in,CornGDD_daily
1/30/2023 23:59,1033,12.04,0,0.19,-2.972,1/30/2023 15:17,-21.43,1/30/2023 7:13,-11.77,81.1,1/30/2023 0:27,55.3,1/30/2023 15:20,71.58,15.8,1/30/2023 11:11,0,1/30/2023 4:10,5.808,233.4,SW,250.3141,9.034755,0.01,0.013,0
1/31/2023 23:59,1034,12.09,0,0.19,3.652,1/31/2023 15:55,-15.12,1/31/2023 6:19,-4.835,85.1,1/31/2023 21:36,65,1/31/2023 13:52,74.78,14.01,1/31/2023 12:42,0,1/31/2023 19:20,5.053,211.3,SW,247.8694,9.135645,0.011,0.014,0
2/1/2023 23:59,1035,12.14,0,0.19,18.51,2/1/2023 14:57,-13.33,2/1/2023 0:27,3.78,88.1,2/1/2023 22:37,57.09,2/1/2023 14:59,77.96,16.7,2/1/2023 15:09,0,1/31/2023 23:59,4.37,202.2,SSW,186.8139,9.189765,0.014,0.018,0
2/2/2023 23:59,1036,12.26,0,0.19,13.36,2/2/2023 2:49,-19.98,2/2/2023 23:43,-4.011,85.6,2/2/2023 2:34,50.53,2/2/2023 6:42,66.48,28.47,2/2/2023 6:07,0,2/2/2023 0:58,8.71,297.4,WNW,264.9721,9.485318,0.012,0.016,0
2/3/2023 23:59,1037,12.07,0,0.19,-0.986,2/3/2023 23:34,-23.39,2/3/2023 1:21,-8.53,78.88,2/3/2023 1:42,53.2,2/3/2023 15:27,66.57,21.47,2/3/2023 15:45,0,2/2/2023 23:59,8.43,163.9,SSE,154.8441,9.636972,0.009,0.013,0
2/4/2023 23:59,1038,12.17,0,0.19,28.93,2/4/2023 16:31,-3.559,2/4/2023 5:44,11.89,97.5,2/4/2023 22:15,63.61,2/4/2023 10:24,78.19,11.11,2/4/2023 16:01,0,2/4/2023 5:54,3.383,190.4,SSW,194.0524,9.570978,0.018,0.023,0
2/5/2023 23:59,1039,12.35,0,0.19,24.82,2/5/2023 15:14,6.889,2/5/2023 21:57,16.04,93,2/5/2023 0:01,53.89,2/5/2023 13:10,78.39,11.7,2/5/2023 10:25,0,2/5/2023 0:16,3.281,229.2,WNW,235.9621,9.738909,0.021,0.025,0
2/6/2023 23:59,1040,12.36,0.01,0.2,33.18,2/6/2023 14:01,10.4,2/6/2023 0:49,25.8,95.5,2/6/2023 15:21,75.47,2/6/2023 13:34,86.2,24.3,2/6/2023 11:49,0,2/6/2023 0:39,9.05,172.3,SSE,112.1699,9.689697,0.018,0.025,0
2/7/2023 23:59,1041,12.35,0.01,0.21,33.69,2/7/2023 16:17,16.08,2/7/2023 7:49,26.57,91.1,2/7/2023 1:14,61.32,2/7/2023 12:35,76.87,18.41,2/7/2023 2:22,0,2/7/2023 23:36,6.122,250.9,WSW,271.6561,9.96095,0.035,0.044,0
2/8/2023 23:59,1042,12.36,0,0.21,43.92,2/8/2023 14:51,17.62,2/8/2023 5:07,28.53,97.6,2/8/2023 3:26,55.89,2/8/2023 14:50,83.4,11.25,2/8/2023 15:08,0,2/7/2023 23:59,2.989,169.2,SSE,270.6355,9.988149,0.036,0.043,0
2/9/2023 23:59,1043,12.32,0,0.21,32.67,2/9/2023 11:41,4.445,2/9/2023 23:18,21.28,98.3,2/9/2023 1:24,39.22,2/9/2023 15:20,73.78,28.99,2/9/2023 9:49,0,2/8/2023 23:59,8.04,289.2,NW,250.886,10.28353,0.033,0.048,0
2/10/2023 23:59,1044,12.21,0,0.21,33.83,2/10/2023 15:22,-3.114,2/10/2023 7:21,16.38,92,2/10/2023 8:51,54.34,2/10/2023 13:57,73.8,15.5,2/10/2023 20:49,0,2/10/2023 0:43,4.84,208.3,SSW,284.4161,10.50343,0.033,0.041,0
2/11/2023 23:59,1045,12.31,0,0.21,39.78,2/11/2023 14:25,17.08,2/11/2023 2:32,29.75,88.3,2/11/2023 20:06,58.29,2/11/2023 14:31,72.84,14.83,2/11/2023 11:58,0,2/11/2023 18:37,6.077,231.8,SW,280.8709,10.54691,0.04,0.052,0
2/12/2023 23:59,1046,12.32,0,0.21,37.41,2/12/2023 13:47,19.29,2/12/2023 8:17,29.57,97.3,2/12/2023 8:47,66.05,2/12/2023 10:45,82.5,16.7,2/12/2023 3:30,0,2/12/2023 0:00,4.044,229.1,SW,293.2348,10.69352,0.037,0.044,0
2/13/2023 23:59,1047,12.28,0,0.21,41.48,2/13/2023 14:07,16.07,2/13/2023 8:19,28.68,95.9,2/13/2023 4:14,48.87,2/13/2023 14:08,77.72,16.92,2/13/2023 17:09,0.075,2/13/2023 0:32,6.456,194.8,SSW,290.6898,10.91952,0.046,0.061,0
2/14/2023 23:59,1048,12.3,0.34,0.55,39.94,2/14/2023 13:23,20.21,2/14/2023 4:57,32,98.4,2/14/2023 18:28,72.03,2/14/2023 13:23,88.7,23.18,2/14/2023 23:43,0,2/14/2023 3:57,6.104,118.4,E,89.97768,10.96025,0.017,0.022,0
2/15/2023 23:59,1049,12.27,0.01,0.56,33.72,2/15/2023 0:01,0.043,2/15/2023 23:31,11.83,94.3,2/15/2023 0:58,67.52,2/15/2023 16:14,79.08,33.02,2/15/2023 1:49,0,2/15/2023 18:19,10.6,295.1,WNW,296.3141,11.56203,0.019,0.024,0
2/16/2023 23:59,1050,12.11,0,0.56,13.83,2/16/2023 16:35,-6.954,2/16/2023 4:43,3.339,87.1,2/16/2023 22:45,48.36,2/16/2023 17:04,72.61,12.15,2/16/2023 9:59,0,2/16/2023 0:04,3.476,231.9,NNW,324.1663,11.80902,0.021,0.026,0
2/17/2023 23:59,1051,12.12,0,0.56,27.29,2/17/2023 17:27,-8.98,2/17/2023 2:46,12.07,94.7,2/17/2023 23:40,58.99,2/17/2023 12:55,74.08,22.81,2/17/2023 14:22,0,2/16/2023 23:59,7.322,197.4,SSW,297.5997,11.88319,0.028,0.039,0
2/18/2023 23:59,1052,12.25,0,0.56,36.91,2/18/2023 14:47,13.01,2/18/2023 6:06,24.92,97.2,2/18/2023 1:34,68.55,2/18/2023 13:07,86.8,15.58,2/18/2023 16:41,0,2/18/2023 0:12,4.347,176.3,S,293.2498,11.81192,0.034,0.04,0
2/19/2023 23:59,1053,12.33,0,0.56,27.97,2/19/2023 5:58,8.28,2/19/2023 20:07,17.17,98,2/19/2023 2:03,53.16,2/19/2023 14:25,75.19,18.11,2/19/2023 10:30,0,2/19/2023 0:10,5.495,256.1,WNW,303.9655,12.29239,0.024,0.031,0
2/20/2023 23:59,1054,12.25,0,0.56,25.21,2/20/2023 13:55,2.83,2/20/2023 23:56,13.05,95.6,2/20/2023 13:19,69.85,2/20/2023 3:27,86.4,26.76,2/20/2023 19:30,0.373,2/20/2023 18:38,8.6,190.7,S,155.3984,12.33037,0.015,0.018,0
2/21/2023 23:59,1055,12.13,0,0.56,9.07,2/21/2023 16:40,-10.78,2/21/2023 7:42,1.552,87.7,2/21/2023 18:51,78.43,2/21/2023 7:38,83.2,13.79,2/21/2023 21:50,0,2/21/2023 0:46,4.233,135.6,NNE,219.2695,12.78659,0.014,0.016,0
2/22/2023 23:59,1056,12.17,0,0.56,11.47,2/22/2023 16:39,-2.101,2/22/2023 7:54,5.603,85.6,2/22/2023 0:00,43.43,2/22/2023 13:24,65.08,25.79,2/22/2023 23:24,4.77,2/21/2023 23:59,12.89,31.62,NNE,267.0699,13.04473,0.024,0.034,0
2/23/2023 23:59,1057,12.18,0,0.56,6.908,2/23/2023 0:01,-7.983,2/23/2023 23:57,2.07,83.7,2/23/2023 7:14,75.98,2/23/2023 17:06,80.3,24.52,2/23/2023 2:24,0,2/23/2023 22:54,10.74,147.8,N,241.9081,13.20913,0.013,0.017,0
2/24/2023 23:59,1058,12.05,0,0.56,8.89,2/24/2023 14:33,-21.62,2/24/2023 6:34,-4.127,82.9,2/24/2023 20:22,58.28,2/24/2023 14:42,74.76,11.4,2/24/2023 23:48,0,2/24/2023 0:01,3.267,194.2,S,327.6871,13.48015,0.018,0.021,0
2/25/2023 23:59,1059,12.15,0,0.56,16.14,2/25/2023 13:40,-5.926,2/25/2023 7:01,5.535,87.4,2/25/2023 23:58,60.71,2/25/2023 16:47,76.21,20.42,2/25/2023 13:14,0,2/25/2023 21:08,6.183,207.6,SSW,352.1475,13.58231,0.024,0.03,0
2/26/2023 23:59,1060,12.2,0.01,0.57,27.29,2/26/2023 23:45,-6.782,2/26/2023 6:16,13.28,89.7,2/26/2023 3:14,40.74,2/26/2023 13:31,63.65,22.51,2/26/2023 21:52,0,2/26/2023 0:51,7.42,129.4,ESE,356.3342,13.78613,0.042,0.056,0
2/27/2023 23:59,1061,12.34,0,0.57,33.18,2/27/2023 15:50,21.75,2/27/2023 20:26,28.12,97.9,2/27/2023 8:10,58.97,2/26/2023 23:59,83.4,17.44,2/27/2023 15:01,0,2/27/2023 9:08,5.502,195.4,WSW,166.4539,13.56773,0.023,0.027,0
2/28/2023 23:59,1062,12.31,0,0.57,32.65,2/28/2023 16:06,3.119,2/28/2023 7:34,23.38,94.4,2/28/2023 8:13,44.68,2/28/2023 16:06,71.32,12.67,2/28/2023 23:55,0,2/28/2023 5:37,3.534,184.8,W,311.2052,14.05811,0.038,0.045,0
3/1/2023 23:59,1063,12.32,0,0.57,27.61,3/1/2023 0:03,6.134,3/1/2023 22:38,19.65,96,3/1/2023 6:01,76.8,3/1/2023 23:33,89.4,25.34,3/1/2023 9:34,0,3/1/2023 20:58,10.26,119.5,NNE,223.4548,14.21673,0.015,0.019,0
3/2/2023 23:59,1064,12.16,0.02,0.59,24.01,3/2/2023 15:58,-5.755,3/2/2023 7:04,11.75,93.8,3/2/2023 23:57,70.01,3/2/2023 14:46,82.1,19.53,3/2/2023 21:24,0,3/2/2023 0:02,5.8,172.8,SSE,323.5916,14.52804,0.028,0.033,0
3/3/2023 23:59,1065,12.28,0.01,0.6,37.21,3/3/2023 14:54,15.73,3/3/2023 23:58,26.65,96.4,3/3/2023 9:27,60.85,3/3/2023 16:23,84.4,14.83,3/3/2023 3:19,0,3/3/2023 22:03,6.557,211.3,SSW,351.621,14.49663,0.043,0.052,0
3/4/2023 23:59,1066,12.27,0,0.6,35.84,3/4/2023 16:37,6.565,3/4/2023 5:25,21.24,97.1,3/4/2023 2:49,46.23,3/4/2023 17:19,79.32,10.58,3/4/2023 13:10,0,3/3/2023 23:59,2.16,240.8,WSW,335.502,14.82978,0.039,0.045,0
3/5/2023 23:59,1067,12.21,0,0.6,36.63,3/5/2023 16:35,4.876,3/5/2023 6:46,23.11,93.7,3/5/2023 5:54,39.26,3/5/2023 17:52,66.1,14.16,3/5/2023 15:30,0,3/5/2023 0:00,3.921,93.9,E,310.1057,15.13515,0.046,0.06,0
3/6/2023 23:59,1068,12.32,0,0.6,34.89,3/6/2023 13:47,14.62,3/6/2023 23:53,28.06,86,3/6/2023 0:45,44.28,3/6/2023 21:43,63.08,20.2,3/6/2023 11:01,2.161,3/6/2023 0:18,8.7,96.5,N,380.4442,15.30003,0.059,0.079,0
3/7/2023 23:59,1069,12.23,0,0.6,30.64,3/7/2023 17:31,8.35,3/7/2023 5:23,20.62,68.22,3/7/2023 16:51,50.96,3/7/2023 0:25,61.04,13.79,3/7/2023 8:31,0.522,3/7/2023 15:03,5.736,47.62,NE,286.8842,15.67527,0.039,0.05,0
3/8/2023 23:59,1070,12.3,0.02,0.62,30.96,3/8/2023 11:53,26.55,3/8/2023 9:21,28.74,98.2,3/8/2023 11:53,65.82,3/7/2023 23:59,95.1,13.71,3/8/2023 4:51,0,3/8/2023 17:44,5.408,93.2,E,227.7952,15.54161,0.025,0.028,0
3/9/2023 23:59,1071,12.3,0,0.62,34.35,3/9/2023 15:54,27.01,3/9/2023 23:57,30.03,97.8,3/9/2023 0:23,64.4,3/9/2023 14:49,89.9,17.14,3/9/2023 14:52,1.565,3/9/2023 16:57,6.303,63,ENE,244.6428,15.82284,0.033,0.041,0
3/10/2023 23:59,1072,12.29,0.05,0.67,31.1,3/10/2023 15:03,20.04,3/10/2023 7:51,26.04,96.3,3/10/2023 0:44,58.1,3/10/2023 16:08,78.98,18.56,3/10/2023 19:58,0.82,3/10/2023 7:48,7.808,83.8,E,424.0962,16.21475,0.052,0.065,0
3/11/2023 23:59,1073,12.27,0,0.67,27.95,3/11/2023 19:30,19.97,3/11/2023 7:14,23.8,97.4,3/11/2023 20:09,73.24,3/11/2023 0:54,90.5,24.52,3/11/2023 8:52,0,3/11/2023 22:52,13,114.7,ESE,148.4815,16.37683,0.016,0.019,0
3/12/2023 23:59,1074,12.26,0.01,0.68,25.27,3/12/2023 12:22,19.71,3/12/2023 23:55,22.86,96,3/12/2023 12:48,75.68,3/12/2023 23:44,90.2,24,3/12/2023 11:28,0,3/11/2023 23:59,8.89,155.8,N,309.8956,16.61193,0.025,0.029,0
3/13/2023 23:59,1075,12.25,0.07,0.75,27.27,3/13/2023 17:14,2.098,3/13/2023 23:49,15.52,94,3/13/2023 4:36,44.63,3/13/2023 17:13,73.7,16.32,3/13/2023 0:35,0,3/13/2023 15:16,3.566,246.2,NNW,459.6913,17.11361,0.045,0.052,0
3/14/2023 23:59,1076,12.17,0,0.75,26.88,3/14/2023 15:13,-3.541,3/14/2023 4:31,15.83,92.1,3/14/2023 1:08,62.02,3/14/2023 14:48,76.77,28.4,3/14/2023 11:21,0,3/13/2023 23:59,10.19,146.4,SE,451.6337,17.26208,0.041,0.054,0
3/15/2023 23:59,1077,12.27,0,0.75,38.09,3/15/2023 16:38,15.03,3/15/2023 5:36,29.43,96.5,3/15/2023 6:24,68.06,3/15/2023 14:22,81,18.63,3/15/2023 13:41,0,3/15/2023 4:27,6.433,107.9,ESE,296.9926,17.24507,0.043,0.054,0
3/16/2023 23:59,1078,12.32,0.01,0.76,35.06,3/16/2023 0:01,6.989,3/16/2023 23:57,23.79,95.7,3/16/2023 4:17,61.82,3/16/2023 16:00,80.9,28.1,3/16/2023 14:24,2.311,3/16/2023 22:45,13.77,244.7,NNW,236.0911,17.63254,0.028,0.038,0
3/17/2023 23:59,1079,12.16,0,0.76,7.591,3/17/2023 0:01,0.972,3/17/2023 5:49,3.922,82.3,3/17/2023 23:48,65.93,3/17/2023 11:54,74.18,26.68,3/17/2023 14:29,0.224,3/17/2023 20:31,10.02,288.2,WNW,451.7713,18.28507,0.025,0.031,0
3/18/2023 23:59,1080,12.17,0,0.76,19.42,3/18/2023 14:59,3.334,3/18/2023 22:57,10.81,82.9,3/18/2023 22:37,46.64,3/18/2023 14:59,68.25,20.2,3/18/2023 14:19,0,3/18/2023 19:57,7.858,289.5,WNW,476.6282,18.42381,0.041,0.052,0
3/19/2023 23:59,1081,12.18,0,0.76,33.47,3/19/2023 12:26,1.728,3/19/2023 4:34,17.15,90,3/19/2023 22:29,33.53,3/19/2023 12:28,66.18,23.48,3/19/2023 12:37,0,3/19/2023 8:42,6.766,235.2,SW,479.1475,18.53745,0.059,0.077,0
3/20/2023 23:59,1082,12.24,0,0.76,31.76,3/20/2023 16:18,9.22,3/20/2023 7:00,20.9,80.4,3/20/2023 7:38,32.22,3/20/2023 15:19,57.1,15.2,3/20/2023 11:26,0,3/20/2023 20:53,5.487,47.57,NNE,490.7455,18.79132,0.064,0.08,0
3/21/2023 23:59,1083,12.25,0,0.76,30.61,3/21/2023 14:03,14.04,3/21/2023 5:56,23,98,3/21/2023 23:59,52.98,3/20/2023 23:59,80.1,20.35,3/21/2023 10:14,1.565,3/21/2023 2:15,9.5,84.3,E,344.5417,18.7941,0.038,0.048,0
3/22/2023 23:59,1084,12.3,0.08,0.84,32.61,3/22/2023 2:20,13.96,3/22/2023 23:58,25.22,99.5,3/22/2023 2:15,76.15,3/22/2023 15:04,87.8,20.5,3/22/2023 3:23,0,3/22/2023 21:12,7.962,263.7,W,301.4229,18.95635,0.034,0.041,0
3/23/2023 23:59,1085,12.21,0.03,0.87,29.57,3/23/2023 16:03,2.897,3/23/2023 6:42,16.1,94.6,3/23/2023 0:43,52.9,3/23/2023 14:43,78.04,10.51,3/23/2023 13:58,0,3/23/2023 0:23,2.601,240.6,WSW,481.9494,19.40727,0.054,0.062,0
3/24/2023 23:59,1086,12.16,0,0.87,33.32,3/24/2023 14:33,-3.712,3/24/2023 6:17,20.07,93.2,3/24/2023 8:18,38.18,3/24/2023 15:17,68.23,13.57,3/24/2023 15:16,0,3/24/2023 0:38,3.355,137.5,SE,485.9713,19.60402,0.061,0.074,0
3/25/2023 23:59,1087,12.28,0,0.87,39.75,3/25/2023 13:33,16.76,3/25/2023 23:58,29.54,86.1,3/25/2023 21:20,41.28,3/25/2023 13:12,66.41,18.78,3/25/2023 17:09,0,3/25/2023 0:01,4.731,241,NW,439.0659,19.70941,0.072,0.089,0
3/26/2023 23:59,1088,12.23,0,0.87,31.46,3/26/2023 14:04,7.338,3/26/2023 7:03,19.72,89.4,3/26/2023 6:25,36.96,3/26/2023 14:02,64.5,14.91,3/26/2023 15:55,0,3/26/2023 0:57,4.421,281.6,WNW,529.0829,20.17995,0.068,0.083,0
3/27/2023 23:59,1089,12.2,0,0.87,26.79,3/27/2023 12:23,2.661,3/27/2023 23:52,15.36,94.1,3/27/2023 5:22,54.15,3/27/2023 16:59,74.2,15.8,3/27/2023 16:31,0,3/27/2023 0:07,3.632,268.7,W,440.9556,20.32568,0.047,0.056,0
3/28/2023 23:59,1090,12.13,0,0.87,20.94,3/28/2023 15:22,-5.77,3/28/2023 4:42,7.778,88.4,3/28/2023 22:32,57.49,3/28/2023 9:07,79.4,16.92,3/28/2023 12:13,0,3/28/2023 0:14,4.136,224.1,WSW,353.8473,20.66227,0.028,0.034,0
