TIMESTAMP,RECORD,BATT_daily_min_V,RAIN_daily_in,RAIN_cmltv_in,AIRTEMP_daily_max_F,AIRTEMP_F_TMx,AIRTEMP_daily_min_F,AIRTEMP_F_TMn,AIRTEMP_daily_avg_F,RLTVHMDTY_daily_max_%,RH_TMx,RLTVHMDTY_daily_min_%,RH_TMn,RLTVHMDTY_daily_avg_%,WNDSP_daily_max_mph,WNDSP_mph_TMx,WNDSP_daily_min_mph,WNDSP_mph_TMn,WNDSP_daily_avg_mph,WND_DIR_daily_dgr,WND_DIR_daily_crdn,SolarFlux_daily_lnglys,SolarRad_daily_mj,ETos_daily_in,ETrs_daily_in,CornGDD_daily
1/28/2023 23:59,1161,12.23,0,0.14,-1.114,1/28/2023 15:19,-10.18,1/28/2023 8:22,-6.06,80.6,1/28/2023 5:36,59.57,1/28/2023 16:04,70.78,13.12,1/28/2023 14:42,0,1/28/2023 5:24,5.078,307.6,NW,207.1665,8.959447,0.009,0.012,0
1/29/2023 23:59,1162,12.12,0,0.14,0.545,1/29/2023 15:16,-16.31,1/29/2023 7:50,-7.816,82.5,1/29/2023 7:00,59.72,1/29/2023 15:28,73.29,15.06,1/29/2023 20:49,0,1/29/2023 2:22,5.094,274,W,235.0664,9.093119,0.01,0.013,0
1/30/2023 23:59,1163,12.1,0,0.14,-3.232,1/30/2023 16:15,-18.28,1/30/2023 7:44,-10.87,83.5,1/30/2023 0:41,51.62,1/30/2023 12:43,69.37,16.02,1/30/2023 12:05,0,1/30/2023 6:29,5.578,254.2,WSW,252.6538,9.265167,0.01,0.013,0
1/31/2023 23:59,1164,12.11,0,0.14,7.169,1/31/2023 15:25,-12.87,1/31/2023 2:23,-4.578,83.4,1/31/2023 22:30,60.02,1/31/2023 15:28,73.04,12.15,1/31/2023 5:20,0,1/31/2023 2:00,4.141,212.8,SW,244.6106,9.347539,0.012,0.015,0
2/1/2023 23:59,1165,12.13,0,0.14,17.74,2/1/2023 15:18,-17.38,2/1/2023 5:19,1.813,88.3,2/1/2023 22:02,56.87,2/1/2023 15:18,74.79,14.53,2/1/2023 12:07,0,1/31/2023 23:59,2.994,193.7,SSW,201.6666,9.422422,0.015,0.019,0
2/2/2023 23:59,1166,12.28,0,0.14,14.81,2/2/2023 3:30,-18.93,2/2/2023 23:36,-2.597,85.3,2/2/2023 1:24,48.16,2/2/2023 7:33,64.65,22.06,2/2/2023 8:24,0,2/2/2023 23:06,9.3,299.9,NW,268.451,9.707561,0.014,0.019,0
2/3/2023 23:59,1167,12.11,0,0.14,-0.359,2/3/2023 23:56,-21.47,2/3/2023 1:28,-8.91,76.92,2/3/2023 1:49,46.2,2/3/2023 15:46,63.78,20.87,2/3/2023 14:05,0,2/3/2023 0:16,7.16,167.5,SSE,160.9002,9.870698,0.01,0.014,0
2/4/2023 23:59,1168,12.18,0,0.14,27.5,2/4/2023 15:42,-2.228,2/4/2023 7:18,10.3,95.3,2/4/2023 23:21,62.71,2/4/2023 14:41,77.19,11.7,2/3/2023 23:59,0,2/4/2023 3:55,2.585,185.6,S,174.5021,9.805637,0.016,0.019,0
2/5/2023 23:59,1169,12.34,0,0.14,26.68,2/5/2023 15:32,6.205,2/5/2023 23:06,16.69,95.5,2/5/2023 0:19,55.16,2/5/2023 15:33,78.98,12.3,2/5/2023 8:15,0,2/5/2023 14:49,3.759,254.3,NW,240.8967,9.940858,0.021,0.025,0
2/6/2023 23:59,1170,12.36,0,0.14,33.35,2/6/2023 17:27,8.58,2/6/2023 0:10,25.39,92.1,2/6/2023 0:54,73.69,2/6/2023 13:52,85.7,25.04,2/6/2023 12:32,0,2/5/2023 23:59,7.513,176.1,SSE,112.7471,9.923173,0.018,0.024,0
2/7/2023 23:59,1171,12.33,0.03,0.17,35.73,2/7/2023 16:29,18.66,2/7/2023 8:18,27.73,90.1,2/7/2023 23:55,59.75,2/7/2023 13:31,76.24,22.06,2/7/2023 3:39,0,2/7/2023 20:03,6.427,256.4,WSW,274.1855,10.16594,0.036,0.044,0
2/8/2023 23:59,1172,12.42,0,0.17,42.86,2/8/2023 14:38,18.42,2/8/2023 23:54,30.35,96.1,2/8/2023 23:23,54.21,2/8/2023 13:51,79.61,13.86,2/8/2023 14:13,0,2/8/2023 3:21,3.9,191,S,279.007,10.2141,0.041,0.052,0
2/9/2023 23:59,1173,12.38,0,0.17,34.42,2/9/2023 13:23,7.271,2/9/2023 23:58,21.7,96.3,2/9/2023 6:19,32.56,2/9/2023 15:58,72.62,28.32,2/9/2023 10:34,0,2/8/2023 23:59,8.54,282.4,NW,242.9278,10.46437,0.036,0.051,0
2/10/2023 23:59,1174,12.26,0,0.17,32.2,2/10/2023 15:51,-1.001,2/10/2023 7:15,16.62,90.5,2/10/2023 9:29,57.52,2/10/2023 15:51,71.32,16.55,2/10/2023 20:43,0,2/10/2023 3:32,4.925,221.2,SW,285.7476,10.74115,0.032,0.04,0
2/11/2023 23:59,1175,12.35,0,0.17,42.96,2/11/2023 14:53,20.3,2/11/2023 7:30,29.81,88.7,2/11/2023 23:57,51.91,2/11/2023 14:59,72.32,12.07,2/11/2023 3:56,0,2/11/2023 6:24,3.818,225.1,SW,289.2003,10.76022,0.042,0.052,0
2/12/2023 23:59,1176,12.36,0,0.17,39.81,2/12/2023 14:40,18.42,2/12/2023 7:43,30.28,95.1,2/12/2023 7:27,58.75,2/12/2023 11:29,79.76,18.56,2/12/2023 22:59,0,2/12/2023 0:00,3.636,227.9,WSW,292.1109,10.90552,0.039,0.045,0
2/13/2023 23:59,1177,12.33,0,0.17,42.19,2/13/2023 14:54,18.91,2/13/2023 6:25,30.18,94.5,2/13/2023 6:34,45.56,2/13/2023 14:14,74.93,17.89,2/13/2023 14:16,0,2/13/2023 6:02,5.679,204.1,SSW,304.2499,11.13653,0.049,0.064,0
2/14/2023 23:59,1178,12.35,0.46,0.63,40.16,2/14/2023 11:26,27.6,2/14/2023 3:50,34.01,98.1,2/14/2023 19:09,70.9,2/14/2023 11:21,87.9,18.93,2/14/2023 10:06,0.671,2/14/2023 7:16,6.108,131.1,ESE,99.92312,11.14578,0.02,0.026,0
2/15/2023 23:59,1179,12.31,0.02,0.65,33.85,2/15/2023 0:05,2.28,2/15/2023 23:55,14.1,95.6,2/14/2023 23:59,67.65,2/15/2023 20:30,78.91,31.3,2/15/2023 5:18,0.82,2/15/2023 23:14,11.86,309.4,NW,273.6893,11.76393,0.02,0.026,0
2/16/2023 23:59,1180,12.16,0,0.65,13.75,2/16/2023 15:41,-3.945,2/16/2023 23:58,4.618,86.4,2/16/2023 22:46,51.04,2/16/2023 15:54,71.33,18.71,2/16/2023 10:21,0,2/16/2023 1:08,2.934,219.5,NNW,326.4275,12.01809,0.022,0.026,0
2/17/2023 23:59,1181,12.14,0.01,0.66,25.39,2/17/2023 16:14,-8.61,2/17/2023 5:09,11.52,88.8,2/17/2023 23:51,55.2,2/17/2023 10:32,73.38,24.89,2/17/2023 13:57,0,2/16/2023 23:59,5.66,202.5,SSW,312.9399,12.11203,0.029,0.038,0
2/18/2023 23:59,1182,12.3,0,0.66,37.02,2/18/2023 14:55,14.41,2/18/2023 7:20,25.72,96,2/18/2023 22:00,67.59,2/18/2023 13:39,86,15.8,2/18/2023 13:14,0,2/18/2023 1:21,3.003,173.9,S,302.9135,12.02361,0.033,0.039,0
2/19/2023 23:59,1183,12.37,0,0.66,28.09,2/19/2023 7:25,8.91,2/19/2023 23:46,19.33,97.3,2/19/2023 1:36,49.33,2/19/2023 15:34,73.65,24.15,2/19/2023 11:18,0,2/19/2023 0:01,6.898,264.5,WNW,307.438,12.46896,0.027,0.036,0
2/20/2023 23:59,1184,12.28,0,0.66,28.25,2/20/2023 14:07,4.081,2/20/2023 23:58,14.81,94,2/20/2023 13:45,65.55,2/20/2023 1:18,79.21,31.6,2/20/2023 17:06,0,2/20/2023 0:24,10.24,209.7,SSW,146.7498,12.51927,0.018,0.023,0
2/21/2023 23:59,1185,12.15,0,0.66,9.32,2/21/2023 16:57,-7.63,2/21/2023 7:27,2.979,85.1,2/21/2023 20:32,60.9,2/21/2023 13:53,78.47,19.3,2/21/2023 0:07,0,2/21/2023 6:48,4.444,146.3,N,211.4772,13.02205,0.015,0.017,0
2/22/2023 23:59,1186,12.2,0,0.66,14.4,2/22/2023 14:50,0.804,2/22/2023 7:46,8.07,83.5,2/22/2023 23:43,46.27,2/22/2023 17:27,64.32,23.48,2/22/2023 14:42,2.161,2/22/2023 1:01,9.87,38.03,NE,248.0364,13.2291,0.026,0.036,0
2/23/2023 23:59,1187,12.23,0,0.66,8.75,2/23/2023 0:18,-9.27,2/23/2023 23:40,3.296,84.8,2/23/2023 1:55,73.25,2/23/2023 16:05,79.4,20.12,2/23/2023 3:02,0.522,2/23/2023 21:58,7.53,168.2,N,235.2342,13.4196,0.014,0.018,0
2/24/2023 23:59,1188,12.06,0,0.66,6.125,2/24/2023 15:12,-23.09,2/24/2023 7:31,-4.344,83.4,2/24/2023 20:50,62.72,2/24/2023 15:20,75.3,11.55,2/24/2023 23:57,0,2/24/2023 0:19,2.527,224.2,SSW,279.0831,13.6869,0.015,0.018,0
2/25/2023 23:59,1189,12.17,0,0.66,19.07,2/25/2023 15:07,-6.977,2/25/2023 7:11,6.03,85.1,2/25/2023 4:57,62.61,2/25/2023 15:34,76.38,14.61,2/25/2023 11:13,0.075,2/25/2023 22:31,5.499,214.2,SW,369.0293,13.78129,0.025,0.031,0
2/26/2023 23:59,1190,12.21,0,0.66,25.64,2/26/2023 23:32,-10.82,2/26/2023 6:41,12.48,89,2/26/2023 2:18,40.1,2/26/2023 13:25,62.91,20.27,2/26/2023 20:12,0,2/26/2023 1:01,6.489,134.7,ESE,361.0825,14.0067,0.04,0.053,0
2/27/2023 23:59,1191,12.37,0.01,0.67,34.91,2/27/2023 17:26,21.62,2/27/2023 23:21,28.72,97,2/27/2023 9:05,55.45,2/26/2023 23:59,82,20.05,2/27/2023 1:34,0,2/27/2023 8:41,6.213,197.6,N,153.4946,13.76764,0.025,0.03,0
2/28/2023 23:59,1192,12.3,0,0.67,32.22,2/28/2023 14:23,7.113,2/28/2023 7:24,24.51,93.2,2/28/2023 6:25,45.83,2/28/2023 13:36,64.26,14.76,2/28/2023 2:40,0,2/28/2023 5:47,2.613,193.8,W,311.9836,14.26621,0.043,0.05,0
3/1/2023 23:59,1193,12.34,0,0.67,28.02,3/1/2023 1:36,2.365,3/1/2023 23:57,21.11,96.1,3/1/2023 7:22,70.27,2/28/2023 23:59,90.5,23.85,3/1/2023 8:08,0,3/1/2023 21:12,8.17,104.2,NE,187.3136,14.37678,0.016,0.019,0
3/2/2023 23:59,1194,12.17,0.01,0.68,24.99,3/2/2023 14:45,-6.154,3/2/2023 2:59,12.14,93.4,3/2/2023 23:55,69.23,3/2/2023 15:48,82.6,17.81,3/2/2023 21:33,0,3/2/2023 0:05,4.732,192.8,S,324.6781,14.70489,0.03,0.035,0
3/3/2023 23:59,1195,12.32,0.05,0.73,35.9,3/3/2023 16:05,15.07,3/3/2023 23:58,26.9,96.9,3/3/2023 8:32,68.12,3/3/2023 17:41,87.1,16.77,3/3/2023 4:48,0,3/3/2023 19:45,5.579,213.2,SSW,308.1081,14.6783,0.035,0.04,0
3/4/2023 23:59,1196,12.27,0,0.73,34.82,3/4/2023 15:30,4.166,3/4/2023 6:12,19.3,95.2,3/4/2023 1:57,49,3/4/2023 16:18,78.26,17.07,3/4/2023 13:13,0,3/4/2023 0:01,2.587,252.2,W,341.446,15.03395,0.04,0.047,0
3/5/2023 23:59,1197,12.22,0,0.73,37.21,3/5/2023 15:45,1.379,3/5/2023 6:52,21.45,96.1,3/5/2023 23:57,37.9,3/5/2023 17:20,69.42,15.2,3/5/2023 16:43,0,3/4/2023 23:59,3.662,149.2,ESE,307.2225,15.35334,0.045,0.059,0
3/6/2023 23:59,1198,12.34,0.03,0.76,37.74,3/6/2023 14:37,17.44,3/6/2023 23:40,30.17,96.2,3/6/2023 0:13,51.88,3/6/2023 16:26,73.43,18.26,3/6/2023 14:18,0,3/6/2023 20:59,6.423,121.9,NNE,358.7008,15.41819,0.054,0.069,0
3/7/2023 23:59,1199,12.26,0,0.76,33.52,3/7/2023 17:03,9.33,3/7/2023 7:15,21.63,73.24,3/7/2023 21:37,56.71,3/7/2023 10:44,62.75,10.66,3/7/2023 17:35,0,3/7/2023 1:51,3.36,112.7,NNE,307.5404,15.86552,0.038,0.047,0
3/8/2023 23:59,1200,12.32,0,0.76,31.71,3/8/2023 15:52,28.01,3/8/2023 8:58,30.09,94.1,3/8/2023 4:39,60.01,3/8/2023 7:43,83.1,17.37,3/8/2023 8:13,0.82,3/8/2023 0:01,5.74,102.2,ESE,224.1933,15.81115,0.032,0.04,0
3/9/2023 23:59,1201,12.32,0.01,0.77,33.44,3/9/2023 16:26,27.6,3/9/2023 23:54,30.41,96.7,3/9/2023 20:56,72.75,3/9/2023 16:31,88.4,17.07,3/9/2023 12:09,0.596,3/9/2023 1:34,5.786,71.62,ENE,239.9639,15.99581,0.032,0.039,0
3/10/2023 23:59,1202,12.3,0.09,0.86,29.58,3/10/2023 15:17,19.82,3/10/2023 7:26,25.83,94.3,3/10/2023 1:49,63.47,3/10/2023 15:11,79.13,17.22,3/10/2023 23:23,0,3/10/2023 7:18,6.767,85.3,E,362.4382,16.41561,0.045,0.056,0
3/11/2023 23:59,1203,12.29,0,0.86,29.48,3/11/2023 19:05,22.03,3/11/2023 4:54,25.28,96.5,3/11/2023 22:21,75.05,3/11/2023 1:21,88.2,22.43,3/11/2023 12:52,0,3/11/2023 23:53,10.43,125.1,ESE,153.2598,16.56325,0.019,0.024,0
3/12/2023 23:59,1204,12.28,0.05,0.91,27.53,3/12/2023 11:07,16.93,3/12/2023 23:59,24.26,95.6,3/12/2023 3:49,71.76,3/12/2023 16:14,85.9,20.05,3/12/2023 15:14,0,3/12/2023 0:01,4.916,171.3,N,273.2199,16.8109,0.031,0.037,0
3/13/2023 23:59,1205,12.2,0,0.91,25.79,3/13/2023 15:50,-2.796,3/13/2023 23:52,14.8,91.7,3/13/2023 5:03,49.1,3/13/2023 14:07,73.32,10.73,3/13/2023 11:37,0,3/13/2023 5:07,3.022,237.6,NNW,463.39,17.31166,0.048,0.056,0
3/14/2023 23:59,1206,12.21,0,0.91,28.18,3/14/2023 16:37,-8.94,3/14/2023 5:15,14.19,88.9,3/14/2023 6:45,59.2,3/14/2023 16:37,74.9,27.65,3/14/2023 14:29,0,3/13/2023 23:59,8.3,175.1,SSE,453.1846,17.46522,0.044,0.056,0
3/15/2023 23:59,1207,12.32,0.02,0.93,38.93,3/15/2023 15:18,18.18,3/15/2023 6:47,31.03,94.2,3/15/2023 6:30,69.46,3/15/2023 13:15,79.89,16.55,3/15/2023 13:27,0,3/15/2023 6:12,5.668,131.7,SE,315.358,17.38948,0.046,0.057,0
3/16/2023 23:59,1208,12.35,0,0.93,36.69,3/16/2023 0:04,9.16,3/16/2023 23:58,25.44,96,3/16/2023 5:10,61.04,3/16/2023 17:05,81.2,27.06,3/16/2023 15:32,0,3/16/2023 0:07,11.05,253.7,NNW,206.132,17.75221,0.026,0.034,0
3/17/2023 23:59,1209,12.19,0,0.93,9.46,3/16/2023 23:59,1.787,3/17/2023 6:54,4.569,78.2,3/17/2023 23:25,61.61,3/17/2023 13:05,71.6,29.29,3/17/2023 9:12,4.472,3/17/2023 23:39,14.38,305.9,NW,452.7252,18.47612,0.025,0.033,0
3/18/2023 23:59,1210,12.19,0,0.93,18.43,3/18/2023 16:08,3.098,3/18/2023 23:18,11.25,79.79,3/18/2023 23:22,48.95,3/18/2023 18:05,66.16,25.19,3/18/2023 13:29,1.267,3/18/2023 23:17,10.39,307.4,NW,475.4271,18.61223,0.041,0.053,0
3/19/2023 23:59,1211,12.21,0,0.93,32.76,3/19/2023 14:49,0.558,3/19/2023 5:57,16.86,93.8,3/19/2023 22:52,44.42,3/19/2023 13:15,67.18,18.26,3/19/2023 15:10,0,3/19/2023 5:23,5.048,226.6,SW,491.578,18.70707,0.058,0.073,0
3/20/2023 23:59,1212,12.24,0,0.93,31.3,3/20/2023 16:35,7.278,3/20/2023 3:28,19.83,89.1,3/20/2023 2:58,32.96,3/20/2023 16:34,60.27,14.83,3/20/2023 11:06,0,3/20/2023 0:23,3.289,139.2,NNE,461.995,18.9748,0.057,0.071,0
3/21/2023 23:59,1213,12.26,0,0.93,32.08,3/21/2023 23:59,15.14,3/21/2023 6:57,24.4,98,3/21/2023 22:57,59.99,3/21/2023 0:00,79.09,25.42,3/21/2023 22:54,1.193,3/21/2023 6:10,8.95,96.4,E,295.9476,18.9584,0.036,0.045,0
3/22/2023 23:59,1214,12.31,0.08,1.01,35.24,3/22/2023 1:43,17.35,3/22/2023 23:50,26.92,98.8,3/22/2023 1:54,71.91,3/22/2023 15:58,84.8,20.5,3/22/2023 11:04,1.416,3/22/2023 21:57,8.92,278,WNW,293.8574,19.12613,0.036,0.045,0
3/23/2023 23:59,1215,12.24,0.05,1.06,31.71,3/23/2023 14:30,5.641,3/23/2023 23:33,18.79,92.9,3/23/2023 2:05,44.08,3/23/2023 14:26,73.83,9.61,3/23/2023 16:44,0,3/23/2023 2:45,2.607,272.5,WNW,509.6937,19.59737,0.061,0.071,0
3/24/2023 23:59,1216,12.18,0,1.06,35.54,3/24/2023 15:14,-4.681,3/24/2023 6:01,19.79,88.8,3/24/2023 1:06,41.67,3/24/2023 12:48,65.72,14.76,3/24/2023 13:27,0,3/23/2023 23:59,2.794,163.8,SE,487.3776,19.81835,0.06,0.073,0
3/25/2023 23:59,1217,12.31,0,1.06,38.91,3/25/2023 14:46,19.24,3/25/2023 23:58,31.29,84.3,3/25/2023 22:50,42.52,3/25/2023 11:40,62.33,17.29,3/25/2023 16:36,0,3/25/2023 0:08,5.596,241.1,NNW,413.3219,19.91946,0.071,0.091,0
3/26/2023 23:59,1218,12.25,0,1.06,31.6,3/26/2023 14:40,9.16,3/26/2023 6:41,21.19,85.6,3/26/2023 5:40,35.41,3/26/2023 15:50,63.82,14.53,3/26/2023 14:01,0.075,3/26/2023 10:30,5.682,309.7,NW,527.1605,20.32317,0.067,0.084,0
3/27/2023 23:59,1219,12.22,0,1.06,28.24,3/27/2023 14:19,6.541,3/27/2023 23:44,18.14,89.9,3/27/2023 6:16,53.22,3/27/2023 12:15,69.77,18.11,3/27/2023 19:25,0,3/27/2023 4:34,5.976,300.2,NW,464.7681,20.46843,0.054,0.066,0
3/28/2023 23:59,1220,12.17,0,1.06,22.75,3/28/2023 15:03,-1.403,3/28/2023 6:06,11.13,86.5,3/28/2023 23:54,43.23,3/28/2023 9:58,73.22,18.93,3/28/2023 14:41,0,3/28/2023 3:30,6.634,256.6,W,344.4214,20.81122,0.032,0.041,0
