TIMESTAMP,RECORD,BATT_daily_min_V,RAIN_daily_in,RAIN_cmltv_in,AIRTEMP_daily_max_F,AIRTEMP_F_TMx,AIRTEMP_daily_min_F,AIRTEMP_F_TMn,AIRTEMP_daily_avg_F,RLTVHMDTY_daily_max_%,RH_TMx,RLTVHMDTY_daily_min_%,RH_TMn,RLTVHMDTY_daily_avg_%,WNDSP_daily_max_mph,WNDSP_mph_TMx,WNDSP_daily_min_mph,WNDSP_mph_TMn,WNDSP_daily_avg_mph,WND_DIR_daily_dgr,WND_DIR_daily_crdn,SolarFlux_daily_lnglys,SolarRad_daily_mj,ETos_daily_in,ETrs_daily_in,CornGDD_daily
1/20/2023 23:59,1213,12.17,0,0.07,22.69,1/19/2023 23:59,12.52,1/20/2023 7:08,19.18,95.5,1/20/2023 21:47,83,1/20/2023 14:50,89.4,16.17,1/20/2023 21:47,0.149,1/20/2023 15:16,7.103,278.8,W,116.4374,7.398317,0.011,0.013,0
1/21/2023 23:59,1214,12.16,0,0.07,22.04,1/21/2023 13:39,6.715,1/21/2023 22:31,17.88,96.5,1/21/2023 3:56,82.4,1/21/2023 13:59,91.9,15.28,1/21/2023 1:46,0,1/21/2023 5:04,5.664,222.4,SW,152.9847,7.482389,0.01,0.012,0
1/22/2023 23:59,1215,12.32,0,0.07,21.02,1/22/2023 12:05,2.279,1/22/2023 21:32,8.46,96.4,1/22/2023 12:04,76.35,1/22/2023 15:48,87.8,7.751,1/22/2023 22:42,0,1/22/2023 0:29,1.888,178.1,SSW,152.4903,7.66575,0.007,0.007,0
1/23/2023 23:59,1216,12.35,0,0.07,31.03,1/23/2023 15:55,3.425,1/23/2023 1:58,20.02,94.4,1/23/2023 9:22,75.16,1/23/2023 20:26,87.3,22.06,1/23/2023 20:07,0,1/23/2023 3:47,7.185,255.7,W,91.87617,7.618241,0.012,0.015,0
1/24/2023 23:59,1217,12.26,0,0.07,23.51,1/24/2023 16:25,4.574,1/24/2023 6:34,17.76,94.8,1/24/2023 4:09,81.2,1/24/2023 0:00,89.5,15.2,1/24/2023 12:29,0,1/24/2023 2:50,4.527,165,SSE,93.4903,7.818919,0.009,0.012,0
1/25/2023 23:59,1218,12.21,0,0.07,21.95,1/25/2023 0:18,-6.545,1/25/2023 23:59,13.25,94.1,1/24/2023 23:59,66.61,1/25/2023 16:08,82.8,23.33,1/25/2023 14:08,1.714,1/25/2023 21:13,9.53,255.8,NNW,174.8107,8.015183,0.015,0.021,0
1/26/2023 23:59,1219,12.31,0,0.07,17.82,1/26/2023 23:56,-8.62,1/26/2023 1:57,7.757,88.5,1/26/2023 21:55,71.13,1/26/2023 11:04,82.1,24.22,1/26/2023 21:24,0,1/26/2023 5:27,7.814,221.1,SSW,159.5906,8.177603,0.012,0.015,0
1/27/2023 23:59,1220,12.36,0,0.07,25.94,1/27/2023 4:22,-10.42,1/27/2023 23:46,10.62,93.4,1/27/2023 3:58,63.89,1/27/2023 14:25,78.56,31.16,1/27/2023 6:38,0.745,1/27/2023 3:09,12.72,285.4,WNW,200.1697,8.325553,0.016,0.022,0
1/28/2023 23:59,1221,12.21,0,0.07,-0.374,1/28/2023 15:48,-20,1/28/2023 23:44,-9.75,83.5,1/28/2023 5:13,57.13,1/28/2023 12:28,71.65,13.19,1/28/2023 2:12,0,1/28/2023 4:24,5.053,299.2,WNW,197.334,8.578691,0.009,0.012,0
1/29/2023 23:59,1222,12.09,0,0.07,0.373,1/29/2023 14:53,-22.95,1/29/2023 7:19,-12.04,82.7,1/29/2023 20:59,60.41,1/29/2023 15:45,75.36,16.92,1/29/2023 13:23,0,1/28/2023 23:59,5.738,256.7,WSW,200.2895,8.704431,0.009,0.011,0
1/30/2023 23:59,1223,12.06,0,0.07,-2.427,1/30/2023 15:20,-23.69,1/30/2023 4:57,-14.16,80.9,1/30/2023 0:39,54.22,1/30/2023 15:19,71.54,20.5,1/30/2023 12:27,0,1/30/2023 7:06,5.626,233.5,SW,230.4596,8.867092,0.008,0.011,0
1/31/2023 23:59,1224,12.1,0,0.07,3.328,1/31/2023 14:53,-20.66,1/31/2023 1:06,-7.228,86.8,1/31/2023 21:26,59.93,1/31/2023 14:51,74.7,19.23,1/31/2023 14:00,0,1/31/2023 0:35,4.706,220.1,SW,224.9005,8.969797,0.009,0.013,0
2/1/2023 23:59,1225,12.12,0.01,0.08,17.16,2/1/2023 16:00,-21.4,2/1/2023 3:59,-0.177,89.3,2/1/2023 20:49,59.68,2/1/2023 16:02,77.24,15.65,2/1/2023 23:32,0,1/31/2023 23:59,3.353,196.4,SSW,163.6067,9.034619,0.012,0.014,0
2/2/2023 23:59,1226,12.26,0,0.08,12.07,2/2/2023 1:46,-22.62,2/2/2023 23:07,-6.505,83.1,2/2/2023 0:05,53.77,2/2/2023 14:27,65.72,30.04,2/2/2023 5:38,1.863,2/2/2023 1:04,11.91,311,NW,248.0538,9.322033,0.011,0.015,0
2/3/2023 23:59,1227,12.06,0,0.08,-2.498,2/3/2023 16:48,-29.01,2/3/2023 1:57,-11.79,77.08,2/3/2023 0:42,49.81,2/3/2023 14:55,64.47,21.84,2/3/2023 17:22,0,2/3/2023 0:07,7.17,170,SSE,137.5251,9.477709,0.009,0.012,0
2/4/2023 23:59,1228,12.16,0,0.08,28.58,2/4/2023 16:30,-6.252,2/4/2023 7:12,10.63,91.2,2/4/2023 22:48,61.59,2/4/2023 15:28,76.41,13.19,2/4/2023 0:19,0,2/4/2023 4:56,4.109,209.5,SSW,184.6987,9.423524,0.018,0.023,0
2/5/2023 23:59,1229,12.36,0,0.08,26.78,2/5/2023 16:23,5.962,2/5/2023 21:30,14.83,91.6,2/5/2023 21:38,50.09,2/5/2023 16:24,78.03,12.97,2/5/2023 7:54,0,2/5/2023 15:43,4.19,212.7,N,207.542,9.582391,0.018,0.022,0
2/6/2023 23:59,1230,12.39,0,0.08,33.68,2/6/2023 14:41,7.353,2/6/2023 0:36,25.01,93.7,2/6/2023 0:57,74.66,2/6/2023 14:32,86.1,22.66,2/6/2023 9:26,0,2/6/2023 20:26,9.72,186.8,S,112.3287,9.543654,0.018,0.025,0
2/7/2023 23:59,1231,12.35,0.02,0.1,34.99,2/7/2023 16:02,15.31,2/7/2023 8:22,26.94,91,2/7/2023 1:38,56.01,2/7/2023 14:13,76.44,22.29,2/7/2023 3:38,0,2/7/2023 15:59,8.06,251.5,WSW,253.7648,9.805501,0.033,0.043,0
2/8/2023 23:59,1232,12.42,0.01,0.11,45.32,2/8/2023 14:09,13.26,2/8/2023 6:50,27.27,98,2/8/2023 23:23,54.16,2/8/2023 14:09,83,11.11,2/8/2023 16:14,0,2/8/2023 2:50,3.283,186,S,263.3958,9.829325,0.035,0.043,0
2/9/2023 23:59,1233,12.43,0,0.11,32.14,2/9/2023 11:55,2.285,2/9/2023 23:42,20.8,96.9,2/9/2023 5:57,37.11,2/9/2023 15:18,71.8,29.96,2/9/2023 10:02,0,2/8/2023 23:59,11.03,275.2,NNW,240.9617,10.13697,0.034,0.049,0
2/10/2023 23:59,1234,12.26,0,0.11,31.96,2/10/2023 14:32,-7.628,2/10/2023 6:44,13.83,88.7,2/10/2023 5:22,52.3,2/10/2023 14:30,73.98,15.43,2/10/2023 18:03,0,2/10/2023 1:32,5.003,201.3,SSW,264.7314,10.36954,0.029,0.037,0
2/11/2023 23:59,1235,12.38,0,0.11,40.5,2/11/2023 15:43,17.77,2/11/2023 0:20,29.35,85.2,2/11/2023 2:29,54.75,2/11/2023 14:43,73.9,15.73,2/11/2023 5:56,0,2/11/2023 1:45,6.274,232.3,SW,261.6192,10.38608,0.038,0.051,0
2/12/2023 23:59,1236,12.39,0,0.11,42.22,2/12/2023 12:36,11.14,2/12/2023 7:41,29.02,97.7,2/12/2023 5:36,56.39,2/12/2023 12:36,81.3,18.11,2/12/2023 22:21,0,2/12/2023 0:03,4.033,228.1,SW,277.4263,10.53368,0.037,0.044,0
2/13/2023 23:59,1237,12.35,0,0.11,40.67,2/13/2023 14:49,13.12,2/13/2023 7:10,28.4,95.5,2/13/2023 7:24,50.59,2/13/2023 14:36,76.53,20.65,2/13/2023 16:16,0,2/13/2023 6:54,7.752,209.9,SSW,263.6362,10.75102,0.044,0.059,0
2/14/2023 23:59,1238,12.37,0.34,0.45,39.03,2/14/2023 12:43,20.57,2/14/2023 4:27,30.74,98.4,2/14/2023 17:56,75,2/14/2023 11:12,91.2,24.67,2/14/2023 23:53,0,2/14/2023 4:45,6.255,108.3,E,111.0394,10.81522,0.017,0.021,0
2/15/2023 23:59,1239,12.34,0,0.45,33.2,2/15/2023 0:20,-3.37,2/15/2023 23:59,13.47,93.9,2/15/2023 0:40,59.22,2/15/2023 16:33,78,33.54,2/15/2023 6:51,0,2/15/2023 21:47,13.68,306.2,NW,262.3668,11.36421,0.021,0.027,0
2/16/2023 23:59,1240,12.18,0,0.45,13.09,2/16/2023 15:36,-8.94,2/16/2023 23:39,1.571,87.2,2/16/2023 22:16,51.16,2/16/2023 14:17,72.79,10.14,2/16/2023 13:09,0,2/16/2023 0:04,2.96,190.6,NNW,316.3224,11.64725,0.021,0.025,0
2/17/2023 23:59,1241,12.15,0,0.45,26.3,2/17/2023 15:21,-13.69,2/17/2023 2:23,9.4,93.7,2/17/2023 23:48,56.11,2/17/2023 15:22,74.68,22.21,2/17/2023 14:40,0,2/16/2023 23:59,6.957,207.6,SSW,263.7122,11.72787,0.026,0.036,0
2/18/2023 23:59,1242,12.32,0,0.45,36.89,2/18/2023 15:42,15.23,2/18/2023 4:29,25.14,97.9,2/18/2023 2:10,68.41,2/18/2023 15:43,88.1,15.06,2/18/2023 14:59,0,2/18/2023 1:47,4.675,189.5,S,266.3238,11.64777,0.03,0.036,0
2/19/2023 23:59,1243,12.39,0,0.45,28.92,2/19/2023 4:40,7.032,2/19/2023 22:24,18.04,96,2/19/2023 1:43,48.13,2/19/2023 15:27,71.9,23.18,2/19/2023 4:19,0,2/19/2023 0:19,7.957,270.4,WNW,315.0835,12.13781,0.027,0.038,0
2/20/2023 23:59,1244,12.29,0,0.45,21.37,2/20/2023 15:10,4.493,2/20/2023 23:58,12.45,94.3,2/20/2023 14:41,74.65,2/20/2023 0:33,86.7,27.28,2/20/2023 22:14,1.565,2/20/2023 13:09,10.04,198.5,SSE,165.5641,12.20464,0.015,0.017,0
2/21/2023 23:59,1245,12.18,0,0.45,8.32,2/21/2023 15:08,-12.46,2/21/2023 7:07,0.507,85.1,2/21/2023 2:50,59.21,2/21/2023 23:58,76.68,16.92,2/21/2023 0:11,0,2/21/2023 7:01,5.847,148.6,N,231.0318,12.65476,0.016,0.019,0
2/22/2023 23:59,1246,12.18,0,0.45,10.13,2/22/2023 17:41,-6.245,2/22/2023 8:00,2.932,75.65,2/22/2023 23:55,51.23,2/22/2023 13:52,62.66,28.32,2/22/2023 22:03,5.59,2/22/2023 7:29,13.86,33.95,NE,259.8711,12.88554,0.022,0.031,0
2/23/2023 23:59,1247,12.22,0,0.45,5.115,2/23/2023 0:01,-10.09,2/23/2023 23:53,-0.019,81.8,2/23/2023 1:19,69.74,2/23/2023 14:51,76.79,29.29,2/23/2023 3:43,1.789,2/23/2023 23:57,12.08,113.5,N,215.6766,13.07723,0.013,0.017,0
2/24/2023 23:59,1248,12.09,0.02,0.47,8.9,2/24/2023 14:08,-20.82,2/24/2023 7:11,-4.396,83.4,2/24/2023 0:13,44.53,2/24/2023 14:09,70.67,11.63,2/24/2023 23:03,0,2/24/2023 2:13,3.734,209.4,SW,324.4171,13.34377,0.02,0.024,0
2/25/2023 23:59,1249,12.22,0,0.47,16.95,2/25/2023 15:22,-4.771,2/25/2023 7:12,5.48,85.4,2/25/2023 6:27,55.67,2/25/2023 17:07,74,18.26,2/25/2023 13:28,0,2/25/2023 9:56,7.217,217.4,SW,320.1787,13.42064,0.024,0.031,0
2/26/2023 23:59,1250,12.22,0,0.47,27.5,2/26/2023 14:49,-11.16,2/26/2023 6:54,11.33,87.5,2/26/2023 3:05,37.09,2/26/2023 12:50,63.38,20.79,2/26/2023 15:47,0,2/26/2023 2:05,6.323,143.8,SE,346.7869,13.60988,0.043,0.056,0
2/27/2023 23:59,1251,12.38,0,0.47,34.18,2/27/2023 17:10,21.13,2/27/2023 20:58,27.1,97.5,2/27/2023 5:24,54.45,2/27/2023 0:10,82.8,18.04,2/27/2023 3:27,0,2/27/2023 4:18,6.254,182.4,NE,188.2931,13.4479,0.027,0.032,0
2/28/2023 23:59,1252,12.35,0,0.47,35.73,2/28/2023 14:13,3.104,2/28/2023 7:32,23.35,96.3,2/28/2023 21:33,36.62,2/28/2023 14:16,71.84,19.53,2/28/2023 1:39,0,2/28/2023 6:39,4.497,181.1,SW,320.8547,13.89614,0.043,0.051,0
3/1/2023 23:59,1253,12.3,0,0.47,25.54,2/28/2023 23:59,4.902,3/1/2023 23:46,17.81,93,3/1/2023 3:55,57.97,3/1/2023 19:36,81,26.46,3/1/2023 8:44,0,3/1/2023 22:50,12.51,97.4,NNE,199.3363,14.12428,0.02,0.026,0
3/2/2023 23:59,1254,12.15,0,0.47,24.25,3/2/2023 16:53,-11.4,3/2/2023 7:04,9.88,93,3/2/2023 23:58,67.37,3/2/2023 10:56,78.24,20.57,3/2/2023 21:27,0,3/2/2023 1:18,6.023,195.8,S,272.099,14.3981,0.026,0.033,0
3/3/2023 23:59,1255,12.32,0.01,0.48,37.71,3/3/2023 14:36,16.95,3/2/2023 23:59,26.04,96.8,3/3/2023 23:30,58.73,3/3/2023 15:47,84.7,14.83,3/3/2023 11:47,0,3/3/2023 8:17,7.263,213.7,SSW,336.4852,14.33561,0.044,0.053,0
3/4/2023 23:59,1256,12.33,0,0.48,37.6,3/4/2023 15:02,0.316,3/4/2023 5:51,19.79,97.2,3/4/2023 11:30,35.87,3/4/2023 16:17,72.57,16.77,3/4/2023 15:15,0,3/4/2023 0:58,3.575,214.6,W,344.2717,14.70486,0.048,0.061,0
3/5/2023 23:59,1257,12.28,0,0.48,36.95,3/5/2023 13:21,0.725,3/5/2023 6:21,20.58,94.3,3/5/2023 1:22,37.71,3/5/2023 15:34,71.28,12.97,3/5/2023 15:12,0,3/5/2023 0:04,3.408,100.4,ENE,296.9468,14.96583,0.041,0.051,0
3/6/2023 23:59,1258,12.35,0,0.48,31.8,3/6/2023 12:47,9.25,3/6/2023 23:57,24.79,75.95,3/6/2023 8:39,48.45,3/6/2023 21:08,60.86,18.26,3/6/2023 13:39,1.342,3/6/2023 5:34,8.34,52.59,NNE,388.8734,15.17794,0.055,0.073,0
3/7/2023 23:59,1259,12.26,0,0.48,28.26,3/7/2023 15:11,2.772,3/7/2023 5:23,16.89,80.4,3/7/2023 16:58,53.96,3/7/2023 13:21,67.56,10.81,3/7/2023 7:55,1.193,3/7/2023 13:03,5.473,49.47,NNE,266.6318,15.54344,0.033,0.041,0
3/8/2023 23:59,1260,12.35,0.1,0.58,31.96,3/8/2023 15:59,25.48,3/8/2023 2:07,28.06,99.2,3/8/2023 15:57,70.66,3/8/2023 0:00,95.9,15.28,3/8/2023 9:35,0,3/8/2023 15:11,5.264,99.5,E,209.5065,15.38013,0.024,0.026,0
3/9/2023 23:59,1261,12.36,0,0.58,33.36,3/9/2023 15:08,25.72,3/9/2023 23:56,29.1,98.1,3/9/2023 5:37,64.6,3/9/2023 15:07,90.7,18.19,3/9/2023 15:18,2.534,3/9/2023 1:07,6.865,66.76,ENE,196.6671,15.67711,0.027,0.034,0
3/10/2023 23:59,1262,12.33,0.03,0.61,31.07,3/10/2023 15:42,15.97,3/10/2023 7:50,24.64,96.1,3/10/2023 1:22,57.21,3/10/2023 15:37,79.14,17.37,3/10/2023 20:44,1.416,3/10/2023 12:40,7.121,83,E,359.0215,16.0715,0.047,0.057,0
3/11/2023 23:59,1263,12.32,0,0.61,25.89,3/11/2023 19:14,19.41,3/11/2023 3:30,22.7,96.9,3/11/2023 23:37,72.93,3/11/2023 1:54,89.6,26.46,3/11/2023 9:13,3.429,3/11/2023 23:39,14.54,110.1,ESE,153.9621,16.25802,0.016,0.02,0
3/12/2023 23:59,1264,12.31,0,0.61,25.81,3/12/2023 0:19,16.79,3/12/2023 23:57,22.17,96.8,3/12/2023 0:01,79.66,3/12/2023 23:43,90.8,23.48,3/12/2023 10:59,0,3/12/2023 1:02,10.37,85.4,N,328.6617,16.49757,0.025,0.029,0
3/13/2023 23:59,1265,12.24,0.04,0.65,33.61,3/13/2023 16:02,-3.856,3/13/2023 23:58,13.32,93,3/13/2023 2:21,32.92,3/13/2023 16:03,75.15,9.32,3/13/2023 0:20,0,3/13/2023 12:23,2.811,200,N,446.5703,16.95106,0.044,0.049,0
3/14/2023 23:59,1266,12.2,0,0.65,30.38,3/14/2023 15:27,-8.94,3/14/2023 4:08,14.94,90,3/14/2023 8:46,53.01,3/14/2023 16:33,72.42,29.89,3/14/2023 16:20,0,3/13/2023 23:59,10.62,153.4,SSE,446.5173,17.11713,0.048,0.064,0
3/15/2023 23:59,1267,12.31,0.01,0.66,37.48,3/15/2023 14:42,8.17,3/15/2023 6:11,27.27,96,3/15/2023 4:38,66.45,3/15/2023 14:41,83.3,16.55,3/15/2023 14:03,0,3/15/2023 3:55,5.706,108.8,E,262.9693,17.10377,0.04,0.049,0
3/16/2023 23:59,1268,12.37,0,0.66,33.69,3/16/2023 1:56,6.461,3/16/2023 23:58,22.74,96.6,3/16/2023 1:49,63.64,3/16/2023 16:50,82.5,30.56,3/16/2023 14:56,5.665,3/16/2023 1:09,15.86,219.6,NNW,211.0169,17.51541,0.026,0.035,0
3/17/2023 23:59,1269,12.21,0,0.66,10.37,3/17/2023 22:36,-0.261,3/17/2023 5:26,4.744,83.5,3/17/2023 21:31,65.85,3/17/2023 11:18,74.32,28.99,3/17/2023 11:59,6.484,3/17/2023 21:24,14.84,307.3,NW,419.6293,18.126,0.023,0.029,0
3/18/2023 23:59,1270,12.22,0,0.66,22.37,3/18/2023 15:49,-0.099,3/18/2023 23:49,11.99,85.6,3/18/2023 23:05,33.24,3/18/2023 15:50,62.43,27.28,3/18/2023 12:44,2.087,3/18/2023 23:05,12.72,310.3,NW,470.5715,18.30314,0.049,0.066,0
3/19/2023 23:59,1271,12.23,0,0.66,33.5,3/19/2023 13:52,-1.654,3/19/2023 2:51,16.86,86.8,3/19/2023 2:57,32.72,3/19/2023 12:08,64.72,22.21,3/19/2023 12:21,0,3/19/2023 2:58,7.043,234.6,WSW,463.9514,18.39207,0.062,0.082,0
3/20/2023 23:59,1272,12.27,0,0.66,28.36,3/20/2023 15:38,0.972,3/20/2023 4:48,17.02,92,3/20/2023 4:59,42.66,3/20/2023 17:17,65.86,12.3,3/20/2023 11:21,0,3/19/2023 23:59,5.18,68.6,NNE,484.8537,18.60905,0.055,0.068,0
3/21/2023 23:59,1273,12.24,0,0.66,32.29,3/21/2023 14:46,5.23,3/21/2023 6:01,20.43,97.6,3/21/2023 23:25,59.05,3/21/2023 15:07,81.6,22.58,3/21/2023 19:28,0.522,3/21/2023 2:28,9.94,87.5,E,365.2934,18.68077,0.043,0.054,0
3/22/2023 23:59,1274,12.35,0.13,0.79,31.63,3/22/2023 4:28,11.3,3/22/2023 23:30,25.2,99.4,3/22/2023 4:22,77.35,3/22/2023 20:35,91.1,21.24,3/22/2023 12:56,0,3/22/2023 2:59,9.46,266.7,W,335.2638,18.78201,0.031,0.036,0
3/23/2023 23:59,1275,12.24,0.02,0.81,34.17,3/23/2023 14:30,-1.652,3/23/2023 6:26,16.6,93.4,3/23/2023 23:26,36.94,3/23/2023 15:00,73.67,12.6,3/23/2023 16:14,0,3/23/2023 2:26,3.003,205,SW,509.9482,19.28855,0.062,0.073,0
3/24/2023 23:59,1276,12.21,0,0.81,35,3/24/2023 13:02,-6.073,3/24/2023 6:15,19.04,94.9,3/24/2023 10:04,44.09,3/24/2023 15:16,70.09,12.45,3/24/2023 14:44,0,3/23/2023 23:59,3.189,165.9,S,493.6692,19.47381,0.063,0.076,0
3/25/2023 23:59,1277,12.32,0,0.81,41.3,3/25/2023 13:06,18.6,3/25/2023 23:59,29.71,83.2,3/25/2023 21:50,42.42,3/25/2023 13:03,66.13,19.45,3/25/2023 14:54,0,3/25/2023 1:55,6.493,231.3,NNW,455.293,19.55688,0.078,0.098,0
3/26/2023 23:59,1278,12.27,0,0.81,33.12,3/26/2023 14:52,6.63,3/26/2023 5:38,20.53,88.6,3/26/2023 5:44,27.64,3/26/2023 14:49,61.49,17.44,3/26/2023 16:17,0,3/26/2023 3:36,5.478,282.1,NW,520.6752,20.05709,0.075,0.094,0
3/27/2023 23:59,1279,12.24,0,0.81,27.6,3/27/2023 13:35,2.858,3/27/2023 23:56,16.57,91.5,3/27/2023 5:15,52.46,3/27/2023 17:52,70.55,20.94,3/27/2023 15:59,0,3/27/2023 2:10,6.552,295.6,WNW,421.0318,20.18995,0.05,0.063,0
3/28/2023 23:59,1280,12.17,0.02,0.83,19.17,3/28/2023 17:07,-7.383,3/28/2023 5:55,6.803,89,3/28/2023 22:15,58.74,3/28/2023 9:21,77.41,18.86,3/28/2023 19:49,0,3/28/2023 1:31,4.899,231.1,WNW,376.2449,20.58817,0.033,0.039,0
