TIMESTAMP,RAIN_daily_in,RAIN_cmltv_in,AIRTEMP_daily_max_F,AIRTEMP_F_TMx,AIRTEMP_daily_min_F,AIRTEMP_F_TMn,AIRTEMP_daily_avg_F,RLTVHMDTY_daily_max_%,RH_TMx,RLTVHMDTY_daily_min_%,RH_TMn,RLTVHMDTY_daily_avg_%,WNDSP_daily_max_mph,WNDSP_mph_TMx,WNDSP_daily_min_mph,WNDSP_mph_TMn,WNDSP_daily_avg_mph,WND_DIR_daily_dgr,WND_DIR_daily_crdn,SolarFlux_daily_lnglys,SolarRad_daily_mj,ETos_daily_in,ETrs_daily_in,CornGDD_daily
1/19/2022 23:59,0,0.2,0.6,1/19/2022 0:00,-16.88,1/19/2022 23:57,-6.298,79.12,1/19/2022 0:42,61.72,1/19/2022 12:42,70.44,19.83,1/19/2022 0:22,0.298,1/19/2022 23:56,7.184,298.2,WNW,214.4109,7.684154,0.011,0.014,0
1/20/2022 23:59,0,0.2,-0.936,1/20/2022 14:57,-27.04,1/20/2022 7:59,-14.71,84.3,1/20/2022 23:53,54.64,1/20/2022 12:52,73.64,7.453,1/20/2022 16:23,0,1/20/2022 0:50,2.135,219.9,SW,220.9807,7.809475,0.008,0.009,0
1/21/2022 23:59,0,0.2,26.42,1/21/2022 21:00,-16.63,1/21/2022 0:04,6.306,91.5,1/21/2022 19:33,59.65,1/21/2022 12:56,78.34,31.9,1/21/2022 11:18,1.789,1/21/2022 2:15,11.96,197.6,SSW,101.9509,7.813823,0.012,0.018,0
1/22/2022 23:59,0,0.2,17.37,1/22/2022 0:02,-4.714,1/22/2022 23:51,2.306,86.7,1/22/2022 22:59,63.21,1/22/2022 10:33,73.38,21.54,1/22/2022 1:41,0,1/22/2022 15:13,5.363,253.2,NW,152.6317,7.991318,0.01,0.013,0
1/23/2022 23:59,0,0.2,3.086,1/23/2022 22:26,-25.4,1/23/2022 5:52,-6.624,89.2,1/23/2022 23:26,67.14,1/23/2022 13:50,79.28,14.98,1/23/2022 16:30,0,1/23/2022 0:28,4.374,212.9,SSW,147.8757,8.117631,0.007,0.009,0
1/24/2022 23:59,0,0.2,5.575,1/24/2022 14:43,-23.26,1/24/2022 23:37,-3.711,88.6,1/23/2022 23:59,50.87,1/24/2022 15:11,76.85,15.43,1/24/2022 15:10,0,1/24/2022 8:49,4.891,249.2,NW,232.2213,8.216941,0.012,0.016,0
1/25/2022 23:59,0,0.2,-5.024,1/25/2022 15:28,-24,1/25/2022 3:59,-15.44,84.2,1/25/2022 21:24,62.11,1/25/2022 15:28,74.77,11.63,1/25/2022 14:38,0,1/25/2022 0:30,3.543,276.1,W,233.9099,8.396803,0.008,0.01,0
1/26/2022 23:59,0,0.2,31.72,1/26/2022 21:52,-24.08,1/26/2022 0:39,5.746,91.2,1/26/2022 22:00,71.19,1/26/2022 23:11,78.11,28.4,1/26/2022 10:07,0,1/25/2022 23:59,9.86,210.4,SSW,146.7784,8.382605,0.013,0.018,0
1/27/2022 23:59,0,0.2,27.36,1/27/2022 0:00,-14.63,1/27/2022 23:38,11.94,87.8,1/27/2022 22:41,42.68,1/27/2022 15:35,67.5,21.39,1/27/2022 8:08,0,1/27/2022 19:07,5.604,285.5,NW,231.9708,8.554276,0.022,0.029,0
1/28/2022 23:59,0,0.2,14.9,1/28/2022 16:19,-19.3,1/28/2022 1:21,-2.166,89.7,1/28/2022 22:40,65.2,1/28/2022 16:26,78.22,13.12,1/28/2022 11:49,0,1/28/2022 0:02,2.198,216.5,SW,194.7134,8.680417,0.011,0.013,0
1/29/2022 23:59,0,0.2,23.95,1/29/2022 15:03,-1.963,1/29/2022 4:18,11.23,90.6,1/29/2022 1:18,66.86,1/29/2022 15:00,78.29,18.19,1/29/2022 19:10,0,1/28/2022 23:59,5.443,216.7,WSW,196.4138,8.736336,0.018,0.023,0
1/30/2022 23:59,0,0.2,17.2,1/30/2022 16:49,-2.108,1/30/2022 7:38,10.34,92.8,1/30/2022 7:43,66.77,1/30/2022 12:55,79.46,11.78,1/30/2022 1:31,0,1/30/2022 5:09,3.555,219.6,SW,188.7372,8.915919,0.014,0.017,0
1/31/2022 23:59,0,0.2,22.96,1/31/2022 22:15,3.897,1/31/2022 7:14,14.22,92.2,1/31/2022 0:04,72.57,1/31/2022 15:06,84,15.5,1/31/2022 14:38,0,1/31/2022 23:29,6.138,149.9,SSE,156.7543,9.00594,0.014,0.018,0
2/1/2022 23:59,0,0.2,26,2/1/2022 3:09,-4.305,2/1/2022 23:58,10.06,93.5,2/1/2022 0:27,66.31,2/1/2022 14:18,77.94,33.32,2/1/2022 9:12,0,2/1/2022 0:11,11.51,277.1,W,210.8027,9.231166,0.016,0.021,0
2/2/2022 23:59,0,0.2,-1.744,2/2/2022 14:55,-20.54,2/2/2022 23:48,-10.1,84.9,2/2/2022 22:53,55.84,2/2/2022 13:18,70.77,13.71,2/2/2022 13:30,0,2/2/2022 2:36,3.734,288.7,WNW,261.5194,9.5103,0.011,0.013,0
2/3/2022 23:59,0,0.2,-2.72,2/3/2022 13:20,-35.84,2/3/2022 7:17,-15.44,81.9,2/3/2022 0:01,49.12,2/3/2022 15:46,66.77,11.85,2/3/2022 23:18,0,2/3/2022 0:01,2.151,208.9,SSW,264.5679,9.685855,0.01,0.012,0
2/4/2022 23:59,0,0.2,4.562,2/4/2022 14:08,-11.77,2/4/2022 20:53,-4.001,83.1,2/4/2022 7:22,60.34,2/4/2022 15:13,74.16,15.35,2/4/2022 11:25,0,2/4/2022 5:51,4.601,240.5,WSW,259.3692,9.770632,0.012,0.015,0
2/5/2022 23:59,0,0.2,17.53,2/5/2022 21:52,-9.31,2/5/2022 0:06,6.316,87.7,2/5/2022 20:27,71.71,2/5/2022 14:29,78.72,27.43,2/5/2022 10:11,0,2/5/2022 17:39,8.68,185.9,S,109.0291,9.847618,0.011,0.015,0
2/6/2022 23:59,0,0.2,14.91,2/6/2022 2:19,-11.43,2/6/2022 22:30,6.304,87.3,2/6/2022 22:51,62.47,2/6/2022 15:25,76.75,16.4,2/6/2022 13:37,0,2/6/2022 20:48,5.105,294.3,WNW,202.3592,10.04142,0.015,0.019,0
2/7/2022 23:59,0,0.2,18.95,2/7/2022 15:16,-13.48,2/7/2022 4:30,5.055,85.1,2/7/2022 23:54,60.86,2/7/2022 13:38,75.84,14.98,2/7/2022 15:19,0,2/7/2022 0:01,5.149,170.3,SSE,194.1577,10.16954,0.017,0.022,0
2/8/2022 23:59,0.02,0.22,38.91,2/8/2022 14:20,6.314,2/8/2022 8:16,25.48,94.8,2/8/2022 18:04,67.23,2/8/2022 14:19,85.2,24.82,2/8/2022 12:56,0,2/8/2022 6:31,7.785,238.2,WSW,243.8583,10.02407,0.032,0.042,0
2/9/2022 23:59,0,0.22,33.66,2/9/2022 0:01,11.47,2/9/2022 23:58,24.72,91.7,2/9/2022 0:56,63.94,2/9/2022 12:25,79.11,22.73,2/9/2022 11:42,1.342,2/9/2022 23:24,9.04,296.9,NW,154.3821,10.33378,0.023,0.031,0
2/10/2022 23:59,0.14,0.36,37.92,2/10/2022 17:27,5.884,2/10/2022 6:28,20.54,98.9,2/10/2022 16:22,76.77,2/9/2022 23:59,86.1,26.68,2/10/2022 12:28,0,2/10/2022 2:25,9.2,237.7,WSW,97.67142,10.52648,0.012,0.016,0
2/11/2022 23:59,0,0.36,36.29,2/11/2022 0:01,-12.09,2/11/2022 23:58,10.7,91.8,2/11/2022 3:45,56.77,2/11/2022 16:34,71.36,24.6,2/11/2022 15:04,0,2/11/2022 22:55,9.32,295.6,NW,249.2921,10.91483,0.021,0.028,0
2/12/2022 23:59,0,0.36,0.057,2/12/2022 14:21,-26.01,2/12/2022 5:41,-11.18,86.2,2/12/2022 21:28,48.57,2/12/2022 15:44,71.42,10.43,2/12/2022 0:24,0,2/12/2022 0:46,1.6,262.6,WNW,217.6869,11.21212,0.009,0.01,0
2/13/2022 23:59,0,0.36,3.496,2/13/2022 23:27,-26.83,2/13/2022 7:34,-7.806,86.6,2/13/2022 23:29,58.6,2/13/2022 12:48,77.65,17.22,2/13/2022 15:38,0,2/13/2022 1:45,5.468,205.5,SSW,218.1031,11.3657,0.01,0.013,0
2/14/2022 23:59,0,0.36,8.86,2/14/2022 12:10,-15.03,2/14/2022 8:00,-1.012,89.9,2/14/2022 12:08,73.38,2/14/2022 16:34,82.1,9.91,2/14/2022 10:39,0,2/14/2022 5:47,2.254,196.4,NW,306.0158,11.45963,0.015,0.016,0
2/15/2022 23:59,0,0.36,22.63,2/15/2022 20:14,-9.79,2/14/2022 23:59,13.54,87.7,2/15/2022 1:06,64.3,2/15/2022 8:18,72.71,21.61,2/15/2022 12:29,0,2/14/2022 23:59,7.286,130.4,ESE,165.2101,11.532,0.021,0.03,0
2/16/2022 23:59,0,0.36,21.38,2/16/2022 2:35,-2.99,2/16/2022 23:57,13.21,86.5,2/16/2022 3:45,53.61,2/16/2022 15:19,70.67,17.74,2/16/2022 14:33,0,2/16/2022 0:00,6.223,298.2,WNW,301.4269,11.76224,0.029,0.037,0
2/17/2022 23:59,0.01,0.37,-0.023,2/17/2022 13:44,-20.62,2/17/2022 7:22,-8.52,84,2/17/2022 6:50,48.37,2/17/2022 13:34,66.21,11.78,2/17/2022 0:03,0,2/17/2022 4:39,3.091,251.9,WNW,331.2826,12.14807,0.015,0.018,0
2/18/2022 23:59,0,0.37,24.42,2/18/2022 10:15,-4.633,2/18/2022 0:00,4.205,87.6,2/18/2022 11:13,54.16,2/18/2022 1:41,71.98,32.2,2/18/2022 12:58,1.789,2/18/2022 23:46,12.36,240.1,WSW,224.0501,12.12408,0.018,0.024,0
2/19/2022 23:59,0,0.37,27.82,2/19/2022 23:35,-14.14,2/19/2022 7:34,5.166,84.2,2/19/2022 4:13,48.77,2/19/2022 23:20,68.01,29.44,2/19/2022 14:32,0,2/19/2022 3:32,10.53,211.9,SSW,220.623,12.43748,0.02,0.028,0
2/20/2022 23:59,0,0.37,34.61,2/20/2022 7:17,11.04,2/20/2022 23:14,24.15,78.2,2/20/2022 8:47,49.96,2/20/2022 0:18,60.59,25.64,2/20/2022 8:57,0.522,2/20/2022 14:09,8.43,166.5,NNW,316.4195,12.39001,0.046,0.059,0
2/21/2022 23:59,0,0.37,11.37,2/21/2022 0:02,-2.091,2/21/2022 23:55,5.287,88,2/21/2022 4:11,63.11,2/21/2022 0:01,82.3,25.19,2/21/2022 12:27,2.832,2/21/2022 4:09,11.21,41.12,NE,121.8955,12.77844,0.01,0.013,0
2/22/2022 23:59,0,0.37,3.713,2/22/2022 15:19,-5.457,2/22/2022 8:01,-1.698,82.4,2/22/2022 0:58,75.25,2/22/2022 17:05,79.98,20.57,2/22/2022 1:20,1.64,2/22/2022 22:52,9.54,157.3,N,196.7793,13.06882,0.011,0.015,0
2/23/2022 23:59,0,0.37,0.963,2/23/2022 15:13,-23.82,2/23/2022 6:29,-10.05,80.1,2/23/2022 5:47,61.4,2/23/2022 17:44,71.65,11.7,2/23/2022 0:17,0,2/23/2022 4:57,3.932,286.5,WNW,365.1681,13.34432,0.015,0.018,0
2/24/2022 23:59,0,0.37,7.178,2/24/2022 13:09,-28.81,2/24/2022 7:14,-7.017,81.3,2/24/2022 2:53,41.48,2/24/2022 16:08,62.72,11.33,2/24/2022 17:12,0,2/24/2022 0:01,1.501,166.7,NNE,307.605,13.55121,0.017,0.02,0
2/25/2022 23:59,0,0.37,9.9,2/25/2022 15:51,-20.13,2/25/2022 7:20,-1.727,84.1,2/25/2022 23:10,41.18,2/25/2022 14:56,64.35,14.31,2/25/2022 13:52,0,2/25/2022 0:42,3.861,244.3,WSW,371.8806,13.74422,0.025,0.031,0
2/26/2022 23:59,0,0.37,27.65,2/26/2022 14:39,-5.862,2/26/2022 4:11,12.53,93.1,2/26/2022 23:06,53.59,2/26/2022 14:06,74.61,19.97,2/26/2022 13:09,0,2/26/2022 22:32,7.925,244.3,WSW,374.2234,13.71672,0.038,0.051,0
2/27/2022 23:59,0.01,0.38,31.27,2/27/2022 14:56,-1.433,2/27/2022 7:26,17.26,93.8,2/27/2022 1:08,54.62,2/27/2022 14:55,76.45,13.49,2/27/2022 15:02,0,2/27/2022 0:05,3.174,170.3,SSE,313.7937,13.85406,0.035,0.042,0
2/28/2022 23:59,0,0.38,36.84,2/28/2022 15:01,9.41,2/28/2022 6:46,25.15,95.6,2/28/2022 6:50,59.82,2/28/2022 12:11,75.78,14.53,2/28/2022 17:09,0,2/28/2022 0:38,3.961,206.4,SW,357.8485,13.96183,0.046,0.056,0
3/1/2022 23:59,0,0.38,31.22,3/1/2022 11:48,19.18,3/1/2022 3:50,24.8,91.2,3/1/2022 6:05,56.06,3/1/2022 11:35,75.4,11.63,3/1/2022 8:57,0,3/1/2022 2:09,2.762,244,WNW,351.932,14.23996,0.04,0.047,0
3/2/2022 23:59,0,0.38,26.67,3/2/2022 14:47,9.32,3/2/2022 23:58,21.25,92.8,3/2/2022 5:05,33.45,3/2/2022 17:07,65.05,15.06,3/2/2022 12:13,0,3/1/2022 23:59,4.928,116.3,N,289.159,14.56994,0.036,0.047,0
3/3/2022 23:59,0,0.38,19.44,3/3/2022 15:32,-5.947,3/3/2022 6:43,6.735,87.7,3/3/2022 4:31,29.85,3/3/2022 15:34,61.96,5.068,3/3/2022 0:05,0,3/3/2022 0:25,1.44,246.9,WNW,339.976,15.02503,0.025,0.029,0
3/4/2022 23:59,0,0.38,29.12,3/4/2022 18:07,11.45,3/3/2022 23:59,22.34,62.5,3/4/2022 1:13,29.72,3/4/2022 17:09,44.97,23.48,3/4/2022 15:25,0,3/4/2022 0:04,8.04,99.6,E,181.4647,15.12546,0.048,0.071,0
3/5/2022 23:59,0,0.38,29.62,3/5/2022 15:46,24.67,3/5/2022 8:19,27.08,96.5,3/5/2022 9:38,45.9,3/4/2022 23:59,76.19,15.06,3/5/2022 18:25,0.596,3/5/2022 8:51,6.081,84.1,NNE,141.0738,14.98178,0.027,0.032,0
3/6/2022 23:59,0,0.38,27.48,3/6/2022 0:02,11.18,3/6/2022 23:59,22.17,87,3/6/2022 23:50,69.45,3/6/2022 1:53,78.62,16.62,3/6/2022 16:11,0,3/6/2022 23:47,7.029,297.6,WNW,310.1714,15.34965,0.035,0.043,0
3/7/2022 23:59,0,0.38,23.39,3/7/2022 14:45,-1.19,3/7/2022 7:06,13.18,94.3,3/7/2022 22:42,54.58,3/7/2022 15:12,79.18,15.35,3/7/2022 17:16,0,3/7/2022 5:22,4.885,258.9,W,424.2786,15.75316,0.038,0.046,0
3/8/2022 23:59,0,0.38,28.72,3/8/2022 10:12,13.34,3/8/2022 23:58,22.88,92,3/7/2022 23:59,57.91,3/8/2022 12:41,73.96,24.6,3/8/2022 15:00,1.118,3/8/2022 23:01,10.49,256,WSW,292.629,15.83189,0.041,0.055,0
3/9/2022 23:59,0,0.38,13.65,3/9/2022 0:02,-7.511,3/9/2022 21:21,5.002,87.2,3/9/2022 23:52,43.97,3/9/2022 14:26,67.66,19.83,3/9/2022 15:25,0,3/9/2022 0:18,6.54,282,WNW,435.3426,16.41356,0.031,0.04,0
3/10/2022 23:59,0,0.38,19.99,3/10/2022 22:38,-9.48,3/10/2022 6:40,5.207,89.7,3/10/2022 0:42,53.9,3/10/2022 12:44,71.36,29.07,3/10/2022 22:41,1.043,3/10/2022 1:24,7.725,231.3,SW,435.4107,16.6104,0.031,0.039,0
3/11/2022 23:59,0,0.38,11.7,3/11/2022 0:00,-9.72,3/11/2022 23:43,-0.398,80.2,3/11/2022 21:25,56.03,3/11/2022 17:06,69.4,25.64,3/11/2022 10:58,1.416,3/11/2022 18:58,9.51,284.5,WNW,434.1771,16.92123,0.023,0.029,0
3/12/2022 23:59,0,0.38,25.08,3/12/2022 23:58,-19.72,3/12/2022 6:54,3.232,93.1,3/12/2022 21:55,49.97,3/12/2022 11:44,71.03,21.99,3/12/2022 15:58,0,3/12/2022 0:08,6.561,202,SSW,384.3223,17.11434,0.028,0.037,0
3/13/2022 23:59,0.01,0.39,30.63,3/13/2022 14:43,20.98,3/13/2022 6:27,25.69,93.8,3/13/2022 7:22,54.58,3/13/2022 14:43,75.03,16.7,3/13/2022 11:49,0,3/13/2022 19:14,5.779,283.7,WNW,397.4512,16.95093,0.051,0.062,0
3/14/2022 23:59,0,0.39,35.12,3/14/2022 15:48,14.58,3/14/2022 23:31,24.59,88.1,3/14/2022 23:43,40.37,3/14/2022 12:31,61.14,10.66,3/14/2022 7:23,0,3/13/2022 23:59,2.815,157.2,N,429.3075,17.31466,0.058,0.068,0
3/15/2022 23:59,0,0.39,44.41,3/15/2022 15:50,14.57,3/15/2022 4:32,32.36,91.4,3/15/2022 7:00,63.08,3/15/2022 15:50,78.12,16.25,3/15/2022 17:06,0,3/15/2022 0:10,5.875,172.3,S,435.8916,17.13347,0.067,0.082,0
3/16/2022 23:59,0,0.39,46.16,3/16/2022 15:57,34.87,3/16/2022 20:26,39.58,92.9,3/16/2022 23:32,60.95,3/16/2022 15:38,74.97,18.11,3/16/2022 10:43,0,3/16/2022 5:26,4.745,223.2,SW,343.242,17.3005,0.063,0.077,0
3/17/2022 23:59,0,0.39,42.14,3/17/2022 16:11,29.11,3/17/2022 21:43,35.34,93.8,3/17/2022 21:55,61.55,3/17/2022 16:11,82.8,15.58,3/17/2022 1:55,0,3/17/2022 19:27,4.584,281.8,WNW,431.8037,17.58242,0.061,0.071,0
3/18/2022 23:59,0,0.39,42.49,3/18/2022 15:21,21.8,3/18/2022 23:41,33.19,96.9,3/18/2022 23:08,51.97,3/18/2022 15:22,78.02,10.73,3/18/2022 9:56,0,3/18/2022 0:11,2.138,165.3,NNE,357.2668,17.91521,0.052,0.059,0
3/19/2022 23:59,0,0.39,47.56,3/19/2022 10:52,16.71,3/19/2022 3:28,31.32,98,3/19/2022 23:12,48.27,3/19/2022 10:50,79.95,10.73,3/19/2022 12:23,0,3/18/2022 23:59,2.237,224.7,W,462.7151,18.1059,0.073,0.082,0
3/20/2022 23:59,0,0.39,51.9,3/20/2022 11:58,19.99,3/20/2022 5:41,36.62,99.2,3/20/2022 9:37,34.87,3/20/2022 15:54,70.65,15.8,3/20/2022 21:53,0,3/19/2022 23:59,3.804,140,ESE,424.8638,18.31465,0.09,0.108,0.95
3/21/2022 23:59,0,0.39,49.77,3/21/2022 14:19,36.18,3/21/2022 23:58,43.04,84.9,3/21/2022 23:20,51.47,3/21/2022 0:27,67.78,25.79,3/21/2022 10:28,0,3/21/2022 20:28,9.92,87,E,364.0049,18.36361,0.083,0.112,0
3/22/2022 23:59,0.62,1.01,36.53,3/22/2022 0:02,32.15,3/22/2022 22:44,33.13,99.5,3/22/2022 12:37,84.6,3/21/2022 23:59,97.2,13.71,3/22/2022 22:30,0,3/22/2022 1:00,4.636,117.9,N,110.3954,18.68951,0.014,0.015,0
3/23/2022 23:59,0.01,1.02,35.71,3/23/2022 16:58,31.41,3/23/2022 5:18,33.44,98.1,3/23/2022 4:26,73.47,3/23/2022 16:53,85.3,22.43,3/23/2022 12:23,1.565,3/23/2022 23:25,9.38,86.8,N,197.8193,19.03032,0.036,0.046,0
3/24/2022 23:59,0.02,1.04,46.5,3/24/2022 15:44,31.16,3/24/2022 7:02,37.29,91.5,3/24/2022 22:20,47.05,3/24/2022 15:25,76.85,15.95,3/24/2022 23:33,0,3/24/2022 9:44,4.417,204.4,WNW,435.3979,19.23989,0.078,0.09,0
3/25/2022 23:59,0.01,1.05,39.46,3/25/2022 0:08,18.02,3/25/2022 23:41,29.73,93.5,3/25/2022 0:22,50.78,3/25/2022 17:38,71.26,29.81,3/25/2022 18:13,2.758,3/25/2022 0:20,12.48,301.1,NW,274.5545,19.6922,0.048,0.067,0
3/26/2022 23:59,0,1.05,25.26,3/26/2022 15:18,11.21,3/26/2022 23:58,18.14,68.94,3/26/2022 1:22,32.48,3/26/2022 14:28,52.67,21.69,3/26/2022 2:21,1.416,3/26/2022 23:36,8.76,284.8,NNW,522.0018,20.3572,0.063,0.083,0
3/27/2022 23:59,0,1.05,26.16,3/27/2022 17:22,4.473,3/27/2022 6:27,15.59,72.64,3/27/2022 4:34,27.06,3/27/2022 15:22,50.84,11.03,3/27/2022 4:35,0,3/27/2022 2:39,3.392,228,NW,530.2332,20.69215,0.056,0.067,0
3/28/2022 23:59,0,1.05,35.12,3/28/2022 15:53,13.99,3/28/2022 5:57,25.63,77.37,3/28/2022 0:25,31.16,3/28/2022 15:55,43.92,18.11,3/28/2022 17:13,0,3/28/2022 0:10,7.376,124.7,SE,407.0381,20.74682,0.076,0.106,0
3/29/2022 23:59,0.03,1.08,43.26,3/29/2022 14:46,29.6,3/29/2022 4:15,34.8,90,3/29/2022 23:54,38.32,3/29/2022 14:52,53.62,24.89,3/29/2022 13:00,1.938,3/29/2022 23:53,9.9,125.9,SE,263.6425,20.67212,0.082,0.119,0
3/30/2022 23:59,0.12,1.2,32.58,3/30/2022 14:10,27.55,3/30/2022 23:57,30.22,97.7,3/30/2022 11:44,79.23,3/30/2022 20:51,90.2,20.87,3/30/2022 13:39,1.118,3/30/2022 15:18,7.726,144.1,N,195.7802,20.60457,0.029,0.034,0
3/31/2022 23:59,0,1.2,34.88,3/31/2022 17:20,23.03,3/31/2022 23:23,28.25,92.3,3/31/2022 23:34,50.71,3/31/2022 17:22,72.08,18.71,3/31/2022 8:44,0,3/31/2022 19:13,6.522,226.7,NNW,415.9521,21.15239,0.058,0.073,0
4/1/2022 23:59,0,1.2,42.36,4/1/2022 15:31,17.61,4/1/2022 6:04,31,95.5,4/1/2022 23:53,48.78,4/1/2022 12:07,78.63,17.96,4/1/2022 17:06,0,4/1/2022 0:02,5.126,219,SW,329.6293,21.22078,0.058,0.075,0
